computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,solver_converged,solver_evaluations,step
0.5696640000023763,6.0,0.0006884926950034065,0.0,1.0,66.0,0
0.5767067000015231,6.0,0.00021206080317863926,0.0,1.0,66.0,1
0.5911029000017152,6.0,0.0006322541737274217,0.0,1.0,66.0,2
0.5885358999985328,5.0,0.0008866775738173109,0.0,1.0,55.0,3
0.6062738000000536,5.0,0.0005478525049645587,0.0,1.0,55.0,4
0.6008780000011029,5.0,0.00039382460268265083,0.0,1.0,55.0,5
0.5736347999991267,5.0,0.00072692371348988,0.0,1.0,55.0,6
0.5807249999998021,5.0,0.0006931310905716183,0.0,1.0,55.0,7
0.6354730999992171,5.0,0.0004185335491646174,0.0,1.0,55.0,8
0.6113764000001538,5.0,0.0005327582251603739,0.0,1.0,55.0,9
0.600276400000439,5.0,0.00023183142349702618,0.0,1.0,55.0,10
0.5994778999993287,5.0,0.0009038772848768839,0.0,1.0,55.0,11
0.5599879999972472,1.0,0.0,0.0,1.0,11.0,12
0.5506427000000258,1.0,0.0,0.0,1.0,11.0,13
0.5732233999988239,1.0,0.0,0.0,1.0,11.0,14
0.560436199997639,1.0,0.0,0.0,1.0,11.0,15
0.5716616000026988,1.0,0.0,0.0,1.0,11.0,16
0.6134111999999732,1.0,0.0,0.0,1.0,11.0,17
0.5626342999967164,1.0,0.0,0.0,1.0,11.0,18
0.5524054000015894,1.0,0.0,0.0,1.0,11.0,19
0.5896232999984932,1.0,0.0,0.0,1.0,11.0,20
0.5897007999992638,1.0,0.0,0.0,1.0,11.0,21
0.5488485999994737,1.0,0.0,0.0,1.0,11.0,22
0.565710200000467,1.0,0.0,0.0,1.0,11.0,23
0.5683444000023883,1.0,0.0,0.0,1.0,11.0,24
0.5608204999989539,1.0,0.0,0.0,1.0,11.0,25
0.5529368000024988,1.0,0.0,0.0,1.0,11.0,26
0.5948234999996203,1.0,0.0,0.0,1.0,11.0,27
0.5715666000032797,1.0,0.0,0.0,1.0,11.0,28
0.5622975000005681,1.0,0.0,0.0,1.0,11.0,29
0.5850664999998116,1.0,0.0,0.0,1.0,11.0,30
0.587143599997944,1.0,0.0,0.0,1.0,11.0,31
0.5640969999985828,1.0,0.0,0.0,1.0,11.0,32
0.5720077999976638,1.0,0.0,0.0,1.0,11.0,33
0.5681522000013501,1.0,0.0,0.0,1.0,11.0,34
0.5627012999975705,1.0,0.0,0.0,1.0,11.0,35
0.5579336999981024,1.0,0.0,0.0,1.0,11.0,36
0.5718777000001865,1.0,0.0,0.0,1.0,11.0,37
0.5911622999992687,1.0,0.0,0.0,1.0,11.0,38
0.5624570999971183,1.0,0.0,0.0,1.0,11.0,39
