N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,1.9466164999757893,0.0,0.0,0.0,387.0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1754.267122917956,0.0,1754.267122917956
0.0,0.0,2.238359200011473,0.0,0.0,0.0,416.0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1786.2904886265078,0.0,1786.2904886265078
0.0,0.0,1.9885385000379756,0.0,0.0,0.0,400.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1799.5792858067489,0.0,1799.5792858067489
0.0,0.0,1.9502050000010058,0.0,0.0,0.0,408.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1816.048699927193,0.0,1816.048699927193
0.0,0.0,2.1094464999623597,0.0,0.0,0.0,401.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1822.4318425882711,0.0,1822.4318425882711
0.0,0.0,2.071556299983058,0.0,0.0,0.0,407.0,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1838.2866506899288,0.0,1838.2866506899288
0.0,0.0,2.137086200003978,0.0,0.0,0.0,405.0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1844.7143552482835,0.0,1844.7143552482835
0.0,0.0,2.313214700028766,0.0,0.0,0.0,400.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850.0825427611926,0.0,1850.0825427611926
0.0,0.0,2.343414600007236,0.0,0.0,0.0,430.0,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1864.1764678260695,0.0,1864.1764678260695
0.0,0.0,2.063998800003901,0.0,0.0,0.0,409.0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1855.7554396948021,0.0,1855.7554396948021
0.0,0.0,2.2304640999645926,0.0,0.0,0.0,420.0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1928.3718505421002,0.0,1928.3718505421002
0.0,0.0,1.9678700999938883,0.0,0.0,0.0,387.0,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1811.2664108867634,0.0,1811.2664108867634
0.0,0.0,1.9692013000021689,0.0,0.0,0.0,413.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1675.9594826261552,0.0,1675.9594826261552
0.0,0.0,2.2708721000235528,0.0,0.0,0.0,393.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1421.5037020753425,0.0,1421.5037020753425
0.0,0.0,2.1555884000263177,0.0,0.0,0.0,410.0,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1391.3828304968922,0.0,1391.3828304968922
0.0,0.0,2.151353300025221,0.0,0.0,0.0,414.0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1136.8820418011023,0.0,1136.8820418011023
0.0,0.0,1.793570899986662,0.0,0.0,0.0,416.0,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1040.0908072236398,0.0,1040.0908072236398
0.0,0.0,1.9405319999787025,0.0,0.0,0.0,372.0,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,970.2624198959795,0.0,970.2624198959795
0.0,0.0,1.9750475999899209,0.0,0.0,0.0,370.0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,948.8478099987561,0.0,948.8478099987561
0.0,0.0,1.8209402000065893,0.0,0.0,0.0,390.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,906.1777972247633,0.0,906.1777972247633
0.0,0.0,1.9284901000210084,0.0,0.0,0.0,395.0,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,935.9964711497852,0.0,935.9964711497852
0.0,0.0,1.7883498999872245,0.0,0.0,0.0,361.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,910.7824520191076,0.0,910.7824520191076
0.0,0.0,1.720599599997513,0.0,0.0,0.0,360.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,950.5442475525101,0.0,950.5442475525101
0.0,0.0,1.7753578000119887,0.0,0.0,0.0,357.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.5753283699214,0.0,929.5753283699214
0.0,0.0,1.709550500032492,0.0,0.0,0.0,350.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,921.9008518209139,0.0,921.9008518209139
0.0,0.0,1.6381394000491127,0.0,0.0,0.0,345.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,898.1816090475044,0.0,898.1816090475044
0.0,0.0,1.5663472999585792,0.0,0.0,0.0,346.0,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,902.8501997401485,0.0,902.8501997401485
0.0,0.0,1.7931015000212938,0.0,0.0,0.0,359.0,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,881.9452005742403,0.0,881.9452005742403
0.0,0.0,1.665906400012318,0.0,0.0,0.0,356.0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,799.7242152465116,0.0,799.7242152465116
0.0,0.0,1.6849579000263475,0.0,0.0,0.0,340.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,698.8588353460485,0.0,698.8588353460485
0.0,0.0,1.7523313999990933,0.0,0.0,0.0,349.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,661.3152429888733,0.0,661.3152429888733
0.0,0.0,1.7625995999551378,0.0,0.0,0.0,343.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,637.6831166674231,0.0,637.6831166674231
0.0,0.0,1.7097058999934234,0.0,0.0,0.0,350.0,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,656.9964107296211,0.0,656.9964107296211
0.0,0.0,1.825312499946449,0.0,0.0,0.0,358.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,639.1854192452507,0.0,639.1854192452507
0.0,0.0,1.8115843000123277,0.0,0.0,0.0,336.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,665.3660255647524,0.0,665.3660255647524
0.0,0.0,1.7824465999729,0.0,0.0,0.0,320.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,639.6305246581294,0.0,639.6305246581294
0.0,0.0,1.8715427000424825,0.0,0.0,0.0,332.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,625.5716387419516,0.0,625.5716387419516
0.0,0.0,1.7646467000013217,0.0,0.0,0.0,348.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,575.3519279997788,0.0,575.3519279997788
0.0,0.0,1.6903923999634571,0.0,0.0,0.0,356.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517.4837012496562,0.0,517.4837012496562
0.0,0.0,1.7705714000039734,0.0,0.0,0.0,321.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,409.9481358970163,0.0,409.9481358970163
0.0,0.0,1.7194304000004195,0.0,0.0,0.0,311.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,369.9888604688717,0.0,369.9888604688717
0.0,0.0,1.8765533000114374,0.0,0.0,0.0,310.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.2965057314814,0.0,239.2965057314814
0.0,0.0,1.7295487999799661,0.0,0.0,0.0,319.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,256.15579070008926,0.0,256.15579070008926
0.0,0.0,1.691374399990309,0.0,0.0,0.0,326.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.53456711869575,0.0,221.53456711869575
0.0,0.0,1.8271968000335619,0.0,0.0,0.0,335.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,276.3912638549047,0.0,276.3912638549047
0.0,0.0,1.7243028999655508,0.0,0.0,0.0,305.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213.54914502311635,0.0,213.54914502311635
0.0,0.0,1.6089459999930114,0.0,0.0,0.0,305.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.37903839566826,0.0,255.37903839566826
0.0,0.0,1.7124378999578767,0.0,0.0,0.0,305.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.3156103913687,0.0,174.3156103913687
0.0,0.0,1.7665223999647424,0.0,0.0,0.0,310.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247.14401150997324,0.0,247.14401150997324
0.0,0.0,1.6288392000133172,0.0,0.0,0.0,310.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,224.0856403387322,0.0,224.0856403387322
0.0,0.0,1.6649860000470653,0.0,0.0,0.0,310.0,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.35874137577605,0.0,332.35874137577605
0.0,0.0,1.7411041000159457,0.0,0.0,0.0,310.0,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,283.7470763480958,0.0,283.7470763480958
0.0,0.0,1.6941626999760047,0.0,0.0,0.0,322.0,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,388.2710513653027,0.0,388.2710513653027
0.0,0.0,1.7626027999795042,0.0,0.0,0.0,337.0,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,323.04012040561383,0.0,323.04012040561383
0.0,0.0,1.7243054999853484,0.0,0.0,0.0,318.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,354.86508360133735,0.0,354.86508360133735
0.0,0.0,1.6896276000188664,0.0,0.0,0.0,310.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,261.41983784762357,0.0,261.41983784762357
0.0,0.0,1.787597199960146,0.0,0.0,0.0,316.0,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,312.3063914451221,0.0,312.3063914451221
0.0,0.0,1.7726050000055693,0.0,0.0,0.0,310.0,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,248.79121003673214,0.0,248.79121003673214
0.0,0.0,1.8637853000545874,0.0,0.0,0.0,324.0,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,278.17023517492635,0.0,278.17023517492635
0.0,0.0,1.598949100007303,0.0,0.0,0.0,310.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250.97187069932994,0.0,250.97187069932994
0.0,0.0,1.7157466000062414,0.0,0.0,0.0,324.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,277.7240554364678,0.0,277.7240554364678
0.0,0.0,1.6957622999907471,0.0,0.0,0.0,310.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,251.02094804454907,0.0,251.02094804454907
0.0,0.0,1.8170568000059575,0.0,0.0,0.0,324.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,277.7006258607147,0.0,277.7006258607147
0.0,0.0,1.6187551000039093,0.0,0.0,0.0,310.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,251.0318329394184,0.0,251.0318329394184
0.0,0.0,1.6985243000090122,0.0,0.0,0.0,324.0,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,277.6977836652286,0.0,277.6977836652286
