step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,1.5799999800947262e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,1.9300000076327706e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.5999999959603883e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.5300000086426735e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.539999993838137e-05
5,1080.0,20.778270920291924,8.105527746034538,12.672743174257384,130.48174382245475,51.161939261498965,79.31980456095579,39.44226239999989
6,1260.0,28.816000919766495,11.970569308293479,16.845431611473014,159.29774474222125,63.13250856979244,96.1652361724288,36.85200990000021
7,1440.0,48.65747951478935,21.741301171519073,26.91617834327028,207.9552242570106,84.87380974131152,123.08141451569908,36.336772299999666
8,1620.0,68.25010986460123,33.857966502167116,34.39214336243411,276.2053341216118,118.73177624347863,157.4735578781332,36.28809880000017
9,1800.0,81.77777112836841,43.29688132017866,38.48088980818976,357.98310524998027,162.0286575636573,195.95444768632296,36.77639840000029
10,1980.0,92.27696622512248,53.688672440119824,38.588293785002655,450.2600714751028,215.71733000377714,234.54274147132563,40.940384300000005
11,2160.0,102.01041121890414,64.05242400404559,37.95798721485855,552.2704826940069,279.7697540078227,272.5007286861842,40.3610807
12,2340.0,112.71911736399522,75.06435615182443,37.654761212170804,664.9896000580021,354.83411015964714,310.155489898355,44.60777979999966
13,2520.0,124.50217588475368,86.75691210458365,37.74526378017003,789.4917759427558,441.5910222642308,347.900753678525,38.255131099999744
14,2700.0,137.8972455240968,100.30774876321705,37.58949676087976,927.3890214668527,541.8987710274479,385.49025043940475,38.35274219999974
15,2880.0,152.504281715686,114.81461232834977,37.68966938733623,1079.8933031825386,656.7133833557976,423.17991982674096,38.03602799999999
16,3060.0,167.58519417597756,130.00809059197218,37.57710358400539,1247.478497358516,786.7214739477698,460.75702341074634,36.74503319999985
