computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
1.4017734000008204,1.0,0.0,9.0,2030.184806361936,1.0,396.0,0
1.460752799997863,1.0,0.0,9.0,2488.674658490073,1.0,396.0,1
1.4939739999972517,1.0,0.0,9.0,3246.3675744177235,1.0,396.0,2
1.3595461000004434,1.0,0.0,9.0,4515.804922201178,1.0,396.0,3
1.4049405000005208,1.0,0.0,9.0,6039.501265827825,1.0,396.0,4
1.4597331000004488,1.0,0.0,9.0,7528.124491535717,1.0,396.0,5
1.4067369000003964,1.0,0.0,9.0,8773.275037663352,1.0,396.0,6
1.428830000000744,1.0,0.0,9.0,9909.176695344278,1.0,396.0,7
1.4216119000011531,1.0,0.0,9.0,10960.826617940207,1.0,396.0,8
1.3864567999989958,1.0,0.0,9.0,12028.988272229093,1.0,396.0,9
1.4457790999986173,1.0,0.0,9.0,13045.337225992213,1.0,396.0,10
1.3884652000015194,1.0,0.0,9.0,14085.951187240178,1.0,396.0,11
1.4071039000009478,1.0,0.0,9.0,15066.995737702802,1.0,396.0,12
1.4488305999984732,1.0,0.0,9.0,16063.009731701895,1.0,396.0,13
1.3894021999985853,1.0,0.0,9.0,17032.210963867154,1.0,396.0,14
1.4003578000010748,1.0,0.0,9.0,17998.68986411153,1.0,396.0,15
1.407436500001495,1.0,0.0,9.0,18948.193198447352,1.0,396.0,16
1.4033158999991429,1.0,0.0,9.0,19884.71362485405,1.0,396.0,17
1.408021600000211,1.0,0.0,9.0,20804.881499769624,1.0,396.0,18
1.4287063000010676,1.0,0.0,9.0,21712.359460460284,1.0,396.0,19
1.3914650000006077,1.0,0.0,9.0,22601.34033227307,1.0,396.0,20
1.4324104000006628,1.0,0.0,9.0,23484.87808074159,1.0,396.0,21
1.4506397999975889,1.0,0.0,9.0,24351.59122806604,1.0,396.0,22
1.3807821000009426,1.0,0.0,9.0,25215.76895945932,1.0,396.0,23
1.3970951000010245,1.0,0.0,9.0,26041.095334788566,1.0,396.0,24
1.4062959000002593,1.0,0.0,9.0,26873.12501852435,1.0,396.0,25
1.362482500000624,1.0,0.0,9.0,27674.108117341562,1.0,396.0,26
1.394062600000325,1.0,0.0,9.0,28502.177214971332,1.0,396.0,27
1.3807274999999208,1.0,0.0,9.0,29292.128873626414,1.0,396.0,28
1.4286585000008927,1.0,0.0,9.0,30083.035020949566,1.0,396.0,29
1.4327776999998605,1.0,0.0,9.0,30893.249410765955,1.0,396.0,30
1.4365326999977697,1.0,0.0,9.0,31655.889070257024,1.0,396.0,31
1.4432759000010265,1.0,0.0,9.0,32429.534634458196,1.0,396.0,32
1.4462825000009616,1.0,0.0,9.0,33193.87015424309,1.0,396.0,33
1.4307098999997834,1.0,0.0,9.0,33955.35989975564,1.0,396.0,34
1.4016187999986869,1.0,0.0,9.0,34673.86125247386,1.0,396.0,35
1.4307410000001255,1.0,0.0,9.0,35396.8662329857,1.0,396.0,36
1.378050200000871,1.0,0.0,9.0,36073.793873772775,1.0,396.0,37
1.3779425000029732,1.0,0.0,9.0,36755.56325606229,1.0,396.0,38
1.4116556000008131,1.0,0.0,9.0,37406.48596038815,1.0,396.0,39
