computation_time_sec,leader_candidate_count,solver_converged,solver_evaluations,step
12.54272420000052,0.0,1.0,80.0,0
12.542882400000963,0.0,1.0,80.0,1
12.706655599999067,0.0,1.0,80.0,2
12.617324999999255,0.0,1.0,80.0,3
12.919132400002127,0.0,1.0,80.0,4
12.859083200000896,0.0,1.0,80.0,5
12.896444599999086,0.0,1.0,80.0,6
12.832274500000494,0.0,1.0,80.0,7
12.699436600003537,0.0,1.0,80.0,8
12.342761799998698,0.0,1.0,80.0,9
12.339000700001634,0.0,1.0,80.0,10
12.442880800001149,0.0,0.0,80.0,11
12.505465900001582,0.0,1.0,80.0,12
12.51046420000057,0.0,1.0,80.0,13
12.591785600001458,0.0,1.0,80.0,14
12.613852800001041,0.0,1.0,80.0,15
12.52135029999772,0.0,1.0,80.0,16
12.59338729999945,0.0,1.0,80.0,17
12.484893799999554,0.0,1.0,80.0,18
12.543960999999399,0.0,1.0,80.0,19
12.532181200000196,0.0,0.0,80.0,20
12.569944900002156,0.0,1.0,80.0,21
12.64156279999952,0.0,1.0,80.0,22
12.716455099998711,0.0,1.0,80.0,23
12.846456700001,0.0,1.0,80.0,24
12.856954399998358,0.0,1.0,80.0,25
12.763703300002817,0.0,0.0,80.0,26
12.529672699998628,0.0,1.0,80.0,27
12.336773000002722,0.0,1.0,80.0,28
12.386514099998749,0.0,1.0,80.0,29
12.432366099998035,0.0,1.0,80.0,30
12.47393000000011,0.0,1.0,80.0,31
12.440880300000572,0.0,1.0,80.0,32
12.459170599999197,0.0,1.0,80.0,33
12.560117199998786,0.0,1.0,80.0,34
12.637868600002548,0.0,1.0,80.0,35
12.607485000000452,0.0,1.0,80.0,36
12.496219100001326,0.0,1.0,80.0,37
12.462654099999781,0.0,1.0,80.0,38
12.68288340000072,0.0,1.0,80.0,39
