N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,3.390002530068159e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,3.809999907389283e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,2.9499991796910763e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.7600017599761486e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,4.250003257766366e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,222.83737480000127,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,219.87381770001957,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,221.07633349997923,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,226.78935089998413,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,228.5236877000425,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,231.56076389999362,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,230.7341062000487,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,230.7103247999912,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,231.11015929997666,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,232.72875740000745,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,232.3938484999817,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,238.79977990000043,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,230.07526599999983,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,234.94561019999674,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,231.67470360000152,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,237.12904580001486,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,263.5688891999889,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,263.9158360000001,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,266.476614299987,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,256.6397828999907,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,247.72416519996477,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,240.12268610001775,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,228.57582119997824,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,224.32847229996696,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,219.66336509998655,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,216.3902557999827,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,216.70945540000685,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,216.6735505000106,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,217.466659000027,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,218.8938230999629,0.0,0.0,0.0,0.0,34,0.0
