computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
1.387095900001441,1.0,0.0,9.0,1161.3424252986533,1.0,396.0,0
1.3810131000027468,1.0,0.0,9.0,1202.8402938934894,1.0,396.0,1
1.4256977000004554,1.0,0.0,9.0,1201.8194232723133,1.0,396.0,2
1.5098837000005005,1.0,0.0,9.0,1225.6282749141983,1.0,396.0,3
1.5667055000012624,1.0,0.0,9.0,1240.0241218881683,1.0,396.0,4
1.5123057999990124,1.0,0.0,9.0,1264.6473795979225,1.0,396.0,5
1.481644799998321,1.0,0.0,9.0,1278.150879877632,1.0,396.0,6
1.5017721000003803,1.0,0.0,9.0,1302.0887683764827,1.0,396.0,7
1.4962770999991335,1.0,0.0,9.0,1314.0156295721538,1.0,396.0,8
1.5354311999981292,1.0,0.0,9.0,1336.4189528100483,1.0,396.0,9
1.5107050000005984,1.0,0.0,9.0,1346.0915608219755,1.0,396.0,10
1.5099226999991515,1.0,0.0,9.0,1366.382447428971,1.0,396.0,11
1.5998626000000513,1.0,0.0,9.0,1373.3789715149005,1.0,396.0,12
1.5136294000003545,1.0,0.0,9.0,1391.0791032414454,1.0,396.0,13
1.5028873000010208,1.0,0.0,9.0,1395.042826463818,1.0,396.0,14
1.5936031999990519,1.0,0.0,9.0,1409.7875598275007,1.0,396.0,15
1.547794599999179,1.0,0.0,9.0,1410.3828314360892,1.0,396.0,16
1.526329699998314,1.0,0.0,9.0,1421.8959460724036,1.0,396.0,17
1.537981099998433,1.0,0.0,9.0,1419.040273000074,1.0,396.0,18
1.5158976999991864,1.0,0.0,9.0,1427.2261549349594,1.0,396.0,19
1.564387300000817,1.0,0.0,9.0,1420.8588160947886,1.0,396.0,20
1.6175836000002164,1.0,0.0,9.0,1425.5422942440857,1.0,396.0,21
1.5113778999984788,1.0,0.0,9.0,1415.6837365961374,1.0,396.0,22
1.5566423999989638,1.0,0.0,9.0,1416.8722864109825,1.0,396.0,23
1.5898467000006349,1.0,0.0,9.0,1403.6565804788502,1.0,396.0,24
1.5968719000011333,1.0,0.0,9.0,1401.470897484575,1.0,396.0,25
1.6000516999993124,1.0,0.0,9.0,1385.220630847845,1.0,396.0,26
1.5438829999984591,1.0,0.0,9.0,1379.8802506111253,1.0,396.0,27
1.6140955000009853,1.0,0.0,9.0,1360.8379783851103,1.0,396.0,28
1.6351427000008698,1.0,0.0,9.0,1352.5470762641944,1.0,396.0,29
1.6074055999997654,1.0,0.0,9.0,1331.1111383065747,1.0,396.0,30
1.559997200001817,1.0,0.0,9.0,1320.3214158276796,1.0,396.0,31
1.5173338999993575,1.0,0.0,9.0,1296.9796447823337,1.0,396.0,32
1.5984259999968344,1.0,0.0,9.0,1284.113510810753,1.0,396.0,33
1.5488661999988835,1.0,0.0,9.0,1259.4514697526524,1.0,396.0,34
1.5149794000026304,1.0,0.0,9.0,1245.100307754682,1.0,396.0,35
1.5171119999977236,1.0,0.0,9.0,1219.7055241782798,1.0,396.0,36
1.5822710000029474,1.0,0.0,9.0,1204.370573330053,1.0,396.0,37
1.5774300999983097,1.0,0.0,9.0,1178.7281212726843,1.0,396.0,38
1.5213831000000937,1.0,0.0,9.0,1167.3161792877768,1.0,396.0,39
