N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.100000028804061e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,1.9899999642802868e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.6200000118260505e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.560000009703799e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,1.629999997021514e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,41.14368270000023,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,39.0720182,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,45.304583099999945,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,38.3255307999998,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,38.73217900000009,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,38.17681940000011,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,37.16567720000012,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,37.349079099999926,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,37.285825699999805,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,37.66681490000019,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,38.85593629999994,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,39.31054660000018,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,37.139960299999984,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,37.32142560000011,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,37.73864669999966,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,37.49240039999995,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,37.51742229999945,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,37.75061530000039,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,36.89816019999944,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,36.789573799999744,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,37.20622389999971,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,37.46831740000016,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,37.23776050000015,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,38.23686369999996,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,38.31980089999979,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,36.76413810000031,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,37.2342991000005,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,37.59158750000006,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,36.97495739999977,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,37.47660629999973,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,38.44490889999997,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,37.014332800000375,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,36.76173269999981,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,37.77474869999969,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,36.83448980000048,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,37.09600659999978,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,37.66678159999992,0.0,0.0,0.0,0.0,41,0.0
