step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,3.950000973418355e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.300001844763756e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.750001683831215e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,3.069994272664189e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,2.8199981898069382e-05
5,1080.0,20.7192164303993,8.087128513665748,12.632087916733553,130.42268933256213,51.14354002913017,79.27914930343195,7.301145900040865
6,1260.0,32.77593320731732,13.491792155669838,19.284141051647488,163.19862253987944,64.6353321848,98.56329035507943,7.3391845999867655
7,1440.0,63.829757870469535,26.3942063562508,37.43555151421874,227.02838041034897,91.02953854105081,135.99884186929816,7.7679925999837
8,1620.0,94.58273545181726,40.98557582963371,53.597159622183554,321.61111586216623,132.01511437068453,189.59600149148173,7.624817300005816
9,1800.0,116.82895166261011,51.27419660390545,65.55475505870466,438.44006752477634,183.28931097458997,255.15075655018637,7.448153899982572
10,1980.0,135.80204165831924,61.050317478764725,74.75172417955453,574.2421091830956,244.3396284533547,329.9024807297409,18.069790399982594
11,2160.0,154.48622283777564,67.89099798719302,86.59522485058264,728.7283320208712,312.2306264405477,416.49770558032355,7.766826300008688
12,2340.0,175.51468881528672,76.22247518898506,99.29221362630166,904.2430208361579,388.4531016295328,515.7899192066252,7.372168700036127
13,2520.0,198.6179007280131,85.68084437068099,112.93705635733211,1102.8609215641711,474.13394600021377,628.7269755639574,7.4334786999970675
14,2700.0,222.09717217603855,96.52686412003969,125.57030805599885,1324.9580937402097,570.6608101202535,754.2972836199563,7.412949400022626
15,2880.0,245.19243799086922,106.9897902458328,138.20264774503642,1570.150531731079,677.6506003660862,892.4999313649927,7.114013299986254
16,3060.0,268.11571454627125,119.15103273680994,148.96468180946133,1838.26624627735,796.8016331028962,1041.464613174454,7.475035899959039
17,3240.0,290.4747249695243,130.3593587111236,160.11536625840068,2128.7409712468743,927.1609918140198,1201.5799794328545,7.268950400000904
18,3420.0,312.8008032353564,142.81542361886434,169.98537961649205,2441.5417744822307,1069.976415432884,1371.5653590493466,7.260913299978711
19,3600.0,334.7732743637603,154.27046719259945,180.50280717116087,2776.315048845991,1224.2468826254835,1552.0681662205075,7.336635000014212
20,3780.0,356.8704642104052,167.08670993088964,189.78375427951556,3133.1855130563963,1391.333592556373,1741.851920500023,16.93734309996944
21,3960.0,378.7411067804169,178.71419129557074,200.02691548484617,3511.926619836813,1570.047783851944,1941.878835984869,7.597976199991535
