computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
0.10154879999754485,1.0,0.0,0.0,0.0,1.0,41.0,0
0.14386969999759458,1.0,0.0,0.0,0.0,1.0,41.0,1
0.14976219999516616,1.0,0.0,0.0,0.0,1.0,41.0,2
0.14976759999990463,1.0,0.0,0.0,0.0,1.0,41.0,3
0.15431559999706224,1.0,0.0,0.0,0.0,1.0,41.0,4
0.15237460000207648,1.0,0.0,0.0,0.0,1.0,41.0,5
0.15262900000379886,1.0,0.0,0.0,0.0,1.0,41.0,6
0.15332959999796003,1.0,0.0,0.0,0.0,1.0,41.0,7
0.15181139999913285,1.0,0.0,0.0,0.0,1.0,41.0,8
0.1531740000064019,1.0,0.0,0.0,0.0,1.0,41.0,9
0.15019780000147875,1.0,0.0,0.0,0.0,1.0,41.0,10
0.14394399999582674,1.0,0.0,0.0,0.0,1.0,41.0,11
0.15023790000122972,1.0,0.0,0.0,0.0,1.0,41.0,12
0.1539011999993818,1.0,0.0,0.0,0.0,1.0,41.0,13
0.15137919999688165,1.0,0.0,0.0,0.0,1.0,41.0,14
0.1611027999970247,1.0,0.0,0.0,0.0,1.0,41.0,15
0.1639807000028668,1.0,0.0,0.0,0.0,1.0,41.0,16
0.16009140000096522,1.0,0.0,0.0,0.0,1.0,41.0,17
0.15450820000114618,1.0,0.0,0.0,0.0,1.0,41.0,18
0.15452179999556392,1.0,0.0,0.0,0.0,1.0,41.0,19
