N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.670002868399024e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,1.999997766688466e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.7899961676448584e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.7600017599761486e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,2.0299979951232672e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,51.49408340000082,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,55.64042980002705,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,49.73447520000627,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,66.71379030001117,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,61.89351390005322,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,71.85619319998659,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,74.40718760003801,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,72.9365448000026,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,73.54588759999024,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,71.06850200000918,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,71.2059644999681,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,72.86646520002978,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,73.68890040001133,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,73.92169220000505,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,74.61006159998942,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,74.41850639996119,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,74.31247509998502,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,75.67512490000809,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,75.10642729996471,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,74.71196859999327,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,75.00328639999498,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,75.49937640002463,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,74.84684319997905,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,74.48879309999757,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,67.90514360001544,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,54.964795299980324,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,57.32360699999845,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,54.94275230000494,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,56.549798999971244,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,58.108626600005664,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,57.11692250001943,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,56.23218440002529,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,56.00996990001295,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,56.38583970000036,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,57.64531419996638,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,55.19097240001429,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,53.994946799997706,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,55.385816299996804,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,56.32705199997872,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,54.73345549998339,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,54.75117659999523,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,55.9854750999948,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,55.16027559997747,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,55.33109900000272,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,55.090932800027076,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,53.29178139998112,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,43.82847149996087,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,44.68871770001715,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,49.74145030003274,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,42.72394950001035,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,43.944697300030384,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,43.63611999998102,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,44.01282669999637,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,47.968416499963496,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,45.34129439998651,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,44.672933500027284,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,50.223066099977586,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,41.772676400025375,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,44.040416200004984,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,42.90436599997338,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,44.161095199990086,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,42.808834700030275,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,43.67659640003694,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,43.409339600009844,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,44.15949599997839,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,44.73916850000387,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,44.528370999963954,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,44.49296659999527,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,45.61122779996367,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,44.48318339994876,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,45.36472070001764,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,46.144582299981266,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,44.51615480001783,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,44.25579080003081,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,46.321362200018484,0.0,0.0,0.0,0.0,79,0.0
