N_P_star,N_UF_star,controller_id,cumulative_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,mean_B_sum_step,step,step_freeway_ttt,step_total_ttt,step_urban_ttt,terminal_total_vehicles,time_sec,scenario,scenario_label,controller_label,controller_compute_time_sec,leader_fallback_guard_selected,leader_mfd_storage_excess_veh,leader_mfd_storage_penalty,leader_selected_N_P_star,leader_selected_N_UF_star,leader_selected_objective,leader_selected_stage_fallback,leader_selected_stage_fallback_no_control,leader_selected_stage_fallback_pfo,wall_time_sec
0.0,0.0,NO-CONTROL,90.99528086767744,264.60983891857194,173.6145580508945,0.1066628286553249,10,9.865474392355182,27.490629022158465,17.62515462980328,561.9453720564829,1980.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,101.32102511943508,292.31676336243254,190.99573824299748,0.1825193434017442,11,10.325744251757657,27.706924443860636,17.381180192102978,548.4735641532498,2160.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,111.67085184854724,320.26262191109106,208.59177006254384,0.1067592796486702,12,10.349826729112149,27.945858548658517,17.596031819546365,569.4157181848033,2340.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,122.4349466555906,348.21150996160645,225.77656330601587,0.1829600591894254,13,10.764094807043367,27.948888050515382,17.18479324347202,552.1667137090215,2520.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,133.2562618456813,376.26713573685936,243.01087389117805,0.1070553475827623,14,10.8213151900907,28.055625775252885,17.234310585162188,571.4748523767761,2700.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,144.69603478110287,404.3838513773674,259.6878165962645,0.1838499327151772,15,11.439772935421546,28.11671564050807,16.676942705086525,559.1066397292748,2880.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,156.8890937980177,433.1293299018463,276.2402361038286,0.1075537664690897,16,12.19305901691485,28.74547852447889,16.55241950756404,595.4074445576829,3060.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,171.3116851807662,463.3719213815969,292.0602362008306,0.1851932388672471,17,14.422591382748497,30.242591479750537,15.82000009700204,625.1775955039333,3240.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,189.57080671008555,497.1106313811723,307.5398246710868,0.1080614060735132,18,18.259121529319344,33.73870999957548,15.479588470256136,735.5436564360002,3420.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,214.06127076567287,536.2787809544658,322.2175101887929,0.186899473891842,19,24.49046405558734,39.16814957329347,14.677685517706133,830.2957351527018,3600.0,medium_demand,Median,No control,,,,,,,,,,,
0.0,0.0,WU-CD-F,6.435908232435734,17.49129963050963,11.055391398073896,0.1030561641850238,0,6.435908232435734,17.49129963050963,11.055391398073896,394.7648004407265,180.0,medium_demand,Median,WU-CD-F,5.830528900027275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879598299972713
0.0,0.0,WU-CD-F,13.268206587247136,38.79959644688627,25.53138985963913,0.1867948790498862,1,6.832298354811401,21.30829681637664,14.475998461565236,425.7154528234372,360.0,medium_demand,Median,WU-CD-F,4.716389699955471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767249199911021
0.0,0.0,WU-CD-F,20.552033267277032,60.70232162372156,40.15028835644453,0.1779319251953783,2,7.283826680029895,21.90272517683529,14.618898496805391,443.239031721156,540.0,medium_demand,Median,WU-CD-F,4.711540700052865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762329300050624
0.0,0.0,WU-CD-F,28.22696430039525,83.27938824519252,55.05242394479727,0.1906734073256665,3,7.67493103311822,22.57706662147097,14.902135588352746,450.8394450060488,720.0,medium_demand,Median,WU-CD-F,4.515614900039509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566046399995685
0.0,0.0,WU-CD-F,36.1642278491984,106.73656685752276,70.57233900832433,0.1508273497410582,4,7.937263548803154,23.457178612330225,15.51991506352707,477.8641165239586,900.0,medium_demand,Median,WU-CD-F,4.686250300030224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736807800014503
0.0,0.0,WU-CD-F,44.57460236199294,130.9219558489104,86.34735348691744,0.1887296125305618,5,8.410374512794531,24.185388991387637,15.775014478593102,481.5696245516764,1080.0,medium_demand,Median,WU-CD-F,4.5357343999203295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58574199990835
0.0,0.0,WU-CD-F,53.19471474486609,155.91005814809134,102.71534340322523,0.1431248675222169,6,8.620112382873149,24.988102299180955,16.367989916307806,508.5176969537773,1260.0,medium_demand,Median,WU-CD-F,4.547850299975835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597841900074855
0.0,0.0,WU-CD-F,62.28261954547291,181.49372417479145,119.21110462931853,0.1853125359286193,7,9.087904800606818,25.583666026700087,16.49576122609327,511.5010659201382,1440.0,medium_demand,Median,WU-CD-F,4.683816000004299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.734084700001404
0.0,0.0,WU-CD-F,71.52203946934263,207.7486456793693,136.22660621002666,0.1306307804392922,8,9.23941992386972,26.254921504577855,17.01550158070814,535.9159731427592,1620.0,medium_demand,Median,WU-CD-F,4.6748320000479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7250745999626815
0.0,0.0,WU-CD-F,81.23638299394011,234.42502599923924,153.18864300529913,0.1855004741074927,9,9.714343524597489,26.67638031986995,16.962036795272464,532.7300875036362,1800.0,medium_demand,Median,WU-CD-F,4.725548299960792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775724299950525
0.0,0.0,WU-CD-F,91.04008746355922,261.5595328011566,170.5194453375974,0.1065049998043061,10,9.803704469619106,27.134506801917382,17.33080233229828,555.2429381089921,1980.0,medium_demand,Median,WU-CD-F,6.293646799982525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343756999936886
0.0,0.0,WU-CD-F,101.2346971097207,288.8263635934172,187.59166648369649,0.1873865253637589,11,10.194609646161478,27.26683079226053,17.072221146099054,543.2699974837157,2160.0,medium_demand,Median,WU-CD-F,4.701017000013962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.751194300013594
0.0,0.0,WU-CD-F,111.28688388928076,316.40610678811754,205.11922289883677,0.1414001383125344,12,10.052186779560069,27.579743194700335,17.52755641514027,556.8386695620959,2340.0,medium_demand,Median,WU-CD-F,4.637073999969289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6888961000368
0.0,0.0,WU-CD-F,121.4897153889046,343.854453846649,222.3647384577444,0.1933532877469784,13,10.202831499623844,27.448347058531517,17.24551555890767,543.8203102551719,2520.0,medium_demand,Median,WU-CD-F,4.705330199911259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75644749996718
0.0,0.0,WU-CD-F,131.47343406959058,371.1493661787368,239.6759321091463,0.1633168821461721,14,9.983718680685977,27.29491233208787,17.31119365140189,547.1856721146612,2700.0,medium_demand,Median,WU-CD-F,4.750520500005223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801591900060885
0.0,0.0,WU-CD-F,141.31313054025347,397.8206854811252,256.5075549408717,0.2013824304416145,15,9.839696470662895,26.671319302388348,16.83162283172545,523.3696397689326,2880.0,medium_demand,Median,WU-CD-F,4.764240099932067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813960400060751
0.0,0.0,WU-CD-F,150.62174418330466,423.7820721336429,273.1603279503382,0.1473672564777347,16,9.308613643051192,25.96138665251772,16.652773009466525,517.0431901500708,3060.0,medium_demand,Median,WU-CD-F,4.575149400043301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625927800079808
0.0,0.0,WU-CD-F,159.55773194937996,448.5148486361051,288.9571166867252,0.1895854220931714,17,8.935987766075291,24.732776502462205,15.796788736386912,480.5833224250115,3240.0,medium_demand,Median,WU-CD-F,4.548906699987128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602139200083911
0.0,0.0,WU-CD-F,167.71836453044403,472.13037407593447,304.41200954549043,0.131372237638645,18,8.160632581064064,23.61552543982936,15.454892858765296,467.2375035734768,3420.0,medium_demand,Median,WU-CD-F,4.568009999929927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617209400050342
0.0,0.0,WU-CD-F,175.30415649751032,494.3679131364904,319.06375663898007,0.1890197978139312,19,7.585791967066287,22.237539060555896,14.651747093489607,432.632120176777,3600.0,medium_demand,Median,WU-CD-F,4.676637700060383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726903500035405
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,6.334359134925048,17.319860426109933,10.985501291184889,0.1170113133502153,0,6.334359134925048,17.319860426109933,10.985501291184889,394.13112390346976,180.0,medium_demand,Median,PFO,8.982503200066276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03239389997907
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,13.103417489985825,38.41556961128855,25.312152121302724,0.1750247089782479,1,6.769058355060774,21.09570918517861,14.326650830117837,425.38171345036864,360.0,medium_demand,Median,PFO,5.294956600060687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346350000007078
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,20.248391357770444,60.23323509828011,39.98484374050967,0.1238412350459913,2,7.144973867784622,21.81766548699157,14.672691619206946,446.0995115982074,540.0,medium_demand,Median,PFO,5.447750999941491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.499329200014472
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,27.8132244477265,82.70746486950323,54.89424042177673,0.1738146390704446,3,7.564833089956056,22.47422977122312,14.909396681267063,449.85518623990737,720.0,medium_demand,Median,PFO,5.319213600014336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370750600006431
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,35.63944375056234,105.96998638350628,70.33054263294393,0.1200499151145433,4,7.826219302835844,23.262521514003044,15.4363022111672,476.809571487382,900.0,medium_demand,Median,PFO,5.37281339999754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.424216200015508
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,43.8887440143899,129.90490373996954,86.01615972557966,0.1395797504872287,5,8.249300263827553,23.934917356463284,15.68561709263573,477.887575884988,1080.0,medium_demand,Median,PFO,5.292331999982707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345359200029634
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,52.41253809390604,154.6304240407547,102.21788594684868,0.1466463368725006,6,8.523794079516138,24.72552030078516,16.201726221269016,506.6424201201975,1260.0,medium_demand,Median,PFO,5.354901899932884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405989499995485
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,61.39765016372296,179.91377633097983,118.51612616725686,0.143032942257878,7,8.98511206981692,25.283352290225103,16.298240220408186,506.2752014198227,1440.0,medium_demand,Median,PFO,5.445612599956803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.496427600039169
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,70.58910842539854,205.88182594417827,135.29271751877974,0.1424673805645782,8,9.191458261675573,25.96804961319845,16.776591351522875,527.6933955994965,1620.0,medium_demand,Median,PFO,5.288597399950959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339545900002122
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,80.17627904131196,232.27287546439413,152.09659642308216,0.1447646662934161,9,9.587170615913426,26.39104952021585,16.803878904302426,527.980819378223,1800.0,medium_demand,Median,PFO,5.42141859990079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.472805100027472
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,89.96268970458488,259.1263641231023,169.16367441851742,0.1817636655788558,10,9.78641066327292,26.85348865870816,17.06707799543524,543.0518135842842,1980.0,medium_demand,Median,PFO,9.93421330000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985808200086469
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,100.06107327235176,286.15753132913653,186.0964580567848,0.1466900868243465,11,10.098383567766888,27.03116720603424,16.932783638267352,541.7573242979643,2160.0,medium_demand,Median,PFO,5.442732999916188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494309800094925
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,110.25842834250436,313.39767333783925,203.13924499533493,0.1681075846085837,12,10.197355070152586,27.240142008702737,17.04278693855015,544.7578188237316,2340.0,medium_demand,Median,PFO,7.042908899951726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.094924700097181
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,120.59039972826554,340.604352112391,220.01395238412545,0.2011224823387843,13,10.331971385761197,27.206678774551683,16.87470738879049,541.5100650541019,2520.0,medium_demand,Median,PFO,7.948170399991795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999735199962743
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,130.763207828906,367.62629051818107,236.86308268927507,0.2137248573982835,14,10.172808100640465,27.02193840579012,16.849130305149654,532.4218560337449,2700.0,medium_demand,Median,PFO,8.076259900000878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.128255399991758
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,140.75700229060226,394.1063261215442,253.34932383094204,0.1618747598045002,15,9.993794461696265,26.480035603363227,16.486241141666962,525.650485908089,2880.0,medium_demand,Median,PFO,8.176680400036275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228180200094357
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,150.32167279768444,419.8182823011007,269.49660950341627,0.1504800988892708,16,9.564670507082187,25.711956179556424,16.147285672474236,497.4228081847596,3060.0,medium_demand,Median,PFO,8.009554699994624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060935199959204
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,159.35911544412005,444.3986497584266,285.0395343143066,0.1885311537355106,17,9.037442646435611,24.580367457325924,15.542924810890312,478.59261239121696,3240.0,medium_demand,Median,PFO,7.771575600025244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.822433799970895
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,167.56744931793605,467.73835394240336,300.1709046244673,0.1224844985271626,18,8.208333873815988,23.33970418397669,15.1313703101607,449.2435661254045,3420.0,medium_demand,Median,PFO,6.078011899953708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.128920700051822
0.0,0.0,PROPOSED-FOLLOWERS-ONLY,175.04799043068292,489.79803024758144,314.7500398168985,0.1521287673856171,19,7.480541112746851,22.05967630517808,14.57913519243123,423.2615724914377,3600.0,medium_demand,Median,PFO,5.602951399981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.655138500034809
408.20500000000027,6000.0,PROPOSED-STACKELBERG,6.334359134925048,17.319860426109933,10.985501291184889,0.1170113133502153,0,6.334359134925048,17.319860426109933,10.985501291184889,394.13112390346976,180.0,medium_demand,Median,P-Stack,204.974019199959,0.0,0.0,0.0,408.20500000000027,6000.0,60.23323534190314,0.0,0.0,0.0,205.02370489994064
408.20500000000027,6000.0,PROPOSED-STACKELBERG,13.103417489985825,38.41556961128855,25.312152121302724,0.1750247089782479,1,6.769058355060774,21.09570918517861,14.326650830117837,425.38171345036864,360.0,medium_demand,Median,P-Stack,44.436635500052944,0.0,0.0,0.0,408.20500000000027,6000.0,65.33918319117367,0.0,0.0,0.0,44.487343100016005
408.20500000000027,6000.0,PROPOSED-STACKELBERG,20.248391357770444,60.23323509828011,39.98484374050967,0.1238412350459913,2,7.144973867784622,21.81766548699157,14.672691619206946,446.0995115982074,540.0,medium_demand,Median,P-Stack,45.31848439993337,0.0,0.0,0.0,408.20500000000027,6000.0,67.5507842389549,0.0,0.0,0.0,45.36826510005631
408.20500000000027,6000.0,PROPOSED-STACKELBERG,27.8132244477265,82.70746486950323,54.89424042177673,0.1738146390704446,3,7.564833089956056,22.47422977122312,14.909396681267063,449.85518623990737,720.0,medium_demand,Median,P-Stack,46.01279269997031,0.0,0.0,0.0,408.20500000000027,6000.0,69.71500500679022,0.0,0.0,0.0,46.06439230008982
408.20500000000027,6000.0,PROPOSED-STACKELBERG,35.63944375056234,105.96998638350628,70.33054263294393,0.1200499151145433,4,7.826219302835844,23.262521514003044,15.4363022111672,476.809571487382,900.0,medium_demand,Median,P-Stack,40.74229110009037,0.0,0.0,0.0,408.20500000000027,6000.0,71.98546076402212,0.0,0.0,0.0,40.79307480005082
408.20500000000027,6000.0,PROPOSED-STACKELBERG,43.8887440143899,129.90490373996954,86.01615972557966,0.1395797504872287,5,8.249300263827553,23.934917356463284,15.68561709263573,477.887575884988,1080.0,medium_demand,Median,P-Stack,46.57414289994631,0.0,0.0,0.0,408.20500000000027,6000.0,74.08692417062613,0.0,0.0,0.0,46.625604400062
408.20500000000027,6000.0,PROPOSED-STACKELBERG,52.41253809390604,154.6304240407547,102.21788594684868,0.1466463368725006,6,8.523794079516138,24.72552030078516,16.201726221269016,506.6424201201975,1260.0,medium_demand,Median,P-Stack,38.95508589991368,0.0,0.0,0.0,408.20500000000027,6000.0,76.12277911140788,0.0,0.0,0.0,39.0056929999264
408.20500000000027,6000.0,PROPOSED-STACKELBERG,61.39765016372296,179.91377633097983,118.51612616725686,0.143032942257878,7,8.98511206981692,25.283352290225103,16.298240220408186,506.2752014198227,1440.0,medium_demand,Median,P-Stack,39.59265000000596,0.0,0.0,0.0,408.20500000000027,6000.0,77.75727184842653,0.0,0.0,0.0,39.64344569994137
408.20500000000027,6000.0,PROPOSED-STACKELBERG,70.58910842539854,205.88182594417827,135.29271751877974,0.1424673805645782,8,9.191458261675573,25.96804961319845,16.776591351522875,527.6933955994965,1620.0,medium_demand,Median,P-Stack,43.8711997999344,0.0,0.0,0.0,408.20500000000027,6000.0,79.58283279628263,0.0,0.0,0.0,43.92159389995504
408.20500000000027,5250.0,PROPOSED-STACKELBERG,80.20010962497638,232.2961622538045,152.09605262882818,0.1447646662934161,9,9.61100119957784,26.41433630962627,16.80333511004843,528.78393388807,1800.0,medium_demand,Median,P-Stack,40.65814950002823,0.0,0.0,0.0,408.20500000000027,5250.0,81.02964173869313,0.0,0.0,0.0,40.70769619999919
408.20500000000027,5250.0,PROPOSED-STACKELBERG,90.01872114314644,259.2219418126001,169.20322066945369,0.1452340441270015,10,9.81861151817006,26.92577955879556,17.1071680406255,546.1729923440091,1980.0,medium_demand,Median,P-Stack,255.2282837999519,0.0,0.0,0.0,408.20500000000027,5250.0,82.41349869443918,0.0,0.0,0.0,255.279693499906
408.20500000000027,4875.0,PROPOSED-STACKELBERG,100.19710260790352,286.3638457605613,186.16674315265777,0.1451850430715177,11,10.178381464757075,27.14190394796117,16.963522483204095,541.1736934797975,2160.0,medium_demand,Median,P-Stack,45.27215089998208,0.0,0.0,0.0,408.20500000000027,4875.0,82.52712267102238,0.0,0.0,0.0,45.32308500004001
408.20500000000027,4875.0,PROPOSED-STACKELBERG,110.48463886760354,313.7325069137945,203.247868046191,0.1457911683117211,12,10.287536259700026,27.368661153233248,17.08112489353322,552.4674532523891,2340.0,medium_demand,Median,P-Stack,42.20733610005118,0.0,0.0,0.0,408.20500000000027,4875.0,82.31425472334415,0.0,0.0,0.0,42.25741569988895
408.20500000000027,4875.0,PROPOSED-STACKELBERG,120.9525617751828,340.9747611836535,220.02219940847075,0.1456326804996062,13,10.467922907579249,27.242254269859007,16.77433136227976,539.7767983324201,2520.0,medium_demand,Median,P-Stack,42.111436899984255,0.0,0.0,0.0,408.20500000000027,4875.0,81.0471714816837,0.0,0.0,0.0,42.16127379995305
408.20500000000027,4875.0,PROPOSED-STACKELBERG,131.2466145662065,368.00332991561856,236.75671534941205,0.1477508503591767,14,10.294052791023711,27.028568731965017,16.734515940941304,541.2592190639386,2700.0,medium_demand,Median,P-Stack,45.67786060005892,0.0,0.0,0.0,408.20500000000027,4875.0,79.41651345324856,0.0,0.0,0.0,45.72937840002123
408.20500000000027,4875.0,PROPOSED-STACKELBERG,141.34374068535013,394.39152228947967,253.04778160412957,0.1466941869815833,15,10.097126119143644,26.388192373861145,16.291066254717503,518.1032833250147,2880.0,medium_demand,Median,P-Stack,49.51116160000674,0.0,0.0,0.0,408.20500000000027,4875.0,76.76583704428148,0.0,0.0,0.0,49.56096160004381
408.20500000000027,4875.0,PROPOSED-STACKELBERG,150.84782006545765,420.00722537463525,269.15940530917766,0.1513087943002939,16,9.504079380107486,25.61570308515558,16.111623705048093,508.0288257591301,3060.0,medium_demand,Median,P-Stack,51.98176610004157,0.0,0.0,0.0,408.20500000000027,4875.0,73.47783663965357,0.0,0.0,0.0,52.03204999992158
408.20500000000027,4875.0,PROPOSED-STACKELBERG,159.7398981950745,444.46144466907634,284.72154647400185,0.1485206262495783,17,8.892078129616868,24.45421929444109,15.562141164824222,475.4893784731084,3240.0,medium_demand,Median,P-Stack,52.52517059992533,0.0,0.0,0.0,408.20500000000027,4875.0,69.95651547621686,0.0,0.0,0.0,52.57819649996236
368.20500000000027,5122.434170804237,PROPOSED-STACKELBERG,167.78037510655258,467.7724785330507,299.9921034264981,0.1565883744312376,18,8.040476911478084,23.31103386397429,15.27055695249621,460.71754364699336,3420.0,medium_demand,Median,P-Stack,52.27228359994479,0.0,0.0,0.0,368.20500000000027,5122.434170804237,66.71694104288319,0.0,0.0,0.0,52.32328620005865
328.20500000000027,5660.019146679016,PROPOSED-STACKELBERG,175.24300181753927,489.8906262899396,314.6476244724003,0.1514127959818788,19,7.462626710986674,22.11814775688888,14.655521045902203,430.8986287770051,3600.0,medium_demand,Median,P-Stack,52.686792799970135,0.0,0.0,0.0,328.20500000000027,5660.019146679016,63.97184567613829,0.0,0.0,0.0,52.73782549996395
0.0,0.0,NO-CONTROL,7.451044503025821,20.181088892223976,12.730044389198154,0.1113824033039806,0,7.451044503025821,20.181088892223976,12.730044389198154,487.1746759648792,180.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,16.59317192734745,47.05847260045996,30.46530067311251,0.1811549995069692,1,9.142127424321624,26.877383708235985,17.735256283914357,558.2532512543528,360.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,26.802258678134407,76.31654498229328,49.51428630415887,0.1057923175294785,2,10.20908675078696,29.258072381833323,19.048985631046364,609.1376698220238,540.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,38.9204350906673,107.58523162448029,68.66479653381299,0.1796837311274809,3,12.118176412532886,31.26868664218701,19.150510229654124,642.3145240996621,720.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,53.86466130116445,142.57089980384228,88.70623850267782,0.1066558922447819,4,14.944226210497156,34.985668179361994,20.04144196886484,760.4939795801658,900.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,75.81312805235979,184.63391912697497,108.8207910746152,0.1817863786955308,5,21.948466751195333,42.06301932313271,20.11455257193737,937.4183830807906,1080.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,109.97850957912632,239.54160985397405,129.56310027484773,0.1179406719957349,6,34.165381526766545,54.90769072699907,20.74230920023253,1252.4250411965008,1260.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,160.52523221768936,310.83944330938493,150.3142110916956,0.1938211802754674,7,50.54672263856303,71.2978334554109,20.751110816847863,1594.7073579447397,1440.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,228.5419996820453,400.3914502122078,171.8494505301625,0.1367937279867148,8,68.01676746435595,89.55200690282285,21.535239438466903,1968.655668224098,1620.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,313.7439904372902,507.3247119436242,193.580721506334,0.2103163577899522,9,85.20199075524494,106.93326173141642,21.731270976171487,2296.785117733248,1800.0,peak_demand,Peak,No control,,,,,,,,,,,
0.0,0.0,NO-CONTROL,412.7806857210936,631.5219118541081,218.7412261330146,0.2351043738170611,10,99.03669528380333,124.19719991048392,25.16050462668061,2658.037081458426,1980.0,peak_demand,Peak,No control,,,,,,,,,,,
