N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,1.9999999949504854e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,2.0500000118772732e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.6599999980826396e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.649999967412441e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,1.6800000139483018e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,41.99239990000024,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,39.878635799999756,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,44.23267990000022,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,38.54980450000039,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,38.8391074000001,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,38.23331259999986,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,37.23155880000013,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,37.55171530000007,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,37.71330270000044,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,38.295916099999886,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,39.29446159999998,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,39.18764460000011,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,37.42845259999967,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,38.10587899999973,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,38.57652489999964,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,37.84884589999956,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,38.49637480000001,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,38.71838839999964,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,37.508516699999745,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,37.715647799999715,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,38.12859920000028,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,37.69715790000009,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,37.908170799999425,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,39.12409910000042,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,37.970119599999634,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,37.00927909999973,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,37.4301817000005,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,37.49386920000052,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,37.1627684999994,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,38.23758210000051,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,37.93958930000008,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,36.77946579999934,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,37.003298200000245,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,37.43855799999983,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,37.17753560000074,0.0,0.0,0.0,0.0,39,0.0
