N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_skipped,wu_b2_price_trust_sec,wu_b3_cliff_both_FW_E,wu_b3_cliff_both_FW_W,wu_b3_meter_fd3_R_D_E_base,wu_b3_meter_fd3_R_D_E_cliffup,wu_b3_meter_fd3_R_D_E_curv,wu_b3_meter_fd3_R_D_E_hi,wu_b3_meter_fd3_R_D_E_lo,wu_b3_meter_fd3_R_D_E_nonlin,wu_b3_meter_fd3_R_D_W_base,wu_b3_meter_fd3_R_D_W_cliffup,wu_b3_meter_fd3_R_D_W_curv,wu_b3_meter_fd3_R_D_W_hi,wu_b3_meter_fd3_R_D_W_lo,wu_b3_meter_fd3_R_D_W_nonlin,wu_b3_meter_fd3_R_F_E_base,wu_b3_meter_fd3_R_F_E_cliffup,wu_b3_meter_fd3_R_F_E_curv,wu_b3_meter_fd3_R_F_E_hi,wu_b3_meter_fd3_R_F_E_lo,wu_b3_meter_fd3_R_F_E_nonlin,wu_b3_meter_fd3_R_F_W_base,wu_b3_meter_fd3_R_F_W_cliffup,wu_b3_meter_fd3_R_F_W_curv,wu_b3_meter_fd3_R_F_W_hi,wu_b3_meter_fd3_R_F_W_lo,wu_b3_meter_fd3_R_F_W_nonlin,wu_b3_meter_price_R_D_E,wu_b3_meter_price_R_D_W,wu_b3_meter_price_R_F_E,wu_b3_meter_price_R_F_W,wu_b3_meter_price_enabled,wu_b3_meter_price_ref_R_D_E,wu_b3_meter_price_ref_R_D_W,wu_b3_meter_price_ref_R_F_E,wu_b3_meter_price_ref_R_F_W,wu_b3_release_ratio_FW_E,wu_b3_release_ratio_FW_W,wu_b3_release_refresh,wu_b3_vsl_price_FW_E__seg0,wu_b3_vsl_price_FW_E__seg1,wu_b3_vsl_price_FW_E__seg2,wu_b3_vsl_price_FW_E__seg3,wu_b3_vsl_price_FW_E__seg4,wu_b3_vsl_price_FW_E__seg5,wu_b3_vsl_price_FW_E__seg6,wu_b3_vsl_price_FW_E__seg7,wu_b3_vsl_price_FW_W__seg0,wu_b3_vsl_price_FW_W__seg1,wu_b3_vsl_price_FW_W__seg2,wu_b3_vsl_price_FW_W__seg3,wu_b3_vsl_price_FW_W__seg4,wu_b3_vsl_price_FW_W__seg5,wu_b3_vsl_price_FW_W__seg6,wu_b3_vsl_price_FW_W__seg7,wu_b3_vsl_price_enabled,wu_b3_vsl_price_ref_FW_E__seg0,wu_b3_vsl_price_ref_FW_E__seg1,wu_b3_vsl_price_ref_FW_E__seg2,wu_b3_vsl_price_ref_FW_E__seg3,wu_b3_vsl_price_ref_FW_E__seg4,wu_b3_vsl_price_ref_FW_E__seg5,wu_b3_vsl_price_ref_FW_E__seg6,wu_b3_vsl_price_ref_FW_E__seg7,wu_b3_vsl_price_ref_FW_W__seg0,wu_b3_vsl_price_ref_FW_W__seg1,wu_b3_vsl_price_ref_FW_W__seg2,wu_b3_vsl_price_ref_FW_W__seg3,wu_b3_vsl_price_ref_FW_W__seg4,wu_b3_vsl_price_ref_FW_W__seg5,wu_b3_vsl_price_ref_FW_W__seg6,wu_b3_vsl_price_ref_FW_W__seg7,wu_b4_barrier_enabled,wu_f3_offset_inner_iters_A,wu_f3_offset_inner_iters_B,wu_f3_offset_inner_iters_C,wu_f3_offset_price_A,wu_f3_offset_price_B,wu_f3_offset_price_C,wu_f3_offset_price_enabled,wu_f3_offset_ref_A,wu_f3_offset_ref_B,wu_f3_offset_ref_C,wu_f3_offset_walk_from_A,wu_f3_offset_walk_from_B,wu_f3_offset_walk_from_C,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_max_veh,wu_faithful_np_feasible_min,wu_faithful_np_feasible_min_veh,wu_faithful_np_original_target,wu_faithful_np_original_target_veh,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projected_target_veh,wu_faithful_np_projection_residual,wu_faithful_np_realized_sum_nin_veh,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error,wu_seg13_active,wu_seg13_budget_FW_E,wu_seg13_budget_FW_W,wu_seg13_evals_FW_E,wu_seg13_evals_FW_W,wu_seg13_floor_alpha_FW_W,wu_seg13_floor_cong_FW_W,wu_seg13_meter_box_edge_FW_E,wu_seg13_meter_box_edge_FW_W,wu_seg13_meter_box_r_FW_E,wu_seg13_meter_box_r_FW_W,wu_seg13_meter_box_total_FW_E,wu_seg13_meter_box_total_FW_W,wu_seg13_postsplit_FW_E,wu_seg13_postsplit_FW_W,wu_seg13_presplit_FW_E,wu_seg13_presplit_FW_W,wu_seg13_traj_used_FW_E,wu_seg13_traj_used_FW_W,wu_seg13_vsl_box_r_FW_E,wu_seg13_vsl_box_r_FW_W
0.0,0.0,1.850002445280552e-05,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.6699970476329327e-05,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.810002140700817e-05,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.780001912266016e-05,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.6900012269616127e-05,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.59805377460884,6000.0,44.14391629997408,49.0,4.0,0.0,141.0,5,-0.009452273692792407,-0.04129316093338932,-0.021854060897482302,0.056918613329243674,0.053517417165478885,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,0.0,6.0,0.0,0.0,314.11254084432045,0.0,0.9452896299602571,314.11254084432045,315.05783047428076,0.0,314.11254084432045,0.0,0.6423600100014255,314.11254084432045,314.7549008543219,0.0,314.11254084432045,0.0,1.0364994112649129,314.11254084432045,315.14904025558536,0.0,314.11254084432045,0.0,0.7847932305616041,314.11254084432045,314.8973340748821,0.0,-0.0031509654332010466,-0.002141200033338085,-0.0034549980375497094,-0.0026159774352055363,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.05204408777911134,0.052458777993932594,0.05285893796463093,0.053090673973897044,0.05331136764597338,0.05301240925999844,0.052485539136447386,0.051225820234057466,0.05159321635051492,0.05197367287752401,0.052330888905929296,0.05258579833302965,0.05277123619696163,0.05255958454491036,0.052027649257007536,0.050806151992375786,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.024273025778896014,-0.00043676482074663566,-0.03086440782823878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,435.59805377460884,0.0,435.59805377460884,1.0,,,24.0,24.0,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,,,15.0,15.0
541.3252178083329,6000.0,20.711474300012924,49.0,4.0,0.0,458.0,6,-0.009452273692792407,-0.04129316093338932,-0.021854060897482302,0.056918613329243674,0.053517417165478885,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,0.0,0.0,6.0,0.0,0.0,314.11254084432045,0.0,0.9452896299602571,314.11254084432045,315.05783047428076,0.0,314.11254084432045,0.0,0.6423600100014255,314.11254084432045,314.7549008543219,0.0,314.11254084432045,0.0,1.0364994112649129,314.11254084432045,315.14904025558536,0.0,314.11254084432045,0.0,0.7847932305616041,314.11254084432045,314.8973340748821,0.0,-0.0031509654332010466,-0.002141200033338085,-0.0034549980375497094,-0.0026159774352055363,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.05204408777911134,0.052458777993932594,0.05285893796463093,0.053090673973897044,0.05331136764597338,0.05301240925999844,0.052485539136447386,0.051225820234057466,0.05159321635051492,0.05197367287752401,0.052330888905929296,0.05258579833302965,0.05277123619696163,0.05255958454491036,0.052027649257007536,0.050806151992375786,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.024273025778896014,-0.00043676482074663566,-0.03086440782823878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,541.3252178083329,0.0,541.3252178083329,1.0,,,24.0,24.0,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
690.3262460770898,6000.0,32.653193400008604,49.0,5.0,0.0,485.0,7,-0.009452273692792407,-0.04129316093338932,-0.021854060897482302,0.056918613329243674,0.053517417165478885,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,0.0,0.0,6.0,0.0,0.0,314.11254084432045,0.0,0.9452896299602571,314.11254084432045,315.05783047428076,0.0,314.11254084432045,0.0,0.6423600100014255,314.11254084432045,314.7549008543219,0.0,314.11254084432045,0.0,1.0364994112649129,314.11254084432045,315.14904025558536,0.0,314.11254084432045,0.0,0.7847932305616041,314.11254084432045,314.8973340748821,0.0,-0.0031509654332010466,-0.002141200033338085,-0.0034549980375497094,-0.0026159774352055363,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.05204408777911134,0.052458777993932594,0.05285893796463093,0.053090673973897044,0.05331136764597338,0.05301240925999844,0.052485539136447386,0.051225820234057466,0.05159321635051492,0.05197367287752401,0.052330888905929296,0.05258579833302965,0.05277123619696163,0.05255958454491036,0.052027649257007536,0.050806151992375786,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.024273025778896014,-0.00043676482074663566,-0.03086440782823878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,690.3262460770898,0.0,690.3262460770898,1.0,,,24.0,24.0,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
780.2855433976239,6000.0,56.92522400000598,49.0,4.0,0.0,447.0,8,-0.005509145751624459,-0.09017631368239246,-0.019399967730606926,0.03497153950038837,0.19009826451950934,6.0,1.0,56.0,56.0,56.0,56.0,50.0,2.0,1.0,0.0,6.0,0.0,0.0,453.6123437743284,0.0,0.7856757128182608,453.6123437743284,454.3980194871467,0.0,453.6123437743284,0.0,0.34888709109998217,453.6123437743284,453.9612308654284,0.0,453.6123437743284,0.0,0.8713828272694855,453.6123437743284,454.4837266015979,0.0,453.6123437743284,0.0,0.5163586559997384,453.6123437743284,454.12870243032813,0.0,-0.0026189190427277254,-0.001162956970333274,-0.002904609424231618,-0.001721195519999128,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.09977089199450617,0.0995260244383985,0.09952355006506224,0.1,0.1,0.1,0.1,0.1,0.1004701777221218,0.0999259996294704,0.09940928891667226,0.1,0.1,0.1,0.1,0.1,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.024288945028331947,-0.017752285527004107,0.015181524933688732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,780.2855433976239,0.0,780.2855433976239,1.0,,,24.0,24.0,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
825.691463602351,5867.864541277236,56.11547740001697,49.0,4.0,1.0,292.0,9,0.009701056296169129,-0.1289730425524668,-0.010181534864156704,-0.1062574316438584,0.20126296222531095,6.0,1.0,56.0,56.0,56.0,56.0,44.0,3.0,1.0,0.0,6.0,0.0,0.0,475.94626731227027,0.0,0.875551439708488,475.94626731227027,476.8218187519787,0.0,475.94626731227027,0.0,0.6006762341708054,475.94626731227027,476.5469435464411,0.0,475.94626731227027,0.0,0.31477610973047376,475.94626731227027,476.26104342200074,0.0,475.94626731227027,0.0,0.17361635543795728,475.94626731227027,476.1198836677082,0.0,-0.002918504799028104,-0.0020022541139028743,-0.0009260154898770522,-0.0005195745617861528,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,0.0,0.10000094020210071,0.1,0.1,0.004006263294935586,0.1,0.1,0.0,0.0,0.10105538131351145,0.10060210922361393,0.1,0.1,0.1,0.0,0.1,0.1,1.0,115.0,115.0,115.0,100.0,115.0,115.0,100.0,100.0,115.0,115.0,115.0,115.0,115.0,100.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.021257302650329525,-0.03803930291575176,0.05700079195040338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,939.5152555019549,825.691463602351,624.081065727348,825.691463602351,825.691463602351,825.691463602351,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,825.691463602351,825.691463602351,0.0,825.691463602351,825.691463602351,825.691463602351,0.0,1.0,2867.8645412772357,3000.0,29.0,27.0,0.1463412804572813,0.7675421294418221,2.0,2.0,300.0,300.0,2.0,2.0,2867.8645412772357,3000.0,3000.0,3000.0,1.0,1.0,15.0,15.0
