N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.840004162862897e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,2.0599982235580683e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.810002140700817e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.580000389367342e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,1.7799960914999247e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,7.926927599997725,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,10.010248400038108,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,8.15687310002977,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,7.680944300023839,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,7.647294399968814,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,17.864173700043466,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,8.969330599997193,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,9.785051799961366,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,11.54227809997974,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,9.42274730000645,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,9.41427999996813,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,8.697602900036145,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,8.18522360001225,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,10.83740309998393,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,9.577845400024671,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,23.039497899997514,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,8.619483799964655,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,8.80326650000643,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,10.29626020003343,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,10.048584199976176,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,10.574822700000368,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,10.656227100000251,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,10.037171999982093,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,9.828121299971826,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,9.945120199990924,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,21.681518900033552,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,9.846265500003938,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,10.056024399993476,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,10.358266600000206,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,10.436770699976478,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,10.346820099977776,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,9.99506449996261,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,8.446247900021262,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,8.258212299959268,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,7.516225099971052,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,18.745893499988597,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,10.038757400005125,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,9.981288000009954,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,10.340341600007378,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,10.395406200026628,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,9.286465600016527,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,9.519118700001854,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,9.961051999998745,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,10.038550500001293,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,9.930878199986182,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,25.11333680001553,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,10.693659999989904,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,10.619840100000147,0.0,0.0,0.0,0.0,52,0.0
