N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
469.1529,4000.0,6.737321903549009,41.83822214521389,0.0,97.42218596968092,147.28440972222222,16.52737268518521,0,17.860904445286472
469.1529,6000.0,8.26787250962816,48.45036194771615,0.0,217.24785953476413,171.21230362036226,6.293044984391303,1,34.783511854911076
495.21695,2585.1314771945367,8.691203224753448,48.112714686557545,0.0,327.0457573315834,151.36221826197163,11.259300671290376,2,47.214344952835994
469.1529,2366.7115567338205,9.671191937159868,47.64047230356381,0.0,448.5814059419054,172.58105861867102,57.57457853638563,3,57.28439450138896
495.21695,2000.0,11.15758790274666,46.090666773339386,0.0,573.123881849602,152.03472187212995,104.35614425780028,4,68.52490564854232
469.1529,2000.0,13.768113422480434,44.57882561948344,0.0,702.0786487042958,173.90370090523587,177.2092139328928,5,79.1741775486502
469.1529,2000.0,16.760561483075872,44.2995957630357,0.0,843.2583910068051,152.67405240862337,229.6731400954872,6,90.53206735720148
495.21695,2000.0,20.12389396236402,44.56976259040438,0.0,982.5580400759192,175.1476626373635,304.7787774836454,7,101.90443532913724
495.21695,2000.0,23.352173159777927,44.95675227846,0.0,1117.2611098899724,153.26446743182706,358.0348398656321,8,113.76505758663201
521.281,2000.0,26.801461339667817,45.350946548600156,0.0,1263.5198250606463,176.28231334873666,434.3154722044012,9,125.68881288633567
469.1529,2000.0,30.075483495836707,45.7273505232201,0.0,1422.2373426364181,153.79142896439458,488.1065649668028,10,138.70843382777585
469.1529,2000.0,33.562205381556126,46.078979134390444,0.0,1578.0562868415016,177.2797141731515,565.3862118995564,11,151.21610699607413
469.1529,2000.0,36.865021530219465,46.40283601723079,0.0,1727.620633309707,154.24196146450907,619.6281599159863,12,163.16162770113166
495.21695,2000.0,40.37753648624041,46.696990958275464,0.0,1867.1300453416025,178.11530579212737,697.743463018498,13,176.09603447330423
503.9049666666666,2000.0,42.96954144892353,46.959954002687965,0.0,2046.330325194637,120.25653750448244,717.9999999850577,14,190.96429420307192
503.9049666666666,2000.0,43.319882173939384,47.19054134302094,0.0,2273.3905244622592,100.77777789731476,718.7777777747893,15,207.43394133629914
469.1529,2000.0,43.40278622424976,47.38784666476051,0.0,2487.3620788503767,99.22222224613014,717.9999999994023,16,224.3882093106665
503.9049666666666,2000.0,43.480215207026575,47.5512273911729,0.0,2711.5910763944503,100.7777777825591,718.7777777776582,17,241.29781040092976
503.9049666666666,2000.0,43.5417545293078,47.68027716061045,0.0,2923.945359682124,99.22222222317905,717.9999999999761,18,258.09892498282517
503.9049666666666,2000.0,43.59409876412783,47.77476600766113,0.0,3157.439506579002,100.77777777797047,718.7777777777729,19,275.10555349477823
503.9049666666666,2000.0,43.62653318653839,47.83452869009533,0.0,3378.6182597911766,99.22222222226057,717.9999999999991,20,292.42177438325615
469.1529,2000.0,43.6456137009555,47.85928386776405,0.0,3601.9426657889708,100.77777777778635,718.7777777777776,21,310.1503416767417
503.9049666666666,2000.0,43.64080229863564,47.84838725232003,0.0,3809.2969804925438,99.22222222222214,718.0,22,327.0915517893049
486.5289333333333,2000.0,43.61934617773316,47.8005782893408,0.0,4040.6585817732703,100.77777777777942,718.7777777777777,23,344.8557599590809
503.9049666666666,2000.0,43.57210089671197,47.71387317100934,0.0,4249.345313532391,99.22222222222197,718.0,24,361.7815423600775
486.5289333333333,2000.0,43.50845951396802,47.58582512206331,0.0,4477.594164526996,100.77777777777743,718.7777777777778,25,378.0802303148404
503.9049666666666,2000.0,43.421927585834744,47.41427431085754,0.0,4683.481434696149,99.22222222222192,718.0,26,394.99500461736034
503.9049666666666,2000.0,43.32444561974372,47.198360249769266,0.0,4904.3009550117695,100.77777777777743,718.7777777777778,27,411.3536241541341
503.9049666666666,2000.0,43.21120009660693,46.9392042409943,0.0,5097.974605579719,99.22222222222192,718.0,28,428.44998463758157
486.5289333333333,2000.0,43.0944549546195,46.639767500719266,0.0,5300.9397021406085,100.77777777777743,718.7777777777778,29,444.0580121684379
503.9049666666666,2000.0,42.9684715195805,46.30401291921259,0.0,5500.816583190828,99.22222222222192,718.0,30,459.33904691903587
486.5289333333333,2000.0,42.843947319107336,45.93599820219695,0.0,5726.2634087024435,100.77777777777942,718.7777777777777,31,474.51586725262877
503.9049666666666,2000.0,42.71360730426354,45.53939470763873,0.0,5926.646342231057,99.22222222222197,718.0,32,489.3650588756235
503.9049666666666,2000.0,42.587020761287484,45.117456170947335,0.0,6130.856532465019,100.77777777777743,718.7777777777778,33,503.6733590971566
503.9049666666666,2000.0,42.45623503631257,44.67319269167121,0.0,6323.853632243984,99.22222222222192,718.0,34,518.0709650278657
486.5289333333333,2000.0,42.3304618514033,44.209542166968085,0.0,6525.0144266327425,100.7777777777793,718.7777777777777,35,532.090493850366
469.1529,4000.0,43.20303913258825,47.82376420168269,0.0,6663.4698859565815,161.33333333333277,700.1111111111114,36,544.3496917389491
486.5289333333333,2000.0,43.75028293418803,47.54712224845011,0.0,6826.1565697622555,134.22222222221984,718.3333333333334,37,555.0323226769013
503.9049666666666,4000.0,43.764592107219684,48.74484096105,0.0,6949.442760617424,163.82222222222052,698.9555555555564,38,566.4845395847076
469.1529,2000.0,43.995407376518656,47.39053904364728,0.0,7108.718222574394,135.99999999999915,718.3155555555555,39,576.7497154610408
