N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,210.3133944000001,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,208.57000070001232,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,196.61465029994724,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,187.6850853000069,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,181.45308910001768,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,181.67524120002054,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,180.52038599998923,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,172.95462289999705,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,173.56489229999715,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,173.4617186000105,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,171.3747823999729,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,172.87863160000416,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,173.13562989997445,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,173.16952080000192,0.0,0.0,0.0,0.0,79,0.0
