step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,2.6800029445439577e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,2.2799998987466097e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,2.9499991796910763e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,4.8099958803504705e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,3.679998917505145e-05
5,1080.0,20.795375784339555,8.212279862939727,12.58309592139983,130.49884868650238,51.26869137840416,79.23015730809823,221.42188029998215
6,1260.0,29.636797821342572,12.075048060937348,17.561749760405224,160.13564650784497,63.343739439341505,96.79190706850345,217.47245719999773
7,1440.0,52.25377150532372,20.960929657873486,31.292841847450234,212.3894180131687,84.304669097215,128.0847489159537,225.7353591999854
8,1620.0,73.96090834628372,29.560205588997437,44.40070275728628,286.3503263594524,113.86487468621243,172.48545167324,226.94379769999068
9,1800.0,87.38055382814102,34.475248268322225,52.905305559818785,373.7308801875934,148.34012295453465,225.39075723305876,233.12278890004382
10,1980.0,96.87783199358007,38.40352751807959,58.47430447550048,470.6087121811735,186.74365047261423,283.86506170855927,265.2959625000367
11,2160.0,104.58520166552891,41.475827993798354,63.10937367173056,575.1939138467025,228.2194784664126,346.97443538028983,267.9507527000387
12,2340.0,111.86557306943787,44.91275157330314,66.95282149613473,687.0594869161403,273.13223003971575,413.92725687642456,269.0146410000161
13,2520.0,118.57211743320048,48.016155813184966,70.55596162001551,805.6316043493408,321.14838585290073,484.4832184964401,257.1681034999783
14,2700.0,125.30552924168958,51.44047088867486,73.86505835301473,930.9371335910304,372.58885674157557,558.3482768494548,244.2462956000236
15,2880.0,132.01487928259013,54.876041751899116,77.13883753069102,1062.9520128736206,427.46489849347466,635.4871143801458,238.52835679997224
16,3060.0,139.08953563461915,58.74851525889597,80.34102037572319,1202.0415485082397,486.2134137523706,715.8281347558691,222.50701760000084
17,3240.0,146.71946302536284,63.21109770422934,83.5083653211335,1348.7610115336024,549.4245114565999,799.3365000770026,219.16498569998657
