step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,2.6100024115294218e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.0399998649954796e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.6900012269616127e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.9200029782950878e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.6000005416572094e-05
5,1080.0,20.718008740463887,8.04924501012033,12.668763730343558,130.4214816426267,51.105656525584756,79.31582511704195,1.8600025214254856e-05
6,1260.0,30.252089858451612,12.373851339021796,17.878238519429818,160.67357150107833,63.47950786460655,97.19406363647177,1.8000020645558834e-05
7,1440.0,54.75932421705433,22.1043904505891,32.65493376646523,215.43289571813264,85.58389831519565,129.848997402937,3.609998384490609e-05
8,1620.0,78.27565701541491,31.99971514100239,46.27594187441251,293.70855273354755,117.58361345619804,176.12493927734948,1.799996243789792e-05
9,1800.0,93.47544874853807,37.904733092357695,55.57071565618038,387.1840014820856,155.48834654855574,231.69565493352985,1.7799960914999247e-05
10,1980.0,104.76149203163013,43.46875174457494,61.29274028705518,491.94549351371575,198.95709829313068,292.98839522058506,1.8600025214254856e-05
11,2160.0,114.72350550877417,46.988408586794996,67.73509692197918,606.66899902249,245.9455068799257,360.7234921425642,1.850002445280552e-05
12,2340.0,125.2149670699487,50.27676903987598,74.93819803007273,731.8839660924386,296.2222759198017,435.66169017263695,1.7599959392100573e-05
13,2520.0,137.48663868419945,53.02736754658756,84.45927113761189,869.3706047766382,349.2496434663893,520.1209613102488,1.769996015354991e-05
14,2700.0,151.434130032276,57.42563537477508,94.0084946575009,1020.8047348089142,406.67527884116436,614.1294559677498,1.829996472224593e-05
15,2880.0,166.06559393048204,61.71393515002593,104.3516587804561,1186.8703287393962,468.3892139911903,718.4811147482059,1.7900019884109497e-05
16,3060.0,180.79530097482737,67.23241571852887,113.5628852562985,1367.6656297142235,535.6216297097192,832.0440000045044,1.8899969290941954e-05
17,3240.0,195.3314524721562,72.32174971542797,123.00970275672823,1562.9970821863797,607.9433794251471,955.0537027612326,1.7300015315413475e-05
18,3420.0,209.84562588823908,78.66476519371761,131.18086069452147,1772.8427080746187,686.6081446188647,1086.2345634557541,1.7899961676448584e-05
19,3600.0,224.31157146948334,84.39489858780765,139.91667288167568,1997.154279544102,771.0030432066724,1226.1512363374297,1.8899969290941954e-05
20,3780.0,238.85510556370104,91.00775211086057,147.84735345284048,2236.009385107803,862.0107953175329,1373.9985897902702,1.7400016076862812e-05
21,3960.0,253.47590800607537,96.84981938458259,156.62608862149278,2489.4852931138785,958.8606147021155,1530.624678411763,1.850002445280552e-05
22,4140.0,268.20425146692594,103.59192747328044,164.6123239936455,2757.6895445808045,1062.452542175396,1695.2370024054085,1.780001912266016e-05
23,4320.0,282.9190017598557,109.51268744390553,173.40631431595017,3040.6085463406603,1171.9652296193017,1868.6433167213586,1.7300015315413475e-05
24,4500.0,297.6310496521715,116.23115234938216,181.39989730278936,3338.2395959928317,1288.196381968684,2050.043214024148,1.810002140700817e-05
25,4680.0,312.35859356604726,122.16403994247861,190.19455362356865,3650.598189558879,1410.3604219111626,2240.2377676477163,1.6899954061955214e-05
26,4860.0,327.21189211386877,129.0251761421865,198.1867159716823,3977.8100816727474,1539.385598053349,2438.4244836193984,1.7900019884109497e-05
27,5040.0,342.14494409362317,135.1636656941141,206.9812783995091,4319.95502576637,1674.549263747463,2645.4057620189074,1.6900012269616127e-05
28,5220.0,347.78257351606396,136.4456383502558,211.3369351658082,4667.7375992824345,1810.994902097719,2856.7426971847153,2.6499968953430653e-05
29,5400.0,335.8515702736782,126.56257396957365,209.28899630410456,5003.589169556112,1937.5574760672926,3066.0316934888197,2.1599989850074053e-05
30,5580.0,315.32260111200054,112.29955271753221,203.02304839446833,5318.911770668113,2049.8570287848247,3269.054741883288,1.7900019884109497e-05
31,5760.0,294.7278938483275,97.81281530188735,196.91507854644013,5613.6396645164405,2147.669844086712,3465.9698204297283,1.6600009985268116e-05
32,5940.0,274.4597184758774,85.68295114109033,188.7767673347871,5888.099382992317,2233.3527952278023,3654.7465877645154,1.6700010746717453e-05
33,6120.0,253.70625161294686,73.70221144665491,180.00404016629193,6141.8056346052645,2307.055006674457,3834.7506279308072,1.8600025214254856e-05
34,6300.0,232.78045142931742,62.941294469486,169.83915695983143,6374.586086034582,2369.996301143943,4004.589784890639,1.7700018361210823e-05
35,6480.0,212.1319802773279,52.771894169193246,159.36008610813465,6586.718066311911,2422.7681953131364,4163.949870998774,1.829996472224593e-05
36,6660.0,191.55707414208428,44.81511200384587,146.74196213823842,6778.275140453995,2467.5833073169824,4310.6918331370125,1.6900012269616127e-05
37,6840.0,171.50197603580673,37.49277299222649,134.00920304358024,6949.777116489801,2505.076080309209,4444.701036180592,2.19999928958714e-05
38,7020.0,151.54170150100433,32.08287550379681,119.45882599720751,7101.318817990807,2537.158955813006,4564.1598621778,1.98000343516469e-05
39,7200.0,131.7804605423424,26.578786020010444,105.20167452233197,7233.099278533148,2563.737741833016,4669.361536700132,1.969997538253665e-05
40,7380.0,112.22482429582864,22.563759290167738,89.6610650056609,7345.324102828977,2586.3015011231837,4759.022601705793,1.6700010746717453e-05
41,7560.0,93.01441843564405,19.03370623064496,73.98071220499908,7438.338521264621,2605.3352073538285,4833.003313910792,1.7200014553964138e-05
