B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,buffer_down_end_rho_FW_E,buffer_down_end_rho_FW_W,buffer_down_max_rho_FW_E,buffer_down_max_rho_FW_W,buffer_up_max_rho_FW_E,buffer_up_max_rho_FW_W,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_E_seg0,capacity_drop_lane_loss_FW_E_seg1,capacity_drop_lane_loss_FW_E_seg2,capacity_drop_lane_loss_FW_E_seg3,capacity_drop_lane_loss_FW_E_seg4,capacity_drop_lane_loss_FW_E_seg5,capacity_drop_lane_loss_FW_E_seg6,capacity_drop_lane_loss_FW_E_seg7,capacity_drop_lane_loss_FW_W_last,capacity_drop_lane_loss_FW_W_seg0,capacity_drop_lane_loss_FW_W_seg1,capacity_drop_lane_loss_FW_W_seg2,capacity_drop_lane_loss_FW_W_seg3,capacity_drop_lane_loss_FW_W_seg4,capacity_drop_lane_loss_FW_W_seg5,capacity_drop_lane_loss_FW_W_seg6,capacity_drop_lane_loss_FW_W_seg7,computation_time_sec,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_offramp_storage_ttt_moved_to_freeway,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,cumulative_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,density_exceedance_count,density_projection_count,inbound_service_veh,incident_lane_closure_active,lambda_eff_FW_E_last,lambda_eff_FW_E_seg0,lambda_eff_FW_E_seg1,lambda_eff_FW_E_seg2,lambda_eff_FW_E_seg3,lambda_eff_FW_E_seg4,lambda_eff_FW_E_seg5,lambda_eff_FW_E_seg6,lambda_eff_FW_E_seg7,lambda_eff_FW_W_last,lambda_eff_FW_W_seg0,lambda_eff_FW_W_seg1,lambda_eff_FW_W_seg2,lambda_eff_FW_W_seg3,lambda_eff_FW_W_seg4,lambda_eff_FW_W_seg5,lambda_eff_FW_W_seg6,lambda_eff_FW_W_seg7,mainline_exit_flow_total,mainline_origin_queue_total_veh,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_OR_D_E,offramp_blocked_flow_OR_D_W,offramp_blocked_flow_OR_F_E,offramp_blocked_flow_OR_F_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_OR_D_E,offramp_flow_OR_D_W,offramp_flow_OR_F_E,offramp_flow_OR_F_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,offramp_storage_occupancy_veh,offramp_storage_ttt,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,step_freeway_ttt,step_total_ttt,step_urban_ttt,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_disabled,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_uncontrolled_node_movement_queue_veh,urban_uncontrolled_node_storage_occupancy_veh,urban_uncontrolled_node_ttt,urban_uncontrolled_node_vehicles_veh
0.10906752279580667,0.0006760411032990521,1.1415903434918246,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,10.033333333333335,0.0,93.55721963014263,0.0,87.18538985543594,87.17034156760886,252.65268413023549,252.3161201240298,65.69602905275929,62.55148929163214,1.0,0.0,0.0,0.0,0.0004197951529092414,0.0,0.003662414218557977,0.0,0.0,0.0,0.0,0.0,0.0,0.00041970654919147127,0.0,0.0036226953685099847,0.0,0.0,0.0,2.6100024115294218e-05,0.0,18.0,1.0,1.0,61.62578728097263,0.0,1.0,0.19144005025090896,1.0,1.0,36.0,15.509842259112897,24.785860738900226,9.276018479787327,0.0,0.0,290.42377841870416,0.0,2.0,2.0,2.0,1.999580204847091,2.0,1.9963375857814423,2.0,2.0,2.0,2.0,2.0,2.0,1.9995802934508085,2.0,1.99637730463149,2.0,2.0,2.0,1846.825954141759,0.0,1.0,1680.5383697346554,1681.6944444444443,0.0,0.0,1.0,0.0,0.0,3172.5268654021193,0.0,3172.5268654021193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.380556216608838,11.352071265246565,18.709842103440614,18.564642166741535,60.00711175203756,618.4923127106008,614.0234329088514,233.47570540911252,232.63234950459935,385.01660730148825,381.3910834042521,1232.5157456194522,0.008061393105795468,0.00806083510031614,0.023172166297477568,0.02305254685745165,0.0,0.0,0.0,10.033333333333335,60.2,85.97395833333333,0.0,85.97395833333333,1.0,131.7974351485982,0.0,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,84.08472222222221,0.0,0.0,0.0,0.0,0.0,84.08472222222221,0.0,1.8892361111111113,0.0,0,15.509842259112897,24.785860738900226,9.276018479787327,180.0,1681.6944444444443,1681.6944444444443,1681.6944444444443,1.8892361111111113,0.0,0.0,0.0,0.0,160.78237238188436,131.74710570685758,1.0,0.0,161.05926712189546,113.75,213.95833333333331,134.8700310107844,0.0,0.0,3172.5268654021193,1.0,134.8700310107844,1.0,479.97611399367827,194.4259337885622,0.0,78.63435045376687,2.2299059464561557,78.63435045376687
0.19428571428571434,0.0009328734074558476,0.8055293050330398,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,14.654644097222222,0.0,121.7455211445722,0.0,172.64420104355827,169.36780351273376,173.83493123953275,170.53161854437826,68.44806141369591,65.13320505243219,1.0,0.0,0.0,0.0,0.0010016321120913415,0.0,0.0016942690983039713,0.0,0.0,0.0,0.0,0.0,0.0,0.0009097710388633483,0.0,0.001513260882745504,0.0,0.0,0.0,3.0399998649954796e-05,0.0,18.0,1.0,1.0,36.64158882714051,0.0,1.0,0.21843505026613497,1.0,1.0,36.0,28.862461437183214,47.255340463324764,18.39287902614155,0.0,0.0,145.20771719852362,0.0,2.0,2.0,2.0,1.9989983678879086,2.0,1.998305730901696,2.0,2.0,2.0,2.0,2.0,2.0,1.9990902289611365,2.0,1.9984867391172547,2.0,2.0,2.0,4194.656865626395,0.0,1.0,1051.86753066108,1888.0782431927776,0.0,0.0,1.0,0.0,0.0,-1026.2679078093934,0.0,1026.2679078093934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999298799506313,4.769510451284425,6.635970698359998,6.302937249372917,22.707717198523653,375.58288600350653,357.2488905393035,161.26276475083867,153.76104824212308,214.32012125266792,203.48784229718038,732.83177654281,0.016127927205788248,0.015369905780309247,0.0212586361607649,0.0200552142751826,0.0,12.949450428973847,0.017985347818019234,14.654644097222222,60.2,94.87846915394303,0.0,94.87846915394303,1.0,196.5211125889933,0.0,23.78142835697055,22.381428356970552,24.820527722848887,23.420527722848885,23.78142835697055,22.381428356970552,24.820527722848887,23.420527722848885,94.40391215963888,0.0,0.0,0.0,0.0,0.0,94.40391215963888,0.0,2.3637931054152705,0.0,1,13.352619178070317,22.46947972442454,9.116860546354225,360.0,1888.0782431927776,1888.0782431927776,1888.0782431927776,2.3637931054152705,1.8892361111111111,0.0,0.0,0.0,145.9191448304998,163.63714701885715,1.0,0.0,145.22168325801465,113.75,109.58333333333334,121.06231852400833,0.0,0.0,1026.2679078093934,1.0,121.06231852400833,1.0,485.9664399925666,174.45966068857024,0.0,57.084406229636016,3.543124721575926,57.084406229636016
0.10906752279580667,0.00035961324532007843,0.7224459712047838,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.040077349789064,0.0,128.86789344053085,0.0,110.63543561846029,104.68844927165854,122.83736625273049,116.31892850165094,68.49254699926855,65.17170884443748,1.0,0.0,0.0,0.0,0.0006524100522219288,0.0,0.00109713224180388,0.0,0.0,0.0,0.0,0.0,0.0,0.0005912235581556007,0.0,0.000979464029604619,0.0,0.0,0.0,1.6900012269616127e-05,0.0,18.0,1.0,1.0,39.7159486063498,0.0,1.0,0.1279336102953954,1.0,1.0,36.0,41.394587290163344,68.15985492873696,26.765267638573626,0.0,0.0,157.92676933668213,0.0,2.0,2.0,2.0,1.999347589947778,2.0,1.9989028677581961,2.0,2.0,2.0,2.0,2.0,2.0,1.9994087764418442,2.0,1.9990205359703954,2.0,2.0,2.0,2678.5964616206275,0.0,1.0,1130.8281726409598,1898.8704879631618,0.0,0.0,1.0,0.0,0.0,-730.462844222443,0.0,730.462844222443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53371940239029,10.985520167160388,15.607140058517931,14.800389708613526,52.926769336682135,407.42116158141835,386.8978105455776,173.41879037368147,165.16112666839442,234.00237120773687,221.73668387718322,794.318972126996,0.009404198040304216,0.0089508902894802,0.012198302789802152,0.011501482803197141,0.0,0.0,0.0,13.040077349789064,60.2,94.4956625697408,0.0,94.4956625697408,1.0,194.44991154780428,0.0,23.686728660639773,22.28672866063977,25.185033538439285,23.785033538439283,23.686728660639773,22.28672866063977,25.185033538439285,23.785033538439283,94.9435243981581,0.0,0.0,0.0,0.0,0.0,94.9435243981581,0.0,1.9159312769979606,0.0,2,12.532125852980132,20.904514465412205,8.372388612432076,540.0,1898.8704879631618,1898.8704879631618,1898.8704879631623,1.9159312769979606,2.3637931054152705,0.0,0.0,0.0,141.89597153842095,147.25823001441137,1.0,0.0,141.599463331857,113.75,98.54166666666667,111.9171275014971,0.0,0.0,730.462844222443,1.0,111.9171275014971,1.0,462.47169477177744,177.97287401497942,0.0,53.44692610937295,2.7287518650601608,53.44692610937295
0.19428571428571434,0.0008558599289567037,0.7967613097769205,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.281607675512056,0.0,118.02564964895927,0.0,116.20205017911479,109.73294680416018,121.90295976929079,115.19436886834191,68.49294962065828,65.1720367656024,1.0,0.0,0.0,0.0,0.0013077921480305497,0.0,0.002196991535564482,0.0,0.0,0.0,0.0,0.0,0.0,0.0011852395639804102,0.0,0.001956539062291688,0.0,0.0,0.0,1.9200029782950878e-05,0.0,18.0,1.0,1.0,39.68734550254693,0.0,1.0,0.2537151525196853,1.0,1.0,36.0,54.12712638724971,88.97595036281948,34.848823975569765,0.0,0.0,148.93894052183887,0.0,2.0,2.0,2.0,1.9986922078519693,2.0,1.9978030084644354,2.0,2.0,2.0,2.0,2.0,2.0,1.9988147604360198,2.0,1.9980434609377085,2.0,2.0,2.0,2809.807492582915,0.0,1.0,1123.4704545121697,1882.1729099482077,0.0,0.0,1.0,0.0,0.0,-834.5613878553668,0.0,834.5613878553668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775728737746839,5.500695930233853,7.784861488649716,7.377654365208494,26.4389405218389,407.0792965115915,386.6676135393473,173.1477626984219,164.90324153614296,233.9315338131696,221.76437200320436,793.7469100509388,0.01883063019755719,0.017923992268634906,0.02447276858055246,0.0230467915043655,0.0,13.102962154922672,0.01819855854850371,15.281607675512056,60.2,94.60455450875146,0.0,94.60455450875146,1.0,190.6670099146072,0.0,23.69450796838105,22.29450796838105,24.75981478032414,23.359814780324143,23.69450796838105,22.29450796838105,24.75981478032414,23.359814780324143,94.10864549741038,0.0,0.0,0.0,0.0,0.0,94.10864549741038,0.0,2.4118402883390426,0.0,3,12.732539097086367,20.816095434082506,8.083556336996137,720.0,1882.1729099482077,1882.1729099482077,1882.1729099482077,2.4118402883390426,1.9159312769979604,0.0,0.0,0.0,135.57125506748602,143.3868249341491,1.0,0.0,135.86666937026106,113.75,109.58333333333334,112.1820641799421,0.0,0.0,834.5613878553668,1.0,112.1820641799421,1.0,452.1183120147034,165.73161037910648,0.0,54.77327482173766,2.790723785372706,54.77327482173766
0.10906752279580667,0.0003599262852426177,0.7140208202654614,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.028769405042967,0.0,121.94619755900202,0.0,114.90476798032574,108.40660481399512,121.1837516020251,114.51682512035008,68.49294845134229,65.17203578706793,1.0,0.0,0.0,0.0,0.0006536186846495755,0.0,0.0010873792629253229,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923640355494827,0.0,0.0009680125621093463,0.0,0.0,0.0,1.6000005416572094e-05,0.0,18.0,1.0,1.0,39.464657448239194,0.0,1.0,0.12769259509606268,1.0,1.0,36.0,66.6470613866984,109.70347290216282,43.056411515464426,0.0,0.0,157.7331034480562,0.0,2.0,2.0,2.0,1.9993463813153507,2.0,1.9989126207370747,2.0,2.0,2.0,2.0,2.0,2.0,1.9994076359644504,2.0,1.9990319874378908,2.0,2.0,2.0,2781.9551251669527,0.0,1.0,1119.0796324441949,1862.9441878490038,0.0,0.0,1.0,0.0,0.0,-571.1123777785315,0.0,571.1123777785315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550092271971963,11.000088103725552,15.49816165494014,14.684761417418564,52.73310344805622,404.8962906527544,384.3968583120295,173.3657691511219,165.10929347867747,231.53052150163253,219.28756483335204,789.293148964784,0.00941331868682233,0.008960049798814047,0.012167951042585294,0.011456321826742633,0.0,0.0,0.0,13.028769405042967,60.2,92.66554931475176,0.0,92.66554931475176,1.0,186.28872233698277,0.0,23.24805905135811,21.848059051358106,24.725545644866987,23.325545644866985,23.24805905135811,21.848059051358106,24.725545644866987,23.325545644866985,93.1472093924502,0.0,0.0,0.0,0.0,0.0,93.1472093924502,0.0,1.9301802106406156,0.0,4,12.519934999448681,20.72752253934334,8.207587539894659,900.0,1862.9441878490038,1862.9441878490038,1862.9441878490038,1.9301802106406156,2.4118402883390426,0.0,0.0,0.0,141.83958754923532,144.43721903926965,1.0,0.0,141.44086421503175,113.75,98.54166666666667,111.79346591639862,0.0,0.0,571.1123777785315,1.0,111.79346591639862,1.0,453.04390339620056,177.80296695340803,0.0,53.15657892696913,2.7678988036916876,53.15657892696913
0.19428571428571434,0.0008497008210889279,0.7974305314204928,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.333988544164615,0.0,118.30445679341304,0.0,114.59101263958284,108.11379856745083,121.03999003758418,114.37485830262516,68.49294605957903,65.17203377143731,1.0,0.0,0.0,0.0,0.0013074235982790548,0.0,0.002176823298288882,0.0,0.0,0.0,0.0,0.0,0.0,0.0011848995974516792,0.0,0.0019378413578362316,0.0,0.0,0.0,1.8600025214254856e-05,0.0,18.0,1.0,1.0,39.6417183554401,0.0,1.0,0.2529354030996348,1.0,1.0,36.0,79.31582511704195,130.4214816426267,51.105656525584756,0.0,0.0,148.8696427675539,0.0,2.0,2.0,2.0,1.998692576401721,2.0,1.997823176701711,2.0,2.0,2.0,2.0,2.0,2.0,1.998815100402548,2.0,1.9980621586421639,2.0,2.0,2.0,2771.4857533663653,0.0,1.0,1121.0961005023346,1883.2475046946727,0.0,0.0,1.0,0.0,0.0,-843.4489134303544,0.0,843.4489134303544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774982910726763,5.4999833971718886,7.7506681362198275,7.344008323435441,26.36964276755392,406.61727895525837,386.2170881535436,173.13448547164057,164.89097602625975,233.48279348361777,221.32611212728384,792.8343671088019,0.018828022917543614,0.017921445792882837,0.02435143119830847,0.022927426631774262,0.0,13.105469352996337,0.01820204076805047,15.333988544164615,60.2,94.64572628528181,0.0,94.64572628528181,1.0,191.04208843907162,0.0,23.705470006539514,22.305470006539515,24.775717610827304,23.3757176108273,23.705470006539514,22.305470006539515,24.775717610827304,23.3757176108273,94.16237523473363,0.0,0.0,0.0,0.0,0.0,94.16237523473363,0.0,2.4135312611887905,0.0,5,12.668763730343558,20.718008740463887,8.04924501012033,1080.0,1883.2475046946727,1883.2475046946727,1883.2475046946727,2.4135312611887905,1.9301802106406156,0.0,0.0,0.0,134.96117899136448,142.6778140271521,1.0,0.0,135.25510476476808,113.75,109.58333333333334,111.77936239262982,0.0,0.0,843.4489134303544,1.0,111.77936239262982,1.0,451.39248342398133,165.17242664226603,0.0,54.57053857502348,2.768730037162597,54.57053857502348
0.10591418534346364,0.0006497279910975262,0.9342406872197156,16.927083333333336,0.0,1.0,0.0,0.0,0.0,59.5607638888889,0.0,0.0,29.514689585503316,0.0,151.72826299110466,0.0,115.75539319107078,109.23784364716417,145.41455654998546,137.55686599802254,170.51051448170253,161.9629607532804,1.0,0.0,0.0,0.0,0.0006504279141260986,0.0,0.001518918427778589,0.0,0.0,0.0,0.0,0.0,0.0,0.0005891220109523538,0.0,0.0013419332073187535,0.0,0.0,0.0,1.8000020645558834e-05,0.0,18.0,1.0,1.0,47.73432235503716,0.0,1.0,0.14177041320805286,1.0,1.0,36.0,97.19406363647177,160.67357150107833,63.47950786460655,0.0,0.0,298.7605582326991,0.0,2.0,2.0,2.0,1.999349572085874,2.0,1.9984810815722216,2.0,2.0,2.0,2.0,2.0,2.0,1.9994108779890476,2.0,1.9986580667926812,2.0,2.0,2.0,2790.3785496506016,0.0,1.0,1443.660087672407,3622.6760531816735,0.0,0.0,1.0,0.0,0.0,249.46074140070414,0.0,249.46074140070414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339203714055948,11.761807989249206,18.10655621398509,17.155420870964456,59.3629887882547,489.1697197300725,465.5167273706705,195.89343043164587,186.99465654991099,293.27628929842655,278.5220708207595,954.686447100743,0.009389935848558802,0.008936808020758157,0.014419450476617055,0.013521541299641797,0.0,0.0,0.0,29.514689585503316,150.5,182.64985039095046,0.0,182.64985039095046,1.0,286.2875211626639,0.0,45.39723556558571,42.35418001003014,48.21272131951168,45.16966576395614,45.39723556558571,42.35418001003014,48.21272131951168,45.16966576395614,181.13380265908367,0.0,0.0,0.0,0.0,0.0,181.13380265908367,0.0,3.9295789930555554,0.0,6,17.878238519429818,30.252089858451612,12.373851339021796,1260.0,3622.6760531816735,3622.6760531816735,3622.6760531816735,3.9295789930555554,2.4135312611887905,0.0,0.0,0.0,235.88313215651914,194.94694275629527,1.0,0.0,235.95684857407292,284.37500000000006,223.25173611111111,189.90688502607713,0.0,0.0,249.46074140070414,1.0,189.90688502607713,1.0,708.4449958369759,325.0323020484651,0.0,88.60616688581615,3.5749221030875837,88.60616688581615
0.10723373509009498,0.0056488098493122085,0.8154902539262048,21.93055555555556,0.0,1.0,0.0,0.0,0.0,72.27083333333331,0.0,0.0,80.2443951299992,0.0,246.52105229689346,0.0,168.14679902780009,159.89237338016946,257.201482627781,243.58322904579865,290.90871398546096,274.7364253721719,1.0,0.0,0.0,0.0,0.006653067142814624,0.0,0.011088495248676833,0.0,0.0,0.0,0.0,0.0,0.0,0.006117669262977386,0.0,0.010204526317510886,0.0,0.0,0.0,3.609998384490609e-05,0.0,18.0,1.0,1.0,91.72061691627147,0.0,1.0,0.5749178112906742,1.0,1.0,36.0,129.848997402937,215.43289571813264,85.58389831519565,0.0,0.0,497.8797770106312,0.0,2.0,2.0,2.0,1.9933469328571851,2.0,1.988911504751323,2.0,2.0,2.0,2.0,2.0,2.0,1.9938823307370228,2.0,1.989795473682489,2.0,2.0,2.0,3872.0641371930283,0.0,1.0,2592.753728082858,5314.250350292438,0.0,0.0,1.0,0.0,0.0,632.0783126087063,0.0,632.0783126087063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.431989775843062,11.920134248066033,16.004012155977858,15.233710275188717,55.58984645507567,936.5701318641082,897.8422064613211,409.933619302865,393.04344015066135,526.6365125612433,504.79876631065986,1834.4123383254296,0.0417102282243118,0.03999009777271581,0.054380149294337966,0.05205302751395936,0.0,33.9439490846668,0.047144373728703885,80.2443951299992,240.8,291.16600862219116,0.0,291.16600862219116,1.0,466.2758613801959,0.0,66.69522179121225,65.15911068010112,67.69714807720982,66.1610369660987,66.69522179121225,65.15911068010112,67.69714807720982,66.1610369660987,265.7125175146219,0.0,0.0,0.0,0.0,0.0,265.7125175146219,0.0,29.38307010062478,0.0,7,32.65493376646523,54.75932421705433,22.1043904505891,1440.0,5314.250350292438,5314.250350292438,5314.250350292438,29.38307010062478,3.929578993055555,0.0,0.0,0.0,387.3681922899427,330.71727938961874,1.0,0.0,386.21985912112586,455.0,395.4670138888889,336.37109082149937,0.0,0.0,632.0783126087063,1.0,336.37109082149937,1.0,1193.241102941942,538.7350875844585,0.0,157.9328960041136,6.340637464148505,157.9328960041136
0.10746573135828397,0.00881838464863699,0.8228162767940537,37.02777777777776,0.0,1.0,0.0,0.0,0.0,116.93749999999993,0.0,0.0,144.57628377487688,0.0,378.4816078902386,0.0,264.9842910717778,255.0870744929558,381.83138413290817,371.57862895660287,319.8043879118205,299.13597914202546,1.0,0.0,0.0,0.0,0.007647557258983497,0.0,0.010814194603703118,0.0,0.0,0.0,0.0,0.0,0.0,0.007164984377888027,0.0,0.010408273853035147,0.0,0.0,0.0,1.799996243789792e-05,0.0,18.0,1.0,1.0,130.13367595797712,0.0,1.0,0.4902990353444574,1.0,1.0,36.0,176.12493927734948,293.70855273354755,117.58361345619804,11.0,0.0,572.7119588100694,0.0,2.0,2.0,2.0,1.9923524427410166,2.0,1.9891858053962967,2.0,2.0,2.0,2.0,2.0,2.0,1.992835015622112,2.0,1.9895917261469647,2.0,2.0,2.0,5768.153244626755,0.0,0.9987489014993304,3539.844680854746,5987.661402012495,0.0,0.0,1.0,0.0,0.0,238.62280674272006,0.0,238.62280674272006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.204028885313825,35.893133754448854,45.12516229812804,44.15630053884537,162.3786254767361,1317.939190736109,1284.7343284234335,602.7531403110816,582.3982574730153,715.1860504250274,702.3360709504182,2602.673519159542,0.03316355984782425,0.03195450007100939,0.041174062109870735,0.04010132598714488,0.0,0.0,0.0,144.57628377487688,240.8,287.1666666666667,0.0,287.1666666666667,1.0,560.7808184729333,0.0,74.80555555555554,74.57751454506923,75.0,75.0,74.80555555555554,74.57751454506923,75.0,75.0,299.38307010062476,0.0,0.0,0.0,0.0,0.0,299.38307010062476,0.0,17.16666666666663,0.0,8,46.27594187441251,78.27565701541491,31.99971514100239,1620.0,5987.661402012495,5987.661402012495,5987.661402012495,17.16666666666663,29.38307010062478,0.0,0.0,0.0,476.44159768331656,452.2016468871031,1.0,0.0,469.7516547294162,455.0,384.5,360.39988344849235,0.0,0.0,238.62280674272006,1.0,360.39988344849235,1.0,1470.8608236914918,731.265438504293,0.0,165.69161409425868,8.534853086538888,165.69161409425868
0.04065986513818598,0.009573703890357277,0.5350433523923849,21.93055555555556,0.0,1.0,0.0,0.0,0.0,101.2708333333333,0.0,0.0,210.8492718666032,0.0,425.626854659303,0.0,345.1303041407119,338.7959070357274,479.6718217148226,474.2688203027394,326.646666799655,304.2378793550729,1.0,0.0,0.0,0.0,0.019300786432557702,0.0,0.026192517309414395,0.0,0.0,0.0,0.0,0.0,0.0,0.017790995377477033,0.0,0.025538325249278362,0.0,0.0,0.0,1.7799960914999247e-05,0.0,18.0,1.0,1.0,144.41585962533696,0.0,1.0,0.9935009874045486,1.0,1.0,36.0,231.69565493352985,387.1840014820856,155.48834654855574,83.0,0.0,566.3913818826924,0.0,2.0,2.0,2.0,1.9806992135674422,2.0,1.9738074826905856,2.0,2.0,2.0,2.0,2.0,2.0,1.982209004622523,2.0,1.9744616747507218,2.0,2.0,2.0,7029.974900856321,0.0,0.9715469683754928,3840.487043300161,5984.444444444443,0.0,0.0,1.0,0.0,0.0,-1678.7982197346355,0.0,1678.7982197346355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37801204526315,21.492354858012597,26.109752759486714,25.744595553263323,95.72471521602579,1462.4498361031765,1425.8673564035626,676.8331264330022,649.1314135107854,785.6167096701743,776.7359428927773,2888.317192506739,0.07425779895058167,0.07109698036616688,0.08796559625862582,0.08670308900479386,0.0,48.51650108496683,0.06738402928467616,210.8492718666032,240.8,313.0,0.0,313.0,1.0,650.3312928694241,0.0,74.61111111111109,74.61111111111109,75.0,75.0,74.61111111111109,74.61111111111109,75.0,75.0,299.2222222222222,0.0,0.0,0.0,0.0,0.0,299.2222222222222,0.0,30.944444444444414,0.0,9,55.57071565618038,93.47544874853807,37.904733092357695,1800.0,5984.444444444443,5984.444444444443,5984.444444444443,30.944444444444414,17.16666666666663,0.0,0.0,0.0,477.1110199993328,493.56729748670466,1.0,0.0,472.04319386108443,455.0,419.0,389.57122772267974,0.0,0.0,1678.7982197346355,1.0,389.57122772267974,1.0,1627.754668015363,784.163299061021,0.0,178.96113660534672,9.037169112819335,178.96113660534672
