B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_W_last,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,density_exceedance_count,density_projection_count,freeway_ttt,inbound_service_veh,lambda_eff_FW_E_last,lambda_eff_FW_W_last,mainline_exit_flow_total,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_ttt
0.08755313640725335,0.003399188640069273,1.2156627522788621,24.082119407713993,0.0,1.0,0.0,0.0,0.0,76.10453958521444,0.0,0.0,56.4399120464529,0.0,32.27097962222204,0.0,1.0,0.0002993384906624868,0.00028601653571758145,0.0,18.0,1.0,1.0,40.212411659292215,0.0,1.0,1.0,1.0,36.0,0.0,0.0,5.750006268800144,372.6348968550082,1.9997006615093378,1.9997139834642823,5897.8203766961915,1.0,2978.699654408164,2754.7660552775237,0.0,0.0,1.0,0.0,0.0,3753.6771630454286,-195.58140235883846,3949.2585654042673,0.0,0.0,0.0,0.0,6.309154172810439,6.202892798968217,5.979325421143107,5.873064047300886,24.36443644022265,406.8625206543193,397.3857125315249,804.2482331858442,0.019384029912463036,0.01897364251250014,0.019384029912463036,0.01897364251250014,0.0,56.4399120464529,150.5,148.38785977802132,0.0,148.38785977802132,1.0,184.95103870273675,0.0,34.579861111111114,33.63585124478103,35.416666666666664,34.105923741317376,34.579861111111114,33.63585124478103,35.416666666666664,34.105923741317376,137.7383027638762,0.0,0.0,0.0,0.0,0.0,137.7383027638762,0.0,10.64955701414512,0.0,0,180.0,2754.7660552775237,2754.7660552775237,2754.7698092583432,10.64955701414512,0.0,299.51110082012343,299.51110082012343,293.3721035382577,293.3721035382577,181.84576663030637,0.0,299.51110082012343,284.37500000000006,317.59546591019813,273.65486793174705,-195.58140235883846,3949.2585654042673,1.0,273.65486793174705,1.0,590.6444975402957,432.05555245179073,15.18599496717956
0.08100568058871457,0.004241592786716597,0.7513319300226239,16.395768340052133,0.0,1.0,0.0,0.2857142857142857,0.2857142857142857,61.030724041935336,0.0,0.0,115.85253609656436,0.0,149.8020462265277,0.0,1.0,0.0004563958739781906,0.00043072922489470787,0.0,18.0,1.0,1.0,43.884883906843676,0.0,1.0,1.0,1.0,36.0,0.0,0.0,6.572600862322169,344.6422807802474,1.9995436041260217,1.9995692707751052,6436.4496396704035,1.0,3139.1790080709907,3425.3103258986516,0.0,0.0,1.0,0.0,0.0,661.676141956741,-282.5583931364384,944.2345350931794,0.0,0.0,0.0,0.0,8.85863835034961,8.63770890535113,11.56259579675184,11.22592500804238,40.28486806049496,444.8942475861342,432.80343055073894,877.6976781368732,0.02553967558005985,0.02480961390363932,0.02553967558005985,0.02480961390363932,0.0,115.85253609656436,153.09778065954896,167.1429744653187,0.0,167.1429744653187,1.0,311.55847368241035,0.0,42.58249902930408,42.58249902930408,43.050295981285494,43.05022225503894,42.58249902930408,42.58249902930408,43.050295981285494,43.05022225503894,171.2655162949326,0.0,0.0,0.0,0.0,0.0,171.2655162949326,0.0,6.527015184531239,0.0,1,360.0,3425.3103258986516,3425.3103258986516,3425.3103258986516,6.527015184531239,10.64955701414512,424.400736246884,424.400736246884,423.8375897046576,423.8375897046576,384.74355421879704,0.0,424.400736246884,289.28359717647334,277.21443825443373,384.6630465730311,-282.5583931364384,944.2345350931794,1.0,384.6630465730311,1.0,883.4638892243839,601.2839963853837,26.43767739080392
0.06730794876985302,0.0039377509204743255,0.589727706810861,14.541535882859543,0.0,1.0,0.0,0.0,0.0,49.75041390096735,0.0,0.0,188.8844842107228,0.0,244.3722391087984,0.0,1.0,0.00047897078337777454,0.00045486611086387185,0.0,18.0,1.0,1.0,44.567267823269894,0.0,1.0,1.0,1.0,36.0,0.0,0.0,6.711669039970593,348.35023234917094,1.9995210292166223,1.9995451338891361,6536.532614079586,1.0,3171.1666149548237,3237.845640820894,0.0,0.0,1.0,0.0,0.0,-518.9246647996133,-295.262846438251,223.6618183613623,0.0,0.0,0.0,0.0,11.751126239188622,11.39163260570204,10.012326394627427,9.752905749605429,42.90799098912352,451.5328627734152,439.81249369198287,891.345356465398,0.026165867320918634,0.025498298537412433,0.026165867320918634,0.025498298537412433,0.0,188.8844842107228,155.67954513748205,166.0898232835613,0.0,166.0898232835613,1.0,374.29646558915164,0.0,40.22211129567402,40.22211129567402,40.724029724848336,40.724029724848336,40.22211129567402,40.22211129567402,40.724029724848336,40.724029724848336,161.89228204104472,0.0,0.0,0.0,0.0,0.0,161.89228204104472,0.0,10.724556427047807,0.0,2,540.0,3237.845640820894,3237.845640820894,3237.845640820894,10.724556427047807,6.527015184531239,446.58670144913896,446.58670144913896,442.8942696573765,442.8942696573765,444.62300268334263,0.0,446.58670144913896,294.16193121907946,279.3524180764861,389.5402430416815,-295.262846438251,223.6618183613623,1.0,389.5402430416815,1.0,964.9425264256632,685.2215995608291,32.5466256398319
0.17298087918625482,0.0035917296515095565,1.043452376570441,26.000667668833167,0.0,1.0,0.0,0.0,0.0,56.09603139030358,0.0,0.0,261.1085418363627,0.0,257.96259154015377,0.0,1.0,0.000486845070449123,0.0004616207891442952,0.0,18.0,1.0,1.0,45.21660442432068,0.0,1.0,1.0,1.0,36.0,0.0,0.0,6.912157986007973,335.62717859816144,1.999513154929551,1.9995383792108556,6631.768648900364,1.0,3231.752204732616,3395.4508989276346,0.0,0.0,1.0,0.0,0.0,-756.5413056795032,-299.6095166857513,456.9317889937519,0.0,0.0,0.0,0.0,9.937090656607957,9.741399391363295,11.78809994648844,11.526280516802837,42.99287051126253,458.0870290110636,446.2450594753497,904.3320884864131,0.026380289509125646,0.025687122271783307,0.026380289509125646,0.025687122271783307,0.0,261.1085418363627,158.22937599726907,164.59617545264084,0.0,164.59617545264084,1.0,373.4542438821366,0.0,41.988118894248025,41.988118894248025,42.898153578942846,42.898153578942846,41.988118894248025,41.988118894248025,42.898153578942846,42.898153578942846,169.77254494638174,0.0,0.0,0.0,0.0,0.0,169.77254494638174,0.0,5.548186933306875,0.0,3,720.0,3395.4508989276346,3395.4508989276346,3395.4508989276346,5.548186933306875,10.724556427047807,447.82095066584924,447.82095066584924,449.41427502862695,449.41427502862695,456.6639162444041,0.0,447.82095066584924,298.97992557623513,268.0381326342581,407.7795168945064,-299.6095166857513,456.9317889937519,1.0,407.7795168945064,1.0,973.1769425339747,765.0255238925156,36.54257396034574
0.14703538298684943,0.003363351633149547,0.8896329935969722,23.14161812317949,0.0,1.0,0.0,0.0,0.0,57.64911057338012,0.0,0.0,341.44539677478616,0.0,260.92052553804893,0.0,1.0,0.0004990306494818316,0.00047369625912452307,0.0,18.0,1.0,1.0,45.478770220037454,0.0,1.0,1.0,1.0,36.0,0.0,0.0,6.987979543940177,349.4452288763124,1.9995009693505184,1.9995263037408755,6670.219632272157,1.0,3244.294232067173,3227.4045899845246,0.0,0.0,1.0,0.0,0.0,-560.0938359352313,-295.9191812251167,264.17465471011457,0.0,0.0,0.0,0.0,12.924782186717263,12.526455552266434,11.085949647405322,10.753244962417273,47.29043234880629,460.825489661882,448.7499147388666,909.5754044007485,0.02670881742978868,0.026021337662180857,0.02670881742978868,0.026021337662180857,0.0,341.44539677478616,160.73155268375453,166.73163179980799,0.0,166.73163179980799,1.0,377.44992067307396,0.0,40.41897185514668,40.41897185514668,40.26614289446644,40.26614289446644,40.41897185514668,40.41897185514668,40.26614289446644,40.26614289446644,161.37022949922624,0.0,0.0,0.0,0.0,0.0,161.37022949922624,0.0,10.909589233888605,0.0,4,900.0,3227.4045899845246,3227.4045899845246,3227.4045899845246,10.909589233888605,5.548186933306875,448.2092510020086,448.2092510020086,443.87877183767506,443.87877183767506,453.67050752535306,0.0,448.2092510020086,303.70787571058264,275.4231647276981,389.53906961404266,-295.9191812251167,264.17465471011457,1.0,389.53906961404266,1.0,965.9641241557586,847.3037583501748,40.644223590780825
0.2821909792054072,0.0032640288796617623,1.4116061725659388,41.36760901277767,0.0,1.0,0.0,0.0,0.0,68.71463592287178,0.0,0.0,417.93704682917576,0.0,261.1541556192836,0.0,1.0,0.0005057446942715717,0.00047925173544037677,0.0,18.0,1.0,1.0,46.06390792737817,0.0,1.0,1.0,1.0,36.0,0.0,0.0,7.189592268687832,338.8592868435523,1.9994942553057282,1.9995207482645594,6756.039829348802,1.0,3301.148104146059,3395.88203985802,0.0,0.0,1.0,0.0,0.0,-756.8077544880953,-302.72356463506674,454.08418985302853,0.0,0.0,0.0,0.0,8.369194374449027,8.151725096890583,12.678048617250465,12.409211867112873,41.60817995570295,466.74030856189165,454.53784998567227,921.2781585475639,0.02688798880362032,0.026173564757604455,0.02688798880362032,0.026173564757604455,0.0,417.93704682917576,163.17064844560815,165.60628968535502,0.0,165.60628968535502,1.0,376.69967456795706,0.0,42.18073560410414,42.08672115994584,42.76332261442552,42.76332261442552,42.18073560410414,42.08672115994584,42.76332261442552,42.76332261442552,169.79410199290103,0.0,0.0,0.0,0.0,0.0,169.79410199290103,0.0,6.721776926342612,0.0,5,1080.0,3395.88203985802,3395.88203985802,3395.88203985802,6.721776926342612,10.909589233888605,451.4023461539621,451.4023461539621,454.0853469526001,454.0853469526001,457.18453016338594,0.0,451.4023461539621,308.31663223734097,271.7462816936127,408.10046098427256,-302.72356463506674,454.08418985302853,1.0,408.10046098427256,1.0,975.447718967618,938.0540289060098,44.930556673801775
0.1872457571632053,0.003015609942432551,1.090750824235723,40.17601729491656,0.0,1.0,0.0,0.2857142857142857,0.2857142857142857,81.05828623948726,0.0,0.0,503.44232527428557,0.0,264.4703067095989,0.0,1.0,0.000517461307459234,0.0004909939658982454,0.0,18.0,1.0,1.0,46.31635346656872,0.0,1.0,1.0,1.0,36.0,0.0,0.0,7.274286374603785,352.1336130062621,1.9994825386925408,1.9995090060341016,6793.065175096752,1.0,3312.851560970115,3208.4545850109967,0.0,0.0,1.0,0.0,0.0,-422.4180481590265,-295.06482426795344,127.35322389107307,0.0,0.0,0.0,0.0,15.591443292149167,15.180886871453788,10.635083448605489,10.292069070713806,51.69948268292225,469.35480549518496,456.9722638361903,926.3270693313752,0.02719797890715142,0.026492551792136346,0.02719797890715142,0.026492551792136346,0.0,503.44232527428557,165.5316254463764,167.09412068792278,0.0,167.09412068792278,1.0,373.2545154142135,0.0,39.74082652913607,39.64565141282766,40.51812565429305,40.51812565429305,39.74082652913607,39.64565141282766,40.51812565429305,40.51812565429305,160.42272925054985,0.0,0.0,0.0,0.0,0.0,160.42272925054985,0.0,13.393168363715551,0.0,6,1260.0,3208.4545850109967,3208.4545850109967,3208.4545850109967,13.393168363715551,6.721776926342611,446.61159934696065,446.61159934696065,442.59723640193016,442.59723640193016,458.928830808771,0.0,446.61159934696065,312.77778063995544,273.0435522230815,384.76743779301086,-295.06482426795344,127.35322389107307,1.0,384.76743779301086,1.0,964.1511042199925,1031.1122108607335,49.668817407089904
0.3558166336281865,0.0029448135909670436,1.7072762215726425,59.10092856005056,0.0,1.0,0.0,0.0,0.0,87.91144521091331,0.0,0.0,584.6306339403766,0.0,262.0009972166077,0.0,1.0,0.0005240382704648155,0.0004966057987477487,0.0,18.0,1.0,1.0,46.869191853885184,0.0,1.0,1.0,1.0,36.0,0.0,0.0,7.5022529578059745,351.17046575681815,1.9994759617295352,1.9995033942012523,6874.148138569826,1.0,3367.0853038391588,3459.624947493412,0.0,0.0,1.0,0.0,0.0,-679.0876751768319,-309.7184251471066,369.3692500297253,0.0,0.0,0.0,0.0,7.860440128642501,7.654065552248007,12.859868430580034,12.58543416173218,40.959808273202725,474.87368323526283,462.5101538424408,937.3838370777036,0.027370362724900964,0.026643582875837457,0.027370362724900964,0.026643582875837457,0.0,584.6306339403766,167.79992747774506,166.32988154219169,0.0,166.32988154219169,1.0,385.1248495156597,0.0,43.22666610306659,43.12684829815777,43.31386648672312,43.31386648672312,43.22666610306659,43.12684829815777,43.31386648672312,43.31386648672312,172.9812473746706,0.0,0.0,0.0,0.0,0.0,172.9812473746706,0.0,6.741802531236614,0.0,7,1440.0,3459.624947493412,3459.624947493412,3459.624947493412,6.741802531236614,13.393168363715551,461.935205897737,461.935205897737,464.5776377206599,464.5776377206599,465.3533051712605,0.0,461.935205897737,317.06381645504155,283.9822404325421,419.0743623507783,-309.7184251471066,369.3692500297253,1.0,419.0743623507783,1.0,1003.6192392561875,1134.4772850490267,54.43951985656004
0.23962358610295692,0.002847247361227767,1.2935751861523026,55.07278857651122,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,98.20344546551154,0.0,0.0,676.0462281149848,0.0,272.34796450678033,0.0,1.0,0.0005346621676387183,0.0005080525091336731,0.0,18.0,1.0,1.0,47.0990449925905,0.0,1.0,1.0,1.0,36.0,0.0,0.0,7.602176160788594,363.52640417110314,1.999465337832361,1.9994919474908661,6907.859932246611,1.0,3376.987564544205,3236.608714035557,0.0,0.0,1.0,0.0,0.0,-283.79755455217855,-302.80520288850454,19.007648336325985,0.0,0.0,0.0,0.0,15.855851227570202,15.44459201771748,10.85642292563267,10.513223408233307,52.67008957915366,477.09614021394515,464.8847596378654,941.9808998518105,0.0276468147040078,0.026949321284359964,0.0276468147040078,0.026949321284359964,0.0,676.0462281149848,169.96156970340377,167.94519266120378,0.0,167.94519266120378,1.0,377.71628189871205,0.0,39.9780911862807,39.97433166920294,40.9390064231471,40.9390064231471,39.9780911862807,39.97433166920294,40.9390064231471,40.9390064231471,161.83043570177784,0.0,0.0,0.0,0.0,0.0,161.83043570177784,0.0,12.85655949066254,0.0,8,1620.0,3236.608714035557,3236.608714035557,3236.608714035557,12.85655949066254,6.7418025312366145,458.1320950890376,458.1320950890376,454.2078043327568,454.2078043327568,469.39176515546177,0.0,458.1320950890376,321.14831484654786,282.7315006805248,393.3344627090802,-302.80520288850454,19.007648336325985,1.0,393.3344627090802,1.0,984.9401587452562,1232.381768669534,59.5854317104002
0.4021576690427647,0.00279454943450802,1.8654965718683054,73.8642970501502,0.0,1.0,0.0,0.0,0.0,103.79186938005834,0.0,0.0,764.3150047343274,0.0,268.34325070504855,0.0,1.0,0.0005404456236656444,0.000513363118991244,0.0,18.0,1.0,1.0,47.60458420535559,0.0,1.0,1.0,1.0,36.0,0.0,0.0,7.844040754727646,360.1550199778199,1.9994595543763343,1.9994866368810085,6982.00568345215,1.0,3427.064157005719,3474.933948374019,0.0,0.0,1.0,0.0,0.0,-623.4437864402526,-316.64876259182216,306.7950238484304,0.0,0.0,0.0,0.0,7.986084857954234,7.784319523553938,12.617116713250917,12.349829273950505,40.7373503687096,482.01738184130096,470.07430226581045,952.0916841071113,0.02779598472093407,0.027089831051323485,0.02779598472093407,0.027089831051323485,0.0,764.3150047343274,172.00322488021237,167.06504595867972,0.0,167.06504595867972,1.0,391.32720929983253,0.0,43.33624703199653,43.33624703199653,43.537101677353945,43.537101677353945,43.33624703199653,43.33624703199653,43.537101677353945,43.537101677353945,173.74669741870096,0.0,0.0,0.0,0.0,0.0,173.74669741870096,0.0,6.174908030641316,0.0,9,1800.0,3474.933948374019,3474.933948374019,3474.933948374019,6.174908030641316,12.856559490662539,473.4521645659096,473.4521645659096,474.9731438877332,474.9731438877332,478.51590153956414,0.0,473.4521645659096,325.0060935236571,292.5322449006515,426.1265683535539,-316.64876259182216,306.7950238484304,1.0,426.1265683535539,1.0,1026.5454661886113,1341.5590386802955,64.70155336085713
