computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
0.0004102000020793639,1.0,0.0,0.0,0.0,1.0,41.0,0
0.0004042000000481494,1.0,0.0,0.0,0.0,1.0,41.0,1
0.00035620000198832713,1.0,0.0,0.0,0.0,1.0,41.0,2
0.0003589000007195864,1.0,0.0,0.0,0.0,1.0,41.0,3
0.0007671000021218788,1.0,0.0,0.0,0.0,1.0,41.0,4
0.00041870000131893903,1.0,0.0,0.0,0.0,1.0,41.0,5
0.00041870000131893903,1.0,0.0,0.0,0.0,1.0,41.0,6
0.00039760000072419643,1.0,0.0,0.0,0.0,1.0,41.0,7
0.00039169999945443124,1.0,0.0,0.0,0.0,1.0,41.0,8
0.0003818000004685018,1.0,1.740104659004327e-16,0.0,0.0,1.0,41.0,9
0.0010910999990301207,1.0,1.740104659004327e-16,0.0,0.0,1.0,41.0,10
0.00038560000029974617,1.0,0.0,0.0,0.0,1.0,41.0,11
0.0004174999994575046,1.0,0.0,0.0,0.0,1.0,41.0,12
0.0003996999985247385,1.0,0.0,0.0,0.0,1.0,41.0,13
0.0003786999986914452,1.0,0.0,0.0,0.0,1.0,41.0,14
0.000405700000555953,1.0,1.7401046590043271e-16,0.0,0.0,1.0,41.0,15
0.00042689999827416614,1.0,1.7401046590043271e-16,0.0,0.0,1.0,41.0,16
0.0003904999975929968,1.0,0.0,0.0,0.0,1.0,41.0,17
0.00039370000013150275,1.0,1.740104659004327e-16,0.0,0.0,1.0,41.0,18
0.0004189000028418377,1.0,1.740104659004327e-16,0.0,0.0,1.0,41.0,19
0.0003761000007216353,1.0,0.0,0.0,0.0,1.0,41.0,20
0.0007053000008454546,1.0,0.0,0.0,0.0,1.0,41.0,21
0.00036139999792794697,1.0,1.7401046590043271e-16,0.0,0.0,1.0,41.0,22
0.00038070000300649554,1.0,0.0,0.0,0.0,1.0,41.0,23
0.00037009999869042076,1.0,1.7401046590043271e-16,0.0,0.0,1.0,41.0,24
0.0011473999984445982,1.0,0.0,0.0,0.0,1.0,41.0,25
0.00039770000148564577,1.0,0.0,0.0,0.0,1.0,41.0,26
0.00038159999894560315,1.0,0.0,0.0,0.0,1.0,41.0,27
0.00037969999902998097,1.0,0.0,0.0,0.0,1.0,41.0,28
0.000371000001905486,1.0,0.0,0.0,0.0,1.0,41.0,29
0.00060710000252584,1.0,0.0,0.0,0.0,1.0,41.0,30
0.0005885999999009073,1.0,0.0,0.0,0.0,1.0,41.0,31
0.00036779999936698005,1.0,0.0,0.0,0.0,1.0,41.0,32
0.0003887000020768028,1.0,0.0,0.0,0.0,1.0,41.0,33
0.00039400000241585076,1.0,0.0,0.0,0.0,1.0,41.0,34
0.0003920999988622498,1.0,0.0,0.0,0.0,1.0,41.0,35
0.0003916000023309607,1.0,0.0,0.0,0.0,1.0,41.0,36
0.0005584999998973217,1.0,0.0,0.0,0.0,1.0,41.0,37
0.0003875999973388389,1.0,0.0,0.0,0.0,1.0,41.0,38
0.0003766999980143737,1.0,0.0,0.0,0.0,1.0,41.0,39
