step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,2.0099978428333998e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,2.4200009647756815e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.650000922381878e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.8099963199347258e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,2.1099986042827368e-05
5,1080.0,20.83456386712313,8.208531483293921,12.626032383829207,130.53803676928595,51.26494299875834,79.27309377052761,354.30752770003164
6,1260.0,27.83784613197853,11.395438838923495,16.442407293055037,158.3758829012645,62.66038183768184,95.71550106358265,460.91640589997405
7,1440.0,45.13882690679965,19.76425147181047,25.374575434989183,203.51470980806414,82.42463330949231,121.09007649857183,359.0232704000082
8,1620.0,61.864253677422454,29.82633347066167,32.03792020676079,265.3789634854866,112.25096678015397,153.12799670533263,526.1954784999834
9,1800.0,72.96600124960597,37.54644687780063,35.41955437180533,338.3449647350926,149.79741365795462,188.54755107713797,286.29739780002274
10,1980.0,80.84859368376573,44.7994430439755,36.04915063979022,419.1935584188583,194.5968567019301,224.59670171692818,267.4617930999957
11,2160.0,87.75100637929819,51.18720258888498,36.5638037904132,506.9445647981565,245.7840592908151,261.1605055073414,395.307899300009
12,2340.0,94.40943478875587,58.15020265939512,36.259232129360754,601.3539995869123,303.9342619502102,297.41973763670217,316.98470550001366
13,2520.0,101.42650633050772,64.83871763247028,36.58778869803745,702.7805059174201,368.7729795826805,334.0075263347396,312.7020302999881
14,2700.0,108.9374887232415,72.67358397227744,36.263904750964066,811.7179946406616,441.44656355495795,370.2714310857037,300.6159986999701
15,2880.0,117.083202259823,80.48942669280862,36.593775567014376,928.8011969004846,521.9359902477665,406.86520665271803,409.02709029999096
16,3060.0,125.98323664636845,89.59382155299247,36.389415093375995,1054.784433546853,611.529811800759,443.254621746094,360.7812453000224
17,3240.0,136.4437895582693,99.729689325867,36.71410023240229,1191.2282231051222,711.259501126626,479.9687219784963,345.64393810002366
18,3420.0,147.7367730946117,111.40527805776591,36.331495036845766,1338.964996199734,822.6647791843919,516.3002170153421,401.2546512999688
