N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,2.9799994081258774e-05,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,
0.0,0.0,3.330002073198557e-05,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.9699993319809437e-05,0.0,0.0,0.0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.8900045435875654e-05,0.0,0.0,0.0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.8400023691356182e-05,0.0,0.0,0.0,0.0,4,0.0,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.8179600999574177,0.0,0.0,0.0,356.0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,435.59805377460884,0.0,435.59805377460884
0.0,0.0,1.8955900000291876,0.0,0.0,0.0,379.0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,545.2677254696802,0.0,545.2677254696802
0.0,0.0,1.9789369000354782,0.0,0.0,0.0,407.0,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,689.7484726385138,0.0,689.7484726385138
0.0,0.0,1.8942213999689557,0.0,0.0,0.0,371.0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.7659846120116,0.0,768.7659846120116
0.0,0.0,1.7879186000209302,0.0,0.0,0.0,372.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,828.2122862121403,0.0,828.2122862121403
0.0,0.0,1.8305975999683142,0.0,0.0,0.0,368.0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,797.5906383934371,0.0,797.5906383934371
0.0,0.0,1.801710500032641,0.0,0.0,0.0,352.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,801.0878367749197,0.0,801.0878367749197
0.0,0.0,1.757841799990274,0.0,0.0,0.0,369.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,778.2364078007749,0.0,778.2364078007749
0.0,0.0,1.7176417000009678,0.0,0.0,0.0,359.0,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,782.3267009255046,0.0,782.3267009255046
0.0,0.0,1.7268419999745674,0.0,0.0,0.0,369.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,775.9805630370847,0.0,775.9805630370847
0.0,0.0,1.767942900012713,0.0,0.0,0.0,379.0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,782.5594425156411,0.0,782.5594425156411
0.0,0.0,1.7209975000005215,0.0,0.0,0.0,364.0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,777.7089914701133,0.0,777.7089914701133
0.0,0.0,1.9930209000012837,0.0,0.0,0.0,403.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,787.5911596011838,0.0,787.5911596011838
0.0,0.0,1.8885539000038989,0.0,0.0,0.0,381.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,794.2713831433903,0.0,794.2713831433903
0.0,0.0,2.0022019000025466,0.0,0.0,0.0,411.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,811.7725302492584,0.0,811.7725302492584
0.0,0.0,1.9178730000276119,0.0,0.0,0.0,393.0,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,814.0590178988712,0.0,814.0590178988712
0.0,0.0,2.01089699997101,0.0,0.0,0.0,409.0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,825.3371084296436,0.0,825.3371084296436
0.0,0.0,2.0759784000110812,0.0,0.0,0.0,398.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,829.3804601950798,0.0,829.3804601950798
0.0,0.0,2.044542099989485,0.0,0.0,0.0,394.0,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,839.5388226884193,0.0,839.5388226884193
0.0,0.0,1.9809892000048421,0.0,0.0,0.0,393.0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,845.1518641219653,0.0,845.1518641219653
0.0,0.0,2.0981566999689676,0.0,0.0,0.0,412.0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,869.4212540162832,0.0,869.4212540162832
0.0,0.0,1.9701143999700435,0.0,0.0,0.0,381.0,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,781.1841704832927,0.0,781.1841704832927
