N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
469.1529,4000.0,5.622606284514372,39.76604378372343,0.0,61.14732485856977,137.02777777777777,4.666666666666668,0,15.377428519070016
495.21695,5098.333333333334,6.347341121440582,43.02584804425646,0.0,133.7329947229573,163.37637320275826,6.035377214968053,1,27.30570015050993
469.1529,4000.0,6.400734471476695,43.505044209808645,0.0,201.58578138800794,147.36816825602833,4.666666666666668,2,35.08154583488112
495.21695,4000.0,6.616562205452259,44.099535206281914,0.0,282.0555595582029,164.47999354064223,6.081254226627486,3,40.95468492488373
495.21695,6000.0,6.649577510148508,44.41908988770781,0.0,361.34284798129585,147.910154115436,4.666666666666666,4,47.27285927968355
495.21695,5098.333333333332,6.868232867936704,44.992553240667675,0.0,439.26116966118576,165.54614555412158,6.12542973128168,5,52.99080831164117
521.281,2000.0,6.904795473517737,45.26912513736766,0.0,521.8554721364999,148.42511208761653,4.666666666666668,6,60.30464162071522
495.21695,5098.333333333334,7.128659194966028,45.8293661276409,0.0,608.5762383899084,166.54857704226876,6.1668159813959535,7,67.28873607380898
469.1529,2000.0,7.168563336505738,46.05306663755879,0.0,697.2920680343732,148.89712860258598,4.666666666666668,8,74.68599329047365
469.1529,5098.333333333334,7.396551854100704,46.591740161594686,0.0,794.5630501384007,167.4578944624911,6.1964499620030695,9,81.90253132320522
469.1529,3451.389415253787,7.4393363768236105,46.751154781642995,0.0,900.7678895818061,149.31979772580206,4.666666666666667,10,89.76709147244928
495.21695,6000.0,7.670789633272209,47.2603176834185,0.0,999.4910407157124,168.26165100948984,6.220818324042368,11,97.11072266022236
495.21695,4610.186533489155,7.716440923214515,47.3447838165064,0.0,1096.6405237245904,149.68248243962682,4.666666666666667,12,105.28101568482599
495.21695,3059.0,7.951380265075883,47.81540949477035,0.0,1201.1013241874634,168.9348222745993,6.24107461942846,13,113.05700361132924
469.1529,6000.0,8.001493667170717,47.81424332224611,0.0,1303.3331741858751,149.97405765544084,4.666666666666667,14,121.77939580458556
469.1529,2000.0,8.242651557004157,48.23442766457771,0.0,1400.503804728686,169.45847836035122,6.253924878726713,15,129.6653620016033
495.21695,2000.0,8.303906156594847,48.13120456821429,0.0,1502.7098542925517,150.18670971262554,4.666666666666667,16,138.66707689832012
469.1529,2476.0742340039415,8.56404862068371,48.47424307714045,0.0,1604.8758464659222,169.8252033579352,6.2611016245033015,17,146.86597733747593
486.5289333333333,2000.0,8.664167426510511,48.215119275762504,0.0,1705.9018200385258,150.31858411377746,4.666666666666668,18,155.73463209789577
469.1529,2000.0,9.005180576558512,48.3499248058754,0.0,1821.8872357269058,170.02284322567843,6.264734726911023,19,164.40685138715756
486.5289333333333,0.0,9.308257434207071,47.529572080783375,0.0,1939.0032492429034,150.36412708802212,4.666666666666666,20,173.42631365019278
503.9049666666666,1529.4999999999998,10.259653296791146,45.87160699616017,0.0,2039.9795284584168,170.04653141410802,6.264734726911023,21,181.80279056925585
521.281,0.0,12.695285033955448,39.17785868325482,0.0,2135.7728783118437,150.32221721618518,4.666666666666668,22,190.4938106115374
469.1529,1529.5,18.63176979227522,31.494806629585746,0.0,2239.5046589125636,169.89568464140822,6.2611016245033015,23,198.44152266333003
521.281,1507.5707809393414,25.859103560061815,32.03832245075873,0.0,2339.8235271773315,150.19388645840212,12.582364750266985,24,206.83668564378334
521.281,1529.5,32.33535641854627,34.083704106132146,0.0,2441.593861860826,169.5740172557546,83.88459361191353,25,215.50091074899467
486.5289333333333,2310.754487595601,38.031901609988694,34.76270303510175,0.0,2538.4398130204204,149.98229474383493,158.08211187780105,26,224.32295201433305
469.1529,679.7777777777778,43.56912769859042,35.35707055096063,0.0,2635.809703003916,169.0871431902828,243.41288744932336,27,232.15607935986955
486.5289333333333,1539.0380621703996,48.650853070661086,35.62031470011156,0.0,2738.5343997858613,149.6895281075872,317.4704475267365,28,240.4471254635433
469.1529,2039.3333333333335,53.14341058612972,35.97487959394523,0.0,2852.723399991769,129.0881021077582,363.1104091620212,29,248.82457204024905
521.281,2305.0932667445777,54.298159122271855,36.0338052514401,0.0,3010.7364277164165,74.66413683890787,362.3333333333333,30,260.1106486543306
503.9049666666666,1359.5555555555557,54.90838290047951,36.22872701709316,0.0,3162.2790976778865,83.83946465427505,363.0982249810015,31,272.00717347579206
503.9049666666666,2300.926276835858,55.251470698869944,36.194886095155574,0.0,3315.3752699668694,74.45253627536117,362.3333333333333,32,283.47565053520896
503.9049666666666,2039.3333333333335,55.52726111632604,36.27495487681751,0.0,3459.262216225125,83.39471784662267,363.083407990698,33,294.6470741435961
503.9049666666666,1530.572577434694,55.566915492461895,36.129027649369945,0.0,3607.601626574387,74.21255604380826,362.3333333333333,34,305.75839270552984
486.5289333333333,1359.5555555555557,55.57455682898906,36.079041834685285,0.0,3764.2400240276565,82.90181227010592,363.0627148656408,35,316.5738778592789
503.9049666666666,1716.5863630368756,55.38123546419039,35.835001888855125,0.0,3911.3911905591435,73.955077057718,362.3333333333333,36,326.98489992852495
521.281,1529.4999999999998,55.18572046970279,35.68221474312989,0.0,4044.36490823573,82.37549323517304,363.04062711331375,37,336.8648016813808
547.34505,0.0,54.81867248573242,35.35882187310519,0.0,4174.7023924608375,73.68408412801416,362.3333333333333,38,347.08686349883305
521.281,0.0,54.476822048287474,35.1176235118359,0.0,4304.819893208017,81.8271036653862,363.01768860748405,39,356.74792147474346
