computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
0.0004951999999320833,1.0,0.0,0.0,0.0,1.0,41.0,0
0.00034899999991466757,1.0,0.0,0.0,0.0,1.0,41.0,1
0.00036559999989549397,1.0,0.0,0.0,0.0,1.0,41.0,2
0.00042099999973288504,1.0,0.0,0.0,0.0,1.0,41.0,3
0.0005341999999473046,1.0,0.0,0.0,0.0,1.0,41.0,4
0.0004441999999471591,1.0,0.0,0.0,0.0,1.0,41.0,5
0.0005491000001711654,1.0,0.0,0.0,0.0,1.0,41.0,6
0.00033179999991261866,1.0,0.0,0.0,0.0,1.0,41.0,7
0.0006692000001748966,1.0,0.0,0.0,0.0,1.0,41.0,8
0.0003246999999646505,1.0,0.0,0.0,0.0,1.0,41.0,9
