N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_faithful_active
1071.302246433568,6000.0,91.64386079995893,75.0,9.0,0.0,482.0,0,-0.003321471540556768,-0.07316967576308983,-0.022118695756215907,0.036284897435960785,-0.01132719578514981,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,6.0,1.0
945.3258731201255,6000.0,73.08000760001596,74.0,8.0,0.0,460.0,1,-0.003321471540556768,-0.07316967576308983,-0.022118695756215907,0.036284897435960785,-0.01132719578514981,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,0.0,6.0,1.0
937.9107292398915,6000.0,72.3244458999252,74.0,8.0,0.0,486.0,2,-0.003321471540556768,-0.07316967576308983,-0.022118695756215907,0.036284897435960785,-0.01132719578514981,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,0.0,6.0,1.0
893.6420724767995,6000.0,78.98258820001502,74.0,8.0,0.0,451.0,3,-0.020958826394652148,-0.1050959645694465,-0.11758356448408455,-0.07634248007115738,0.09008554815713804,6.0,1.0,56.0,56.0,56.0,56.0,50.0,2.0,1.0,6.0,1.0
954.4184860560715,6000.0,84.64978460001294,74.0,8.0,0.0,486.0,4,0.00632424644780072,-0.12403878270639826,-0.1076436787350046,-0.079727193958764,-0.07655932685459292,6.0,1.0,56.0,56.0,62.0,56.0,56.0,3.0,1.0,6.0,1.0
852.4911868780048,6000.0,79.84978650009725,74.0,8.0,0.0,436.0,5,0.00632424644780072,-0.12403878270639826,-0.1076436787350046,-0.079727193958764,-0.07655932685459292,6.0,1.0,56.0,56.0,62.0,56.0,56.0,3.0,0.0,6.0,1.0
957.6188216416017,6000.0,76.45842719997745,74.0,8.0,1.0,193.0,6,0.014498605746669984,-0.14030013823149345,-0.11618497358253713,-0.058796061144509935,0.07732873823228885,6.0,1.0,56.0,56.0,62.0,56.0,62.0,4.0,1.0,6.0,1.0
908.0768794975154,6000.0,75.39812809997238,74.0,8.0,0.0,440.0,7,0.014498605746669984,-0.14030013823149345,-0.11618497358253713,-0.058796061144509935,0.07732873823228885,6.0,1.0,56.0,56.0,62.0,56.0,62.0,4.0,0.0,6.0,1.0
1029.357279396295,6000.0,76.56179980002344,74.0,8.0,1.0,184.0,8,-0.013836498004377548,-0.05290817934343535,-0.15297916915338497,0.05675557336293391,0.13661171841444877,6.0,1.0,56.0,62.0,62.0,56.0,62.0,5.0,1.0,6.0,1.0
938.0811910112953,6000.0,74.5341233999934,74.0,8.0,0.0,439.0,9,-0.013836498004377548,-0.05290817934343535,-0.15297916915338497,0.05675557336293391,0.13661171841444877,6.0,1.0,56.0,62.0,62.0,56.0,62.0,5.0,0.0,6.0,1.0
1014.8714197958719,5700.0,90.7808019000804,75.0,10.0,1.0,325.0,10,0.019407959948399094,-0.12637653290656534,-0.16348534850114155,0.2120516747324288,0.1731257486108711,6.0,1.0,56.0,62.0,62.0,56.0,62.0,6.0,1.0,6.0,1.0
1012.8086122046244,6000.0,74.7956141999457,74.0,8.0,0.0,459.0,11,0.019407959948399094,-0.12637653290656534,-0.16348534850114155,0.2120516747324288,0.1731257486108711,6.0,1.0,56.0,62.0,62.0,56.0,62.0,6.0,0.0,6.0,1.0
1085.5461746946896,6000.0,71.81978809996508,74.0,8.0,0.0,473.0,12,0.027502976847607795,-0.12253890263277882,-0.14799603141835713,0.22905727411649046,0.08645870642133276,6.0,1.0,56.0,62.0,62.0,50.0,56.0,7.0,1.0,6.0,1.0
1030.9752557993804,6000.0,98.34013259992935,74.0,10.0,0.0,433.0,13,0.027502976847607795,-0.12253890263277882,-0.14799603141835713,0.22905727411649046,0.08645870642133276,6.0,1.0,56.0,62.0,62.0,50.0,56.0,7.0,0.0,6.0,1.0
865.564009636185,6000.0,98.45064040005673,74.0,10.0,0.0,467.0,14,0.027502976847607795,-0.12253890263277882,-0.14799603141835713,0.22905727411649046,0.08645870642133276,6.0,1.0,56.0,62.0,62.0,50.0,56.0,7.0,0.0,6.0,1.0
1034.363413825752,6000.0,99.35291490005329,74.0,10.0,0.0,442.0,15,0.027502976847607795,-0.12253890263277882,-0.14799603141835713,0.22905727411649046,0.08645870642133276,6.0,1.0,56.0,62.0,62.0,50.0,56.0,7.0,0.0,6.0,1.0
1159.3226226706026,5550.0,96.03798399993684,74.0,10.0,0.0,346.0,16,0.027776975614366428,-0.18344823932044965,-0.14819332956793002,0.13096419289652744,0.06170055521134484,6.0,1.0,56.0,62.0,62.0,50.0,50.0,8.0,1.0,6.0,1.0
1072.347263730918,5550.0,86.04467380000278,74.0,10.0,0.0,301.0,17,0.036639324944644946,-0.11126443707934024,-0.14486558625983115,-0.012761337273952122,-0.007760248986039997,6.0,1.0,56.0,62.0,62.0,50.0,56.0,9.0,1.0,6.0,1.0
1163.4648725920529,5550.0,82.50002139993012,74.0,10.0,0.0,304.0,18,0.036639324944644946,-0.11126443707934024,-0.14486558625983115,-0.012761337273952122,-0.007760248986039997,6.0,1.0,56.0,62.0,62.0,50.0,56.0,9.0,0.0,6.0,1.0
1144.695234473824,5550.0,84.79558439995162,74.0,10.0,0.0,310.0,19,0.036639324944644946,-0.11126443707934024,-0.14486558625983115,-0.012761337273952122,-0.007760248986039997,6.0,1.0,56.0,62.0,62.0,50.0,56.0,9.0,0.0,6.0,1.0
1073.6281593266106,5200.0,102.69615689991042,75.0,11.0,1.0,188.0,20,-0.013981245463499548,-0.12484597375857759,-0.1551714354677086,0.059174908177009655,0.022435646174008877,6.0,1.0,56.0,62.0,62.0,50.0,56.0,10.0,1.0,6.0,1.0
1190.987844688981,5550.0,87.2366086000111,74.0,8.0,0.0,399.0,21,-0.050434021410342325,-0.11626209894486311,-0.252233842747847,-0.021894564181137006,-0.08968724395678862,6.0,1.0,50.0,62.0,68.0,56.0,62.0,11.0,1.0,6.0,1.0
1411.2853016165504,5550.0,87.05100049998146,74.0,9.0,0.0,377.0,22,-0.050434021410342325,-0.11626209894486311,-0.252233842747847,-0.021894564181137006,-0.08968724395678862,6.0,1.0,50.0,62.0,68.0,56.0,62.0,11.0,0.0,6.0,1.0
1420.121354443188,5550.0,92.90338859998155,74.0,9.0,0.0,375.0,23,-0.062185885704446754,-0.10463912828780711,-0.1624970179938264,0.016094235349966606,-0.06696796509617069,6.0,1.0,50.0,62.0,74.0,56.0,62.0,12.0,1.0,6.0,1.0
1337.4043132733223,6000.0,101.22039899998344,74.0,10.0,0.0,451.0,24,-0.10877750219833911,-0.1320947497619255,-0.05996392211309734,0.00962862046615361,0.06830218727847873,6.0,1.0,50.0,62.0,68.0,56.0,62.0,13.0,1.0,6.0,1.0
1257.601803589766,5550.0,109.41498820006382,74.0,10.0,0.0,436.0,25,-0.03525666533504494,-0.12918249671044438,-0.02593236322272338,0.02485684650004316,-0.006924704212047786,6.0,1.0,52.0,62.0,68.0,56.0,56.0,14.0,1.0,6.0,1.0
1263.3384250132362,6000.0,101.10557709995192,74.0,10.0,0.0,434.0,26,-0.09411444771883856,-0.13105990500881193,-0.07482191033595717,0.06143346733572249,-0.027977356502056232,6.0,1.0,52.0,62.0,62.0,56.0,50.0,15.0,1.0,6.0,1.0
1196.433536567791,5550.0,88.89552909997292,74.0,10.0,0.0,261.0,27,-0.09411444771883856,-0.13105990500881193,-0.07482191033595717,0.06143346733572249,-0.027977356502056232,6.0,1.0,52.0,62.0,62.0,56.0,50.0,15.0,0.0,6.0,1.0
1367.3157788958656,5350.0,80.612461599987,74.0,10.0,1.0,144.0,28,-0.09411444771883856,-0.13105990500881193,-0.07482191033595717,0.06143346733572249,-0.027977356502056232,6.0,1.0,52.0,62.0,62.0,56.0,50.0,15.0,0.0,6.0,1.0
