N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_skipped,wu_b2_price_trust_sec,wu_b3_cliff_both_FW_E,wu_b3_cliff_both_FW_W,wu_b3_meter_fd3_R_D_E_base,wu_b3_meter_fd3_R_D_E_cliffup,wu_b3_meter_fd3_R_D_E_curv,wu_b3_meter_fd3_R_D_E_hi,wu_b3_meter_fd3_R_D_E_lo,wu_b3_meter_fd3_R_D_E_nonlin,wu_b3_meter_fd3_R_D_W_base,wu_b3_meter_fd3_R_D_W_cliffup,wu_b3_meter_fd3_R_D_W_curv,wu_b3_meter_fd3_R_D_W_hi,wu_b3_meter_fd3_R_D_W_lo,wu_b3_meter_fd3_R_D_W_nonlin,wu_b3_meter_fd3_R_F_E_base,wu_b3_meter_fd3_R_F_E_cliffup,wu_b3_meter_fd3_R_F_E_curv,wu_b3_meter_fd3_R_F_E_hi,wu_b3_meter_fd3_R_F_E_lo,wu_b3_meter_fd3_R_F_E_nonlin,wu_b3_meter_fd3_R_F_W_base,wu_b3_meter_fd3_R_F_W_cliffup,wu_b3_meter_fd3_R_F_W_curv,wu_b3_meter_fd3_R_F_W_hi,wu_b3_meter_fd3_R_F_W_lo,wu_b3_meter_fd3_R_F_W_nonlin,wu_b3_meter_price_R_D_E,wu_b3_meter_price_R_D_W,wu_b3_meter_price_R_F_E,wu_b3_meter_price_R_F_W,wu_b3_meter_price_enabled,wu_b3_meter_price_ref_R_D_E,wu_b3_meter_price_ref_R_D_W,wu_b3_meter_price_ref_R_F_E,wu_b3_meter_price_ref_R_F_W,wu_b3_release_ratio_FW_E,wu_b3_release_ratio_FW_W,wu_b3_release_refresh,wu_b3_vsl_price_FW_E__seg0,wu_b3_vsl_price_FW_E__seg1,wu_b3_vsl_price_FW_E__seg2,wu_b3_vsl_price_FW_E__seg3,wu_b3_vsl_price_FW_E__seg4,wu_b3_vsl_price_FW_E__seg5,wu_b3_vsl_price_FW_E__seg6,wu_b3_vsl_price_FW_E__seg7,wu_b3_vsl_price_FW_W__seg0,wu_b3_vsl_price_FW_W__seg1,wu_b3_vsl_price_FW_W__seg2,wu_b3_vsl_price_FW_W__seg3,wu_b3_vsl_price_FW_W__seg4,wu_b3_vsl_price_FW_W__seg5,wu_b3_vsl_price_FW_W__seg6,wu_b3_vsl_price_FW_W__seg7,wu_b3_vsl_price_enabled,wu_b3_vsl_price_ref_FW_E__seg0,wu_b3_vsl_price_ref_FW_E__seg1,wu_b3_vsl_price_ref_FW_E__seg2,wu_b3_vsl_price_ref_FW_E__seg3,wu_b3_vsl_price_ref_FW_E__seg4,wu_b3_vsl_price_ref_FW_E__seg5,wu_b3_vsl_price_ref_FW_E__seg6,wu_b3_vsl_price_ref_FW_E__seg7,wu_b3_vsl_price_ref_FW_W__seg0,wu_b3_vsl_price_ref_FW_W__seg1,wu_b3_vsl_price_ref_FW_W__seg2,wu_b3_vsl_price_ref_FW_W__seg3,wu_b3_vsl_price_ref_FW_W__seg4,wu_b3_vsl_price_ref_FW_W__seg5,wu_b3_vsl_price_ref_FW_W__seg6,wu_b3_vsl_price_ref_FW_W__seg7,wu_b4_barrier_enabled,wu_f3_offset_inner_iters_A,wu_f3_offset_inner_iters_B,wu_f3_offset_inner_iters_C,wu_f3_offset_price_A,wu_f3_offset_price_B,wu_f3_offset_price_C,wu_f3_offset_price_enabled,wu_f3_offset_ref_A,wu_f3_offset_ref_B,wu_f3_offset_ref_C,wu_f3_offset_walk_from_A,wu_f3_offset_walk_from_B,wu_f3_offset_walk_from_C,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_max_veh,wu_faithful_np_feasible_min,wu_faithful_np_feasible_min_veh,wu_faithful_np_original_target,wu_faithful_np_original_target_veh,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projected_target_veh,wu_faithful_np_projection_residual,wu_faithful_np_realized_sum_nin_veh,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error,wu_seg13_active,wu_seg13_budget_FW_E,wu_seg13_budget_FW_W,wu_seg13_evals_FW_E,wu_seg13_evals_FW_W,wu_seg13_floor_alpha_FW_E,wu_seg13_floor_alpha_FW_W,wu_seg13_floor_cong_FW_E,wu_seg13_floor_cong_FW_W,wu_seg13_meter_box_edge_FW_E,wu_seg13_meter_box_edge_FW_W,wu_seg13_meter_box_r_FW_E,wu_seg13_meter_box_r_FW_W,wu_seg13_meter_box_total_FW_E,wu_seg13_meter_box_total_FW_W,wu_seg13_postsplit_FW_E,wu_seg13_postsplit_FW_W,wu_seg13_presplit_FW_E,wu_seg13_presplit_FW_W,wu_seg13_traj_used_FW_E,wu_seg13_traj_used_FW_W,wu_seg13_vsl_box_r_FW_E,wu_seg13_vsl_box_r_FW_W
0.0,0.0,1.650000922381878e-05,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.8499966245144606e-05,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.6799953300505877e-05,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.639995025470853e-05,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.7600017599761486e-05,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.8255537746089,6000.0,31.55591130000539,49.0,5.0,0.0,141.0,5,-0.0008726989829981697,-0.034999957287943306,-0.018709596390498795,0.1928190412807177,0.11624367579886402,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,0.0,6.0,0.0,0.0,399.04750233986715,0.0,0.10972603314655771,399.04750233986715,398.9377763067206,0.0,399.04750233986715,0.0,0.02144650549803373,399.04750233986715,399.02605583436906,0.0,399.04750233986715,0.0,0.3650942275193074,399.04750233986715,398.68240811234784,0.0,399.04750233986715,0.0,0.1504525125156988,399.04750233986715,398.89704982735145,0.0,0.00036575344382185906,7.148835166030192e-05,0.0012169807583976913,0.0005015083750523294,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.049052507956426086,0.04946719817124734,0.04986735814194568,0.05009909415121179,0.05031978782328812,0.05002082943731319,0.04949395931376213,0.04823424041137221,0.04933139498589094,0.04971185151290003,0.050069067541305315,0.05032397696840567,0.050509414832337646,0.05029776318028638,0.049765827892383555,0.048544330627751806,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,-0.036975050131472786,-0.012736289424365405,-0.03677069846759989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,491.8255537746089,0.0,491.8255537746089,1.0,,,24.0,24.0,,,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,,,15.0,15.0
642.8392294405451,6000.0,32.328495800029486,49.0,5.0,0.0,446.0,6,0.02600688192993683,-0.12119363062291044,-0.008020451387964627,0.5444325067711965,0.4305939877677623,6.0,1.0,56.0,56.0,56.0,50.0,50.0,2.0,1.0,0.0,6.0,0.0,0.0,488.6035243875083,0.0,0.037864728947624826,488.6035243875083,488.64138911645597,0.0,488.6035243875083,0.0,0.026570972038939544,488.6035243875083,488.6300953595472,0.0,488.6035243875083,0.0,0.06259896493497763,488.6035243875083,488.66612335244326,0.0,488.6035243875083,0.0,0.03325408265754959,488.6035243875083,488.63677847016584,0.0,-0.0001262157631589389,-8.856990679646514e-05,-0.00020866321644992544,-0.00011084694219183196,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.09441665952417945,0.09360826098802164,0.09278142708659516,0.09784387362216015,0.09725665267487323,0.09945046256105332,0.09900008363753372,0.09849037162388842,0.09633762858559862,0.0957548842547471,0.09503906798054214,0.0983330354217566,0.09811324847748767,0.09941029404293111,0.09894405509930256,0.09839504296746071,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,0.022499632530132926,-0.02643290064270397,0.0064927501933332845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,642.8392294405451,0.0,642.8392294405451,1.0,,,24.0,24.0,,,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
904.5765354666664,6000.0,37.244087799976114,49.0,5.0,0.0,416.0,7,0.038002574984941716,0.04096454927860501,-0.03861326161682317,1.0174038358826818,0.9323080905676803,6.0,1.0,56.0,62.0,56.0,44.0,44.0,3.0,1.0,0.0,6.0,0.0,0.0,576.6887085060005,0.0,1.520660052775611,576.6887085060005,578.2093685587761,0.0,576.6887085060005,0.0,0.6466316364653721,576.6887085060005,577.3353401424658,0.0,576.6887085060005,0.0,1.9608004789981806,576.6887085060005,578.6495089849986,0.0,576.6887085060005,0.0,0.7471179747262795,576.6887085060005,577.4358264807267,0.0,-0.0049052104000395025,-0.0020900022638164727,-0.0061752531186913965,-0.002400737499043165,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.09369360916438545,0.09282637230536003,0.09277851883006996,0.09988661947646697,0.09991832671158285,0.1,0.09999885958869363,0.09988221762960557,0.09499406329160749,0.09436113602152289,0.09441879877402996,0.09955049698512575,0.09952317113863529,0.1,0.09998939426913012,0.09984023295622144,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,0.07683364818639636,-0.03944073022919734,0.05119201557078599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,904.5765354666664,0.0,904.5765354666664,1.0,,,24.0,24.0,,,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
1078.1073683849431,6000.0,39.28917890001321,49.0,5.0,0.0,446.0,8,0.13279657183533322,0.02701445280806103,-0.053804290002693,1.1375863181908827,1.1525525923791051,6.0,1.0,56.0,62.0,56.0,38.0,38.0,4.0,1.0,0.0,6.0,0.0,0.0,648.7167041894219,0.0,2.1272552341249593,648.7167041894219,650.8439594235467,0.0,648.7167041894219,0.0,0.9381963685382289,648.7167041894219,649.6549005579601,0.0,648.7167041894219,0.0,3.4303783241396104,648.7167041894219,652.1470825135615,0.0,648.7167041894219,0.0,1.3608479711440395,648.7167041894219,650.077552160566,0.0,-0.007090850780416152,-0.0031273212284607626,-0.011434594413798701,-0.004536159903813844,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09998092129083247,0.09995529764344156,0.1,0.1,0.1,0.1,0.1,1.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0,4.0,4.0,4.0,0.10413545693336602,-0.021378742892273803,0.09042184646267742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1078.1073683849431,0.0,1078.1073683849431,1.0,,,24.0,24.0,,,,,2.0,2.0,300.0,300.0,2.0,2.0,,,,,1.0,1.0,15.0,15.0
1061.8903858331928,4925.886110369285,55.8058382999734,49.0,5.0,1.0,851.0,9,-0.16241777940509344,-0.3821987900098722,0.055917659172833346,0.7910720587220748,1.0396325564644084,6.0,1.0,51.0,56.0,56.0,32.0,32.0,5.0,1.0,0.0,6.0,0.0,0.0,712.8673364883175,0.0,0.38934419775978313,712.8673364883175,713.2566806860774,0.0,712.8673364883175,0.0,0.17803132120616283,712.8673364883175,713.0453678095238,0.0,712.8673364883175,0.0,1.1911202109145052,712.8673364883175,714.0584566992321,0.0,712.8673364883175,0.0,0.31439148999493227,712.8673364883175,713.1817279783124,0.0,-0.001278014821871878,-0.0005800008999146892,-0.003929727011573949,-0.0010235018635466274,1.0,1500.0,1500.0,1500.0,1500.0,1.0790814315711545,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.0,115.0,115.0,115.0,100.0,100.0,115.0,100.0,115.0,115.0,115.0,115.0,115.0,115.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,0.08839368056735042,-0.04642571462495654,0.05411450152796177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,1142.181698759275,1061.8903858331928,609.8750814058868,1061.8903858331928,-2162.835424163136,-2162.835424163136,2.0,2.0,0.0,318.938650088959,0.0,1.0,0.0,0.0,0.0,742.9517357442338,1061.8903858331928,-2905.7871599073696,1061.8903858331928,1061.8903858331928,-2162.835424163136,318.938650088959,1.0,2224.1138896307143,2525.8861103692857,29.0,29.0,,,,,2.0,2.0,300.0,300.0,2.0,2.0,2400.0,2525.8861103692857,3000.0,3000.0,1.0,1.0,15.0,15.0
