N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.770003629848361e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,2.1499989088624716e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,2.9399991035461426e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,2.870004391297698e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,2.8499984182417393e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,45.44477010000264,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,44.565926100010984,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,58.88223190000281,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,58.95647039997857,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,55.64376289997017,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,58.257181599969044,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,55.68556329997955,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,54.92433109995909,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,68.94753170001786,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,67.74852949997876,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,56.23381270002574,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,58.19503820000682,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,56.17939840001054,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,25.241426500026137,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,24.428851099975873,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,20.73246589995688,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,57.895960800000466,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,58.855230599991046,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,51.500667799962685,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,53.585814199992456,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,56.095677500008605,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,55.87194189999718,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,55.33007309999084,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,55.30017579998821,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,55.02424509997945,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,55.26612779998686,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,55.94987750001019,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,53.754755300004035,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,48.60149430000456,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,40.66016700002365,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,33.535964200040326,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,43.25081890000729,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,42.637913700018544,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,42.08559799997602,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,41.38115229998948,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,51.056426299968734,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,43.280977400019765,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,41.09321680001449,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,49.82079979998525,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,52.13165650004521,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,52.8797175999498,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,53.34078159998171,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,54.84792050003307,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,54.870930700039025,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,44.582771399989724,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,42.34944300004281,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,42.87602650001645,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,41.69432439998491,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,54.81625269999495,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,45.53708009998081,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,53.96561160002602,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,51.51864840002963,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,41.419353700010106,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,40.026801500003785,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,38.405683499993756,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,36.81325809995178,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,39.661483599978965,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,36.71673029998783,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,36.28872340003727,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,40.050047700002324,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,44.93874990002951,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,46.696268300001975,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,44.850793300021905,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,43.778698799957056,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,53.88148069998715,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,54.04580520000309,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,53.44176649994915,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,53.60517170000821,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,55.67074969998794,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,55.56908449996263,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,54.951830599980894,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,53.598915199982,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,53.83388669998385,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,53.79128380003385,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,52.7300085000461,0.0,0.0,0.0,0.0,79,0.0
