N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
469.1529,4000.0,5.140306640870634,36.150971454513204,0.0,86.06912859797673,101.64337625595992,20.262139762093625,0,16.20352798487092
495.21695,6000.0,7.195757826569796,44.651679384159756,0.0,119.5601975353344,204.8678432209191,10.88899867087696,1,27.42653089233159
469.1529,6000.0,7.722127955261336,47.137159334242526,0.0,149.36001105284566,191.01029927252983,12.04609005974639,2,33.638392994669424
495.21695,6000.0,7.218433569700301,46.17338665624148,0.0,260.94982664223227,141.5292693984989,9.771102195175857,3,37.944878311405645
495.21695,5501.557833587122,6.780653727962567,44.42406678078635,0.0,341.77824257267423,164.3265112391505,10.1333667255854,4,44.1545002619869
521.281,3681.6075119306074,7.348318869334582,45.68988711865015,0.0,421.8459812588527,173.962125360987,16.707045486928223,5,47.68528581887581
495.21695,5225.203448220675,7.8157435152002686,47.46447080370245,0.0,493.53997562410296,178.88793284362546,10.988234755863926,6,51.85775782822525
486.5289333333333,4940.675061431697,8.011097751936287,47.66107401588794,0.0,575.0003677954437,174.70828201530833,13.493174120302019,7,56.474196145330005
469.1529,6000.0,7.989739693944388,47.47211602494098,0.0,664.1313482117722,157.18806512539504,5.032258132606088,8,61.13428384920887
469.1529,3991.100108034266,7.38552738778118,45.274071547351106,0.0,781.7406911204026,137.09519823892043,15.382095421329227,9,68.44988373946791
469.1529,3466.617486631864,7.1072308332785425,45.10332417148984,0.0,919.9600803371554,133.43785570763896,11.460989473625169,10,75.83065235366459
495.21695,4886.713889962051,7.669092895914108,46.51164782719131,0.0,1006.579450756618,174.22473796454662,13.620745456340511,11,82.93158824599341
469.1529,6000.0,7.819395172279173,46.964862338521456,0.0,1129.27369281418,143.16779937955965,7.014706439212653,12,91.12971039967067
495.21695,4593.063314117264,7.90976963102994,47.00525870916307,0.0,1232.2868871205,161.13758785139774,11.558073569434265,13,99.44095201280463
495.21695,4000.0,7.9735895540236825,47.13182960812781,0.0,1348.4448916654067,141.8283331068778,7.214104137383887,14,107.28233638584796
495.21695,4230.348200770798,7.803085735591172,47.384172126027416,0.0,1458.5735787796993,153.3535452197069,10.165681720806907,15,116.25588057442212
495.21695,4666.658975325688,7.259746595060057,46.24988528999186,0.0,1593.262969380131,118.14291981986037,6.00906418295179,16,124.97982775017941
495.21695,6000.0,7.9279161234096955,46.569163727781586,0.0,1682.653306084457,181.6206624949399,24.65584719211952,17,133.21124642671677
521.281,3856.629953302193,8.59811695035525,48.428148249149515,0.0,1806.0135212069442,150.86144409944288,9.657868546697824,18,141.29027786994024
469.1529,6000.0,7.958164760325165,47.34937771649657,0.0,1947.3007008331092,131.68592294275626,9.635930456692288,19,150.27948128397526
469.1529,6000.0,8.465844236695736,47.73881300669028,0.0,2014.3687660434514,177.05737743306315,18.107547731260414,20,157.50496980534044
469.1529,4000.0,8.542781128009853,48.001127641815685,0.0,2155.16631761264,136.06920672738173,8.777733685244534,21,165.62907339155674
469.1529,4000.0,7.827629184135789,47.02811027681526,0.0,2289.0697183056895,134.62032808168013,12.847041506274449,22,175.25301867000624
469.1529,3380.9632225564287,7.323642563844409,45.3627929988776,0.0,2435.553406951797,118.63539996403561,8.41822595095587,23,184.02513264567082
469.1529,4000.0,7.584073254146635,45.98248109210925,0.0,2571.834387556949,153.99827721232057,13.981510176314663,24,192.13637069725485
486.5289333333333,4000.0,7.610074399636881,46.5503881305678,0.0,2703.838578433939,135.85900912536167,12.718471740195023,25,199.25363951658295
495.21695,4318.858678254853,7.513220762654198,46.70673636297349,0.0,2819.784970050964,147.96822577475075,8.537617946422914,26,207.04758052333824
486.5289333333333,3827.853829671994,7.209335060644331,46.20128707421094,0.0,2949.621974553917,132.74314166179784,7.080663629262276,27,215.38414867490923
469.1529,5376.399358920005,6.990024907702342,45.09306109917244,0.0,3074.7577180231956,140.42556660630808,13.247776426152305,28,224.67593097115397
469.1529,6000.0,7.0270320556541055,45.50453409721589,0.0,3189.716992371348,134.75009131761627,3.7465183164061364,29,232.62749934228117
495.21695,6000.0,7.6315102376946475,44.541368550535026,0.0,3292.3984754292123,158.50861576901127,25.7146007304567,30,240.12704935979605
503.9049666666666,3731.406649287035,7.968411397297124,46.992568393102495,0.0,3389.992875654836,159.35123428170732,11.855352463790592,31,246.94900307733772
486.5289333333333,6000.0,7.833344165351224,47.33794409052434,0.0,3488.5026268695087,164.4390083216686,8.272553914007533,32,253.68833821435865
486.5289333333333,6000.0,7.836839145515566,46.975562916394274,0.0,3566.176116308766,166.6245927492923,16.08254569487913,33,258.7491846723943
469.1529,5018.04386661742,7.881996779689057,46.9001303379991,0.0,3648.985308424622,164.43484989048775,6.0357641642726225,34,264.36587636710925
469.1529,6000.0,7.468354585722061,44.65401114059589,0.0,3739.5364969988195,147.37410971080394,12.813809783036383,35,271.4416062093925
486.5289333333333,6000.0,7.848975814490039,46.44830759605612,0.0,3808.604985211697,182.20879655873136,11.692069626896545,36,276.8682417579656
486.5289333333333,6000.0,8.35969922007821,48.290917583051026,0.0,3859.119888288211,196.00499820482156,8.638390723320855,37,278.78817691076114
486.5289333333333,6000.0,7.736096498270821,46.61913268898689,0.0,3948.4069946180707,152.98341691476642,7.262997238901002,38,282.5221179031428
486.5289333333333,6000.0,6.7666553533332054,44.1838841623828,0.0,4027.871741330578,150.23697458037705,8.805589587961375,39,286.75468101728706
