N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.640002639964223e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,3.2800016924738884e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,3.209995338693261e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,3.0499999411404133e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,2.210005186498165e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,7.073213399969973,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,7.23624410002958,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,7.5538999999989755,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,7.612525700009428,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,7.488342900003772,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,17.440547000034712,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,7.666448500007391,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,7.501871200045571,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,7.331093600019813,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,7.3855989999719895,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,7.4921782000456005,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,7.467240600031801,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,7.567948799987789,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,7.319160699960776,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,7.687193799996749,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,17.6764810999739,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,7.565308800025377,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,7.548326199990697,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,7.3722442999714985,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,7.478883699979633,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,7.61721239995677,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,7.602546699985396,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,7.540332500007935,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,7.129639700055122,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,7.633302800008096,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,17.51682499999879,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,6.410025000048336,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,6.582860799971968,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,7.555512299994007,0.0,0.0,0.0,0.0,33,0.0
