step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,2.589996438473463e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,2.169999061152339e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.6799953300505877e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.7199956346303225e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.9199971575289965e-05
5,1080.0,20.718008740463887,8.04924501012033,12.668763730343558,130.4214816426267,51.105656525584756,79.31582511704195,3.160000778734684e-05
6,1260.0,28.33905787629341,11.510819843285041,16.82823803300837,158.76053951892013,62.6164763688698,96.14406315005033,1.8900027498602867e-05
7,1440.0,47.86084980410878,18.923751940898285,28.937097863210496,206.6213893230289,81.54022830976808,125.08116101326083,3.239995567128062e-05
8,1620.0,66.2147085607089,25.87441668590001,40.34029187480889,272.8360978837378,107.41464499566808,165.42145288806972,1.8799968529492617e-05
9,1800.0,76.64090649460383,28.782182300641914,47.85872419396191,349.47700437834163,136.19682729631,213.28017708203163,2.4200009647756815e-05
10,1980.0,82.9755419922634,31.281256319719297,51.6942856725441,432.452546370605,167.4780836160293,264.9744627545757,1.7200014553964138e-05
11,2160.0,87.50676354000527,32.2407864917586,55.26597704824666,519.9593099106103,199.7188701077879,320.2404398028224,1.7400016076862812e-05
12,2340.0,91.43253618891806,34.11761291358146,57.314923275336604,611.3918460995283,233.83648302136936,377.55536307815896,1.6400008462369442e-05
13,2520.0,95.1307577639086,34.7965520654213,60.3342056984873,706.5226038634369,268.63303508679064,437.8895687766463,1.73999578692019e-05
14,2700.0,99.16935391002932,36.099204949064216,63.0701489609651,805.6919577734662,304.73224003585483,500.9597177376114,1.7200014553964138e-05
15,2880.0,104.06637035491212,36.382492948871665,67.68387740604047,909.7583281283784,341.1147329847265,568.6435951436519,1.7900019884109497e-05
16,3060.0,110.17566299205156,37.703071772124474,72.47259121992708,1019.9339911204299,378.817804756851,641.1161863635789,2.010003663599491e-05
17,3240.0,117.0791918226585,38.216110679933166,78.86308114272533,1137.0131829430884,417.0339154367841,719.9792675063043,1.92999723367393e-05
18,3420.0,124.73786974063273,39.862755118783724,84.87511462184901,1261.7510526837211,456.8966705555679,804.8543821281532,1.9199971575289965e-05
19,3600.0,132.36913600718086,40.98769709505559,91.38143891212528,1394.120188690902,497.88436765062346,896.2358210402786,1.8199963960796595e-05
20,3780.0,139.6046090445072,43.01036318431833,96.59424586018889,1533.7247977354093,540.8947308349418,992.8300669004675,1.7799960914999247e-05
21,3960.0,146.39795582490905,44.17030913106609,102.22764669384297,1680.1227535603184,585.0650399660079,1095.0577135943104,2.8499984182417393e-05
22,4140.0,153.12743320609545,46.261632694154606,106.86580051194085,1833.250186766414,631.3266726601626,1201.9235141062513,1.6900012269616127e-05
23,4320.0,159.9657701194084,47.632632504040686,112.33313761536772,1993.2159568858224,678.9593051642032,1314.2566517216192,2.719997428357601e-05
24,4500.0,166.96979729838756,49.95840453141462,117.01139276697295,2160.18575418421,728.9177096956179,1431.268044488592,1.6900012269616127e-05
25,4680.0,173.96022023685876,51.46346575121921,122.49675448563956,2334.145974421069,780.3811754468371,1553.7647989742316,2.7500034775584936e-05
26,4860.0,181.03524561568628,53.849454653610984,127.1857909620753,2515.181220036755,834.2306301004481,1680.9505899363069,2.010003663599491e-05
27,5040.0,188.0587179857264,55.37511270125648,132.6836052844699,2703.2399380224815,889.6057428017047,1813.6341952207767,2.0400038920342922e-05
28,5220.0,187.45610699603577,53.26500972811016,134.1910972679256,2890.696045018517,942.8707525298148,1947.8252924887024,3.0800001695752144e-05
29,5400.0,173.20087590585172,43.858648349643445,129.3422275562083,3063.896920924369,986.7294008794582,2077.167520044911,1.769996015354991e-05
30,5580.0,153.84914609707224,35.399138818570734,118.4500072785015,3217.746067021441,1022.1285396980289,2195.617527323412,1.7700018361210823e-05
31,5760.0,135.29500348557332,29.02103096999563,106.2739725155777,3353.0410705070144,1051.1495706680246,2301.8914998389896,2.829998265951872e-05
32,5940.0,116.67024061640684,25.01359299744102,91.65664761896582,3469.711311123421,1076.1631636654656,2393.5481474579556,1.810002140700817e-05
33,6120.0,97.72937331746473,20.441131594599586,77.28824172286515,3567.440684440886,1096.604295260065,2470.836389180821,2.8500042390078306e-05
34,6300.0,78.93786814188769,17.120040029410486,61.81782811247721,3646.378552582774,1113.7243352894757,2532.654217293298,1.7900019884109497e-05
35,6480.0,61.430349183008936,13.6635381566011,47.76681102640784,3707.808901765783,1127.3878734460768,2580.4210283197062,1.7000013031065464e-05
36,6660.0,46.009700378241156,12.103531249004774,33.90616912923638,3753.818602144024,1139.4914046950817,2614.3271974489426,1.8400023691356182e-05
37,6840.0,35.89087652433238,10.676262073471165,25.214614450861212,3789.7094786683565,1150.1676667685529,2639.5418118998036,1.7499958630651236e-05
38,7020.0,27.354437045074434,9.255624642310616,18.09881240276382,3817.063915713431,1159.4232914108634,2657.6406243025676,2.7099973522126675e-05
39,7200.0,21.65254516238413,8.288352166409263,13.364192995974868,3838.7164608758153,1167.7116435772728,2671.0048172985425,3.3100019209086895e-05
40,7380.0,20.834101266001646,8.254596649244798,12.579504616756848,3859.550562141817,1175.9662402265176,2683.5843219152994,1.839996548369527e-05
41,7560.0,20.746042556722298,8.062983961328989,12.683058595393309,3880.2966046985393,1184.0292241878465,2696.267380510693,1.969997538253665e-05
42,7740.0,20.71599292844917,8.197261412920163,12.518731515529009,3901.0125976269883,1192.2264856007666,2708.786112026222,1.7400016076862812e-05
43,7920.0,20.713350491234856,8.046422127790658,12.6669283634442,3921.7259481182236,1200.2729077285574,2721.453040389666,1.750001683831215e-05
44,8100.0,20.708540797729853,8.193058770981587,12.515482026748266,3942.434488915954,1208.465966499539,2733.9685224164145,1.6700010746717453e-05
45,8280.0,20.711171761842543,8.04526062923408,12.66591113260846,3963.145660677796,1216.511227128773,2746.634433549023,1.850002445280552e-05
46,8460.0,20.70794819516359,8.192748405223444,12.515199789940143,3983.8536088729597,1224.7039755339965,2759.149633338963,1.7400016076862812e-05
47,8640.0,20.71102610187573,8.045180295232072,12.66584580664366,4004.5646349748354,1232.7491558292286,2771.815479145607,3.0800001695752144e-05
48,8820.0,20.707907727153454,8.192726745441865,12.515180981711591,4025.2725427019886,1240.9418825746704,2784.3306601273184,1.839996548369527e-05
49,9000.0,20.711015428602593,8.045174727741191,12.665840700861402,4045.9835581305915,1248.9870573024116,2796.9965008281797,1.7000013031065464e-05
50,9180.0,20.707905039225984,8.192725264310557,12.515179774915426,4066.6914631698173,1257.1797825667222,2809.511680603095,1.6900012269616127e-05
51,9360.0,20.7110146953343,8.045174343162293,12.665840352172005,4087.4024778651515,1265.2249569098844,2822.177520955267,3.390002530068159e-05
52,9540.0,20.7079048475362,8.192725162349973,12.515179685186228,4108.110382712687,1273.4176820722344,2834.692700640453,2.4200009647756815e-05
53,9720.0,20.71101464625171,8.045174316422424,12.665840329829285,4128.821397358939,1281.4628563886567,2847.3585409702823,1.6700010746717453e-05
54,9900.0,20.707904834162022,8.19272515526814,12.51517967889388,4149.529302193101,1289.6555815439249,2859.873720649176,1.780001912266016e-05
55,10080.0,20.711014642794755,8.045174314579688,12.665840328215067,4170.240316835896,1297.7007558585046,2872.539560977391,1.810002140700817e-05
56,10260.0,20.707904833262745,8.192725154778831,12.515179678483916,4190.948221669159,1305.8934810132835,2885.054740655875,1.6700010746717453e-05
57,10440.0,20.71101464255268,8.045174314452675,12.665840328100005,4211.659236311711,1313.9386553277361,2897.7205809839747,1.73999578692019e-05
58,10620.0,20.707904833200146,8.19272515474503,12.515179678455114,4232.367141144911,1322.131380482481,2910.23576066243,1.71000137925148e-05
59,10800.0,20.711014642536224,8.045174314443837,12.665840328092386,4253.078155787447,1330.1765547969248,2922.9016009905226,1.8199963960796595e-05
60,10980.0,20.70790483319569,8.192725154742627,12.515179678453064,4273.786060620643,1338.3692799516675,2935.4167806689757,1.669995253905654e-05
61,11160.0,20.711014642535005,8.045174314443145,12.665840328091862,4294.497075263178,1346.4144542661106,2948.0826209970674,1.6700010746717453e-05
62,11340.0,20.707904833195297,8.192725154742373,12.515179678452924,4315.204980096373,1354.607179420853,2960.5978006755204,1.7200014553964138e-05
63,11520.0,20.71101464253483,8.045174314443008,12.665840328091823,4335.915994738908,1362.6523537352962,2973.263641003612,1.829996472224593e-05
64,11700.0,20.707904833195194,8.192725154742279,12.515179678452913,4356.623899572103,1370.8450788900384,2985.778820682065,1.7000013031065464e-05
65,11880.0,20.711014642534757,8.045174314442935,12.665840328091821,4377.334914214638,1378.8902532044813,2998.444661010157,1.8599967006593943e-05
66,12060.0,20.707904833195116,8.1927251547422,12.515179678452913,4398.042819047833,1387.0829783592235,3010.95984068861,1.829996472224593e-05
67,12240.0,20.71101464253467,8.04517431444285,12.66584032809182,4418.753833690368,1395.1281526736664,3023.6256810167015,1.7400016076862812e-05
68,12420.0,20.70790483319503,8.192725154742117,12.515179678452913,4439.461738523563,1403.3208778284086,3036.1408606951545,1.8000020645558834e-05
69,12600.0,20.711014642534593,8.045174314442772,12.665840328091821,4460.172753166098,1411.3660521428515,3048.806701023246,1.7799960914999247e-05
70,12780.0,20.707904833194952,8.192725154742037,12.515179678452913,4480.880657999292,1419.5587772975935,3061.3218807016992,1.6700010746717453e-05
71,12960.0,20.711014642534508,8.045174314442686,12.66584032809182,4501.591672641827,1427.603951612036,3073.987721029791,1.850002445280552e-05
72,13140.0,20.707904833194867,8.192725154741956,12.515179678452913,4522.299577475022,1435.796676766778,3086.502900708244,2.169999061152339e-05
73,13320.0,20.71101464253443,8.045174314442608,12.665840328091821,4543.010592117556,1443.8418510812207,3099.1687410363356,1.8300022929906845e-05
74,13500.0,20.70790483319479,8.192725154741876,12.515179678452913,4563.718496950751,1452.0345762359625,3111.6839207147887,2.8399983420968056e-05
75,13680.0,20.711014642534344,8.045174314442525,12.66584032809182,4584.4295115932855,1460.079750550405,3124.3497610428803,1.7400016076862812e-05
76,13860.0,20.707904833194707,8.192725154741794,12.515179678452913,4605.13741642648,1468.2724757051467,3136.8649407213334,1.6700010746717453e-05
77,14040.0,20.711014642534266,8.045174314442445,12.665840328091821,4625.848431069015,1476.317650019589,3149.530781049425,1.71000137925148e-05
