N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_faithful_active
1561.5589521827023,4800.0,98.51137740002014,74.0,9.0,0.0,383.0,12,-0.06074972164242413,-0.010217390900675749,-0.022008500626112,0.4181686291357079,0.369369464795889,6.0,1.0,51.0,51.0,57.0,32.0,56.0,9.0,1.0,6.0,1.0
1558.709769344181,4500.0,69.94968009996228,74.0,8.0,0.0,258.0,13,-0.04589241577537114,0.04774449819236477,0.0004495574589249429,0.22697358799211287,0.05675407625030715,6.0,1.0,51.0,52.0,57.0,32.0,50.0,10.0,1.0,6.0,1.0
1660.6581848478745,4800.0,94.21596669999417,74.0,8.0,1.0,350.0,14,-0.05498958695994224,-0.0024709995630813886,-0.00951607108223958,0.721368509170927,0.09588991971432037,6.0,1.0,51.0,52.0,57.0,32.0,44.0,11.0,1.0,6.0,1.0
1402.7907771927607,4500.0,100.35675160004757,74.0,9.0,1.0,194.0,15,-0.04788713531320236,0.05921193014805595,0.05716994132049062,0.3029860396653916,0.8000995831322406,6.0,1.0,51.0,49.0,62.0,26.0,38.0,12.0,1.0,6.0,1.0
1674.113445140158,4800.0,87.83872510003857,74.0,8.0,1.0,309.0,16,-0.07309136775132075,0.10698878324753913,0.012401772852210037,0.8162917034026597,0.016622959452430308,6.0,1.0,56.0,44.0,68.0,20.0,44.0,13.0,1.0,6.0,1.0
1376.9858224712782,4800.0,88.49844290001784,74.0,10.0,1.0,220.0,17,-0.10880642684560726,0.10103223644577082,-0.07495294116463688,0.24375823406354868,0.39284285554293535,6.0,1.0,62.0,50.0,74.0,20.0,38.0,14.0,1.0,6.0,1.0
1701.0885739574937,4500.0,77.83120980008971,74.0,8.0,1.0,275.0,18,-0.1563848189070486,0.11019540354570978,-0.18749030676718567,0.816760374654308,-0.006715917102042113,6.0,1.0,68.0,50.0,80.0,20.0,44.0,15.0,1.0,6.0,1.0
1582.64163393747,5000.0,93.79401549999602,74.0,10.0,1.0,266.0,19,-0.22159134074921855,0.10245990634891554,-0.3071148497053334,0.5494901035646886,0.40156781415519543,6.0,1.0,74.0,56.0,86.0,20.0,38.0,16.0,1.0,6.0,1.0
1733.4022765221644,5550.0,87.30454430007376,75.0,11.0,0.0,226.0,20,-0.2321519588356248,0.21535235685301196,-0.1252553021796293,0.3588325291562598,0.1896798094518554,6.0,1.0,80.0,50.0,92.0,20.0,32.0,17.0,1.0,6.0,1.0
1697.5854545079492,4800.0,105.98836749990005,74.0,10.0,0.0,249.0,21,-0.2822582617285647,0.10079255173767267,-0.2277704508540334,0.15699514633137804,-0.6200993357631693,6.0,1.0,80.0,56.0,86.0,26.0,26.0,18.0,1.0,6.0,1.0
1952.9275093463032,4500.0,79.88154939992819,74.0,10.0,0.0,273.0,22,-0.23829921867153084,0.08014405924195955,-0.21853626301014847,0.20761943967933405,-0.17222853313762226,6.0,1.0,80.0,62.0,80.0,32.0,32.0,19.0,1.0,6.0,1.0
2085.4962763683156,4500.0,80.65868260001298,74.0,10.0,0.0,223.0,23,-0.2905447602237506,0.049789251254711786,-0.3466655096732699,0.33324113294507873,-0.023827895702505465,6.0,1.0,80.0,68.0,74.0,38.0,38.0,20.0,1.0,6.0,1.0
2062.8592456227193,5000.0,92.94242400000803,74.0,10.0,1.0,322.0,24,-0.2436416410706599,0.053130803415412466,-0.3278474348472523,0.3248791546302835,0.27267698443995414,6.0,1.0,80.0,74.0,74.0,38.0,44.0,21.0,1.0,6.0,1.0
2133.957746877228,4500.0,114.18532449996565,74.0,10.0,0.0,394.0,25,-0.31555113008348457,0.10733245426109997,-0.29881106311415806,0.4621377671565199,0.13320106872144066,6.0,1.0,86.0,68.0,80.0,32.0,38.0,22.0,1.0,6.0,1.0
1995.5085695399648,4500.0,77.15752740006428,74.0,10.0,0.0,336.0,26,-0.24979483175227324,0.11220485050075979,-0.25995197199838554,0.48058705821183406,-0.8193545812866341,6.0,1.0,86.0,68.0,74.0,32.0,32.0,23.0,1.0,6.0,1.0
1951.0115628406274,6000.0,96.45548700005747,74.0,10.0,1.0,263.0,27,-0.31608534087612367,-0.0017700967464454233,-0.2649825185705244,0.1720477744693814,0.059764374989358826,6.0,1.0,86.0,68.0,68.0,26.0,38.0,24.0,1.0,6.0,1.0
1789.0719397375979,5700.0,93.35487319994718,74.0,10.0,1.0,227.0,28,-0.153436991368622,0.05401861107300713,-0.1958841753284446,0.20275019851776693,0.0014899190462879797,6.0,1.0,92.0,62.0,74.0,20.0,44.0,25.0,1.0,6.0,1.0
1989.7522081956681,4500.0,105.74051010003313,74.0,10.0,0.0,372.0,29,-0.21853220586827624,-0.0387585413962365,-0.18180742237939757,-0.4180225091616971,-0.037158518524371686,6.0,1.0,92.0,56.0,80.0,20.0,50.0,26.0,1.0,6.0,1.0
2062.1140285224483,4500.0,79.87101549992803,75.0,11.0,0.0,235.0,30,-0.2642466662680055,-0.04366417721659133,-0.22715947769170933,-0.25076095782158353,0.1692209925046863,6.0,1.0,86.0,56.0,74.0,26.0,56.0,27.0,1.0,6.0,1.0
2138.3730259308486,6000.0,97.86048070003744,74.0,10.0,1.0,250.0,31,-0.19461036416360855,-0.048324816923027925,-0.18982673170998035,-0.07174759660348212,-0.0269497129567308,6.0,1.0,86.0,56.0,74.0,32.0,50.0,28.0,1.0,6.0,1.0
1882.1918168274633,5400.0,95.9794098000275,74.0,10.0,1.0,223.0,32,-0.05757631174642104,-0.024853457619871712,-0.1487406947387105,-0.07348304613237625,-0.07789411381045852,6.0,1.0,92.0,50.0,80.0,38.0,44.0,29.0,1.0,6.0,1.0
2150.3486517527394,4800.0,80.8967629999388,74.0,10.0,0.0,297.0,33,-0.10374959264344359,-0.027067264049785916,-0.20993465127430966,-0.009492553263565184,-0.03649119557215385,6.0,1.0,92.0,44.0,86.0,32.0,50.0,30.0,1.0,6.0,1.0
2143.1631052570756,5100.0,85.69182800000999,74.0,10.0,0.0,310.0,34,-0.15338708390513983,-0.030492175280765345,-0.15269926681566423,-0.10501873215670324,-0.04758227914521266,6.0,1.0,86.0,44.0,80.0,38.0,50.0,31.0,1.0,6.0,1.0
1867.6705636573192,5700.0,97.55295669997577,74.0,10.0,1.0,225.0,35,-0.186081979459028,-0.035822048791724605,-0.1730062538175427,-0.01701655247647693,-0.02085662854588577,6.0,1.0,86.0,44.0,80.0,44.0,50.0,32.0,1.0,6.0,1.0
2010.984514630108,5100.0,83.01329329994041,74.0,10.0,0.0,318.0,36,-0.05580765170008324,-0.03445428098187146,-0.13612853233793487,-0.027094102646429974,0.012909065584400026,6.0,1.0,92.0,38.0,86.0,50.0,56.0,33.0,1.0,6.0,1.0
1964.1284114972516,5100.0,105.09923770010937,74.0,10.0,0.0,375.0,37,-0.1845830030166553,-0.03237820672368249,-0.14654863529196877,0.0792075449517474,-0.2106715910841596,6.0,1.0,86.0,38.0,80.0,50.0,62.0,34.0,1.0,6.0,1.0
2154.1399793521714,6000.0,97.02959700010251,74.0,10.0,1.0,245.0,38,-0.14725636431114233,-0.0319408776762818,-0.1285463254506567,0.01325597910743189,-0.03878333701203,6.0,1.0,80.0,38.0,74.0,50.0,68.0,35.0,1.0,6.0,1.0
1758.8153491932212,5700.0,116.72899299999699,74.0,10.0,1.0,223.0,39,-0.18406842149450614,-0.02964237694330999,-0.13314048622216507,-0.023695836818854826,0.017532051574524605,6.0,1.0,86.0,32.0,74.0,56.0,74.0,36.0,1.0,6.0,1.0
