N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.7500034775584936e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,3.4999975468963385e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,2.889998722821474e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.9599974621087313e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,3.450002986937761e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,241.72178449999774,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,251.23629949998576,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,259.11443220003275,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,256.43177219998324,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,241.5437647999497,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,239.7162136999541,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,233.21853249997366,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,222.60810790001415,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,224.5622175000026,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,224.42041789996438,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,223.08382050000364,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,224.6538864999893,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,221.35713720001513,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,222.44339719996788,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,226.9904015000211,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,241.78137899999274,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,235.50377180002397,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,224.00961190002272,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,222.51024559995858,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,169.17694669996854,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,115.58834880002541,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,116.18136680003954,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,167.8494657999836,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,226.66136979998555,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,232.25886240002,0.0,0.0,0.0,0.0,29,0.0
