step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,5.019997479394078e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.3699965570122004e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.899997005239129e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.7300015315413475e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.750001683831215e-05
5,1080.0,20.7192164303993,8.087128513665748,12.632087916733553,130.42268933256213,51.14354002913017,79.27914930343195,7.007648800034076
6,1260.0,30.232652505492936,12.309187291086355,17.92346521440658,160.65534183805505,63.452727320216525,97.20261451783853,7.054997899977025
7,1440.0,54.59680731153486,22.056476517214403,32.54033079432046,215.2521491495899,85.50920383743093,129.74294531215898,7.548752700036857
8,1620.0,77.99884721034866,32.290616856831726,45.70823035351694,293.25099635993854,117.79982069426265,175.45117566567592,7.699690800043754
9,1800.0,92.98490497995643,38.039653900521785,54.94525107943464,386.235901339895,155.83947459478443,230.39642674511055,7.28229680005461
10,1980.0,104.0862672486,43.57689133677727,60.50937591182273,490.32216858849495,199.4163659315617,290.90580265693325,17.86126160004642
11,2160.0,113.53109584612066,46.79807339387946,66.7330224522412,603.8532644346155,246.21443932544116,357.63882510917443,7.681585100013763
12,2340.0,123.82035041141827,50.5855338808869,73.23481653053138,727.6736148460338,296.79997320632805,430.8736416397058,7.399401300004683
13,2520.0,135.3686710708263,53.05283336504223,82.31583770578408,863.0422859168601,349.85280657137025,513.1894793454899,7.0873370000044815
14,2700.0,149.5447178361285,58.203053857914774,91.34166397821375,1012.5870037529887,408.055860429285,604.5311433237036,7.02654429996619
15,2880.0,164.84732134887548,64.56129356891552,100.28602777995997,1177.4343251018643,472.61715399820054,704.8171711036637,7.4885676999692805
16,3060.0,180.49911478231763,72.87667870586641,107.62243607645124,1357.9334398841818,545.4938327040669,812.4396071801149,7.496660600008909
17,3240.0,195.42677681548957,81.14421537123353,114.28256144425606,1553.3602166996714,626.6380480753004,926.722168624371,7.843186100013554
18,3420.0,209.41981281484414,90.55035812934211,118.86945468550202,1762.7800295145157,717.1884062046425,1045.591623309873,7.311950900009833
19,3600.0,222.61141584186737,98.96379921449362,123.64761662737376,1985.391445356383,816.1522054191362,1169.2392399372468,7.463225300016347
20,3780.0,235.87702151752256,108.54943205305354,127.32758946446901,2221.2684668739057,924.7016374721898,1296.5668294017157,18.098847299988847
21,3960.0,248.9375822659647,116.9469134193473,131.99066884661738,2470.20604913987,1041.648550891537,1428.557498248333,7.720394900010433
22,4140.0,261.88152705808614,126.53986550303846,135.34166155504766,2732.0875761979564,1168.1884163945756,1563.8991598033808,7.444790399982594
23,4320.0,274.61559838895164,134.4195455750569,140.1960528138947,3006.703174586908,1302.6079619696325,1704.0952126172756,7.988536400021985
24,4500.0,287.84503991843457,143.53652902627715,144.30851089215741,3294.5482145053425,1446.1444909959096,1848.403723509433,7.495845999976154
25,4680.0,301.3278857647216,152.14427916778698,149.18360659693462,3595.876100270064,1598.2887701636964,1997.5873301063675,7.6247048000223
26,4860.0,315.50031967643133,162.56108911208196,152.9392305643494,3911.3764199464954,1760.8498592757783,2150.526560670717,7.734338900016155
27,5040.0,330.4703543808204,172.55645053612676,157.91390384469366,4241.846774327316,1933.406309811905,2308.440464515411,7.55585110001266
28,5220.0,336.94394110174113,179.71558961538386,157.22835148635727,4578.790715429057,2113.121899427289,2465.6688160017684,7.614210199972149
29,5400.0,326.6303826616413,179.03635979100784,147.59402287063347,4905.421098090699,2292.1582592182967,2613.262838872402,7.615938000031747
