N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,7.332391700008884,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,7.625264199974481,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,6.644754000008106,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,6.694295199995395,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,15.35725659999298,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,6.276073199987877,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,6.8573290000204,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,6.8399225999601185,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,6.932406599982642,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,6.907198800006881,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,6.968162400007714,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,7.035786300024483,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,6.925298199988902,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,7.034807000018191,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,15.97242369997548,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,7.206761600042228,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,7.084112900018226,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,6.9054009999963455,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,6.927231399982702,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,7.393693099962547,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,6.85846690001199,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,6.647095200023614,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,6.600495200022124,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,6.557619900035206,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,15.05165009998018,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,6.760606500029098,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,6.552956900035497,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,6.613814699987415,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,6.789846399973612,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,6.4653255000011995,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,6.592416600033175,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,6.798547599988524,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,6.938336699968204,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,6.808344200020656,0.0,0.0,0.0,0.0,79,0.0
