N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,2.673816700000316,0.0,0.0,0.0,396.0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3355997743459,0.0,269.3355997743459
0.0,0.0,2.2873667999519967,0.0,0.0,0.0,365.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46539147467354,0.0,265.46539147467354
0.0,0.0,2.395322100026533,0.0,0.0,0.0,395.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3385171000964,0.0,269.3385171000964
0.0,0.0,2.215012200002093,0.0,0.0,0.0,365.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46558147515464,0.0,265.46558147515464
0.0,0.0,2.4811517000198364,0.0,0.0,0.0,395.0,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.33862302973716,0.0,269.33862302973716
0.0,0.0,2.4338043999741785,0.0,0.0,0.0,365.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560440138455,0.0,265.46560440138455
0.0,0.0,2.378099200024735,0.0,0.0,0.0,395.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.33863155126437,0.0,269.33863155126437
0.0,0.0,2.088504500046838,0.0,0.0,0.0,365.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058143017,0.0,265.4656058143017
0.0,0.0,2.554107900010422,0.0,0.0,0.0,395.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321285882,0.0,269.3386321285882
0.0,0.0,2.326815099979285,0.0,0.0,0.0,365.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058236277,0.0,265.4656058236277
0.0,0.0,2.151097199996002,0.0,0.0,0.0,395.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321666138,0.0,269.3386321666138
0.0,0.0,1.8579651999752969,0.0,0.0,0.0,365.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058286534,0.0,265.4656058286534
0.0,0.0,2.0013125999830663,0.0,0.0,0.0,395.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321693117,0.0,269.3386321693117
0.0,0.0,2.1664136000326835,0.0,0.0,0.0,365.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290729,0.0,265.4656058290729
0.0,0.0,1.8453622999950312,0.0,0.0,0.0,395.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.33863216950755,0.0,269.33863216950755
0.0,0.0,2.3152004999574274,0.0,0.0,0.0,365.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560582908995,0.0,265.46560582908995
0.0,0.0,2.872765200037975,0.0,0.0,0.0,395.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695208,0.0,269.3386321695208
0.0,0.0,2.718695599993225,0.0,0.0,0.0,365.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290909,0.0,265.4656058290909
0.0,0.0,2.683615699992515,0.0,0.0,0.0,395.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695217,0.0,269.3386321695217
0.0,0.0,2.4232163000269793,0.0,0.0,0.0,365.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290911,0.0,265.4656058290911
0.0,0.0,2.4244633999769576,0.0,0.0,0.0,395.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.33863216952176,0.0,269.33863216952176
0.0,0.0,2.40607759996783,0.0,0.0,0.0,365.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290911,0.0,265.4656058290911
0.0,0.0,2.223930499982089,0.0,0.0,0.0,395.0,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.4019901999854483,0.0,0.0,0.0,365.0,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560582909103,0.0,265.46560582909103
0.0,0.0,2.5882167000090703,0.0,0.0,0.0,395.0,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.3926771999686025,0.0,0.0,0.0,365.0,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290911,0.0,265.4656058290911
0.0,0.0,2.4746022999752313,0.0,0.0,0.0,395.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.3194296999718063,0.0,0.0,0.0,365.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560582909103,0.0,265.46560582909103
0.0,0.0,2.811906600021757,0.0,0.0,0.0,395.0,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.597746499988716,0.0,0.0,0.0,365.0,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290911,0.0,265.4656058290911
0.0,0.0,2.6598165999748744,0.0,0.0,0.0,395.0,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.4372892000246793,0.0,0.0,0.0,365.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560582909103,0.0,265.46560582909103
0.0,0.0,2.537077400018461,0.0,0.0,0.0,395.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.2821223000064492,0.0,0.0,0.0,365.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.4656058290911,0.0,265.4656058290911
0.0,0.0,1.9919596000108868,0.0,0.0,0.0,395.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
0.0,0.0,2.0851985000190325,0.0,0.0,0.0,365.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.46560582909103,0.0,265.46560582909103
0.0,0.0,2.017796800006181,0.0,0.0,0.0,395.0,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.3386321695218,0.0,269.3386321695218
