step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,1.6300007700920105e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,1.810002140700817e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.71000137925148e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.6300007700920105e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.7600017599761486e-05
5,1080.0,20.772861734898363,8.020964463171177,12.751897271727184,130.4763346370612,51.0773759786356,79.39895865842558,1.4367471999721602
6,1260.0,28.768672208325174,11.487894718758206,17.28077748956697,159.24500684538637,62.56527069739381,96.67973614799256,1.6701543000526726
7,1440.0,48.43702442327196,18.878134749144827,29.55888967412713,207.6820312686583,81.44340544653863,126.23862582211969,2.6978046000003815
8,1620.0,66.70584837472876,26.171276930960094,40.53457144376867,274.3878796433871,107.61468237749872,166.77319726588837,2.56409130000975
9,1800.0,76.93424480678426,29.01699666176507,47.917248145019194,351.3221244501714,136.6316790392638,214.69044541090756,2.4625054000061937
10,1980.0,83.2999387482462,31.819697688363668,51.48024105988253,434.62206319841755,168.45137672762746,266.1706864707901,2.5151590000023134
11,2160.0,87.8415941225432,32.805071610943315,55.03652251159989,522.4636573209608,201.25644833857078,321.20720898239,2.5411615999764763
12,2340.0,91.86553073478773,34.68358695144565,57.18194378334208,614.3291880557485,235.94003529001643,378.3891527657321,2.613386199984234
13,2520.0,95.6018692105093,35.67740778214814,59.92446142836118,709.9310572662578,271.6174430721646,438.31361419409325,2.223363499972038
14,2700.0,99.18961683157264,37.600210105312634,61.58940672626001,809.1206740978305,309.2176531774772,499.90302092035324,2.281225299986545
15,2880.0,102.5946125494388,38.6401749265498,63.95443762288902,911.7152866472693,347.85782810402696,563.8574585432423,2.2948621999821626
16,3060.0,105.88989528208907,40.54120631196417,65.34868897012491,1017.6051819293584,388.39903441599114,629.2061475133672,2.2525912999990396
17,3240.0,109.07344695054039,41.56790562708599,67.5055413234544,1126.6786288798987,429.9669400430771,696.7116888368216,2.3264122999971732
18,3420.0,112.21841192155685,43.542343739562675,68.67606818199417,1238.8970408014557,473.5092837826398,765.3877570188158,2.2018700999906287
19,3600.0,115.22616987754161,44.30688074955228,70.91928912798933,1354.123210678997,517.816164532192,836.3070461468052,2.1080898999935016
20,3780.0,118.22800411572852,46.18349391794432,72.0445101977842,1472.3512147947258,563.9996584501364,908.3515563445894,2.1388358000549488
21,3960.0,121.13120291905739,46.93118070313909,74.2000222159183,1593.4824177137832,610.9308391532754,982.5515785605078,2.097553700034041
22,4140.0,124.16114167609538,49.53595028000999,74.6251913960854,1717.6435593898786,660.4667894332854,1057.1767699565933,2.1186435000272468
