step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.7872258680911,9.278395484179635,15.508830383911462,24.7872258680911,9.278395484179635,15.508830383911462,4.429998807609081e-05
1,360.0,22.48228120263802,9.13453731246104,13.347743890176982,47.26950707072912,18.412932796640675,28.856574274088445,4.020001506432891e-05
2,540.0,20.929980973109306,8.392307130510202,12.537673842599103,68.19948804383843,26.80523992715088,41.39424811668755,1.8899969290941954e-05
3,720.0,20.838771758901935,8.101218883152104,12.73755287574983,89.03825980274036,34.90645881030298,54.13180099243738,2.370000584051013e-05
4,900.0,20.758437842515697,8.233925338939297,12.524512503576398,109.79669764525606,43.14038414924228,66.65631349601378,2.1799991372972727e-05
5,1080.0,20.745273145428285,8.071486313280667,12.673786832147616,130.54197079068433,51.211870462522946,79.3301003281614,2.2099993657320738e-05
6,1260.0,28.371456245074462,11.538400087437676,16.833056157636786,158.9134270357588,62.75027054996062,96.16315648579818,2.069998299703002e-05
7,1440.0,47.90739308101003,18.960688828881484,28.94670425212854,206.82082011676883,81.7109593788421,125.10986073792672,1.8200022168457508e-05
8,1620.0,66.38356709123515,26.005852582571467,40.37771450866368,273.204387208004,107.71681196141357,165.4875752465904,1.810002140700817e-05
9,1800.0,77.22480660991945,29.37476344531072,47.85004316460873,350.4291938179234,137.0915754067243,213.33761841119914,2.4999957531690598e-05
10,1980.0,84.06174937836715,32.42047905619362,51.641270322173526,434.4909431962906,169.51205446291792,264.9788887333727,1.769996015354991e-05
11,2160.0,89.1101616229029,33.94224124085434,55.16792038204856,523.6011048191936,203.45429570377226,320.14680911542126,1.8199963960796595e-05
12,2340.0,93.48859257062395,36.352094764061924,57.136497806562026,617.0896973898175,239.80639046783418,377.2833069219833,3.309996100142598e-05
13,2520.0,97.62379374320675,37.67993431510507,59.943859428101675,714.7134911330243,277.4863247829393,437.227166350085,1.8799968529492617e-05
