N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
469.1529,4000.0,6.163541591163489,29.61834789808473,0.0,86.06912859797673,101.64337625595992,101.62524292262655,0,16.098885967381413
469.1529,6000.0,10.27873540568271,44.59706654827358,0.0,126.32155212204674,199.12782618760315,21.45463120866334,1,27.173148729358942
547.34505,4000.0,8.736772460667066,46.478072665369226,0.0,223.43311711804046,136.97865050440356,19.947848809175603,2,35.335358363551755
495.21695,6000.0,7.325151876453742,44.62642744695871,0.0,320.6078638395698,140.2463039016975,18.70675869524956,3,40.91949249860328
495.21695,5509.146103161351,7.824097732555932,42.01237001658201,0.0,395.5702489587618,163.2314554079664,48.244489672374606,4,46.21300893260364
495.21695,6000.0,8.761096324123322,45.2521409835441,0.0,487.91631999944707,159.8176166159907,35.22824538833757,5,51.17197706097299
495.21695,4639.042471198377,8.849472186928999,46.632864156643315,0.0,565.6128744510352,175.02120111659247,42.09110995721501,6,56.63618750651505
469.1529,6000.0,8.525071691412284,46.6869119662184,0.0,686.4006162803611,140.5572430859164,13.29749203019331,7,61.80595719017502
469.1529,5520.920257531943,8.088669265463258,47.40954891062955,0.0,768.9952663400879,164.5146908708806,9.33696877680365,8,67.93668079017189
469.1529,5103.493283716924,8.029555701924306,44.99840404342966,0.0,865.2703729238998,153.23901756943596,50.16483788937821,9,74.94995487103431
521.281,4000.0,8.474721173325708,46.46463411697519,0.0,972.42934036875,145.7801228866998,13.397100371776164,10,83.07398224655044
495.21695,6000.0,9.277593601233454,47.9192781437002,0.0,1029.6615940154588,206.20296469430536,52.00889540909352,11,89.48556152873914
495.21695,6000.0,9.362357693709203,48.50849672217559,0.0,1163.8223410790363,131.39863479620587,6.485050308730295,12,96.24322523420115
469.1529,6000.0,9.053878879031457,45.31763900397523,0.0,1271.8127529949934,157.82144652942912,69.10305406598974,13,103.514978845362
469.1529,4049.8251429879638,9.483209801427645,47.088672490801144,0.0,1402.6299065825228,136.42729401175836,20.382990681892604,14,112.08534294544172
486.5289333333333,4000.0,8.235116567654313,45.37947361462085,0.0,1572.3860507882632,106.76643637084591,17.986246449737994,15,121.22137302707392
486.5289333333333,6000.0,8.905430898248753,46.01827821648028,0.0,1653.0481843634973,182.03594431158197,54.22057350747413,16,129.11004989719322
469.1529,3222.557271129378,9.82954432281122,45.33108108455915,0.0,1784.7171831860062,133.7402192829693,62.430073549229064,17,136.70851166921034
469.1529,4000.0,10.13166379685307,47.45288364195364,0.0,1906.3149491504973,149.1394852014384,33.81699558474606,18,145.70199665031524
469.1529,6000.0,9.807492754913085,47.832126535153066,0.0,2024.1400611319827,146.71537196132059,28.180370586673376,19,154.6473460511882
469.1529,2949.0183424975116,9.115848058897654,47.01727600116022,0.0,2167.5325801983304,121.96198676208071,30.594645562033758,20,162.71258845328248
486.5289333333333,4940.461831463786,8.781814706231946,46.736974905099665,0.0,2303.727182169146,147.47818167786963,33.64618075860923,21,171.4727817078408
486.5289333333333,6000.0,10.112434041916927,47.003877308714294,0.0,2383.401471379283,188.76764302645162,80.1204959892539,22,178.44083895200762
486.5289333333333,3599.3079578037887,11.240780733040378,46.2171645049519,0.0,2520.370600229454,139.6705434386895,82.90607195877497,23,184.95568035177487
486.5289333333333,4000.0,10.460828063630103,47.72865961373076,0.0,2658.526598629803,121.29713052347456,25.396513582464603,24,193.8485795843169
486.5289333333333,6000.0,10.160564093106814,43.79808180453813,0.0,2787.7281325246386,145.6181700055345,56.863009399830176,25,201.93651586849109
486.5289333333333,3562.5,9.978053320768195,43.96531684568701,0.0,2977.795003906657,88.41304951397524,20.276843883337463,26,210.61045289521576
486.5289333333333,4000.0,9.281726085046625,43.110848675078394,0.0,3109.080462990514,125.55594323745657,38.186629261135714,27,220.02688441457445
469.1529,4000.0,10.101258675109229,44.810758778829026,0.0,3228.7193662732457,151.29601319739106,63.50229640479961,28,228.3666418930071
469.1529,4000.0,9.339350230469798,46.8040578422124,0.0,3363.4909689549845,115.65181005226074,24.555805763989913,29,236.68011881665373
469.1529,6000.0,8.821693978542982,47.385483266542906,0.0,3448.7806658174663,168.6613400367078,23.85895499663676,30,244.94218694785826
486.5289333333333,3194.1911903441137,8.191716380324545,45.87984081922832,0.0,3574.1130856877535,129.9852297323752,42.63560184786416,31,252.17146129202155
486.5289333333333,6000.0,8.433550001064754,46.85001586134332,0.0,3654.976947663738,176.00669906882206,13.766602526778437,32,258.25978441464775
486.5289333333333,6000.0,8.545501886946484,48.1226381243965,0.0,3730.4597274169155,172.73216144495942,11.950554387873076,33,263.25892838963244
469.1529,6000.0,9.513528593035337,47.91547063358475,0.0,3768.923353332701,213.2469057955106,42.1920121953653,34,267.6031928377405
486.5289333333333,6000.0,9.212677741302993,47.73992846823445,0.0,3879.6876287603422,136.62795219593846,11.214685918511197,35,272.176014717895
469.1529,6000.0,8.64573796826075,45.52870144893113,0.0,3955.8445913952824,182.82248613568447,63.537157818915425,36,276.8478903478162
469.1529,6000.0,9.787069441213108,47.160255794455296,0.0,4005.943755750595,191.14332438066558,42.23733346578636,37,279.1053870365106
469.1529,6000.0,9.067689447243067,46.833544576509,0.0,4094.9215950685325,153.08866316594765,28.722660761832696,38,283.47938834424195
469.1529,6000.0,7.9389993396064495,46.01105960491679,0.0,4166.396366806226,155.21323533832899,22.674344832039896,39,288.44904598133655
