computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
0.10214770000311546,1.0,0.0,0.0,0.0,1.0,41.0,0
0.758653900003992,5.0,0.0036994400561619935,0.0,0.0,0.0,205.0,1
0.777039499982493,5.0,0.010665056089069543,0.0,0.0,0.0,205.0,2
0.780898100027116,5.0,0.026202269178328602,0.0,0.0,0.0,205.0,3
0.7940502999990713,5.0,0.006174319577649893,0.0,0.0,0.0,205.0,4
0.7819563000230119,5.0,0.003791248132809707,0.0,0.0,0.0,205.0,5
0.7784157000132836,5.0,0.0015963638395658135,0.0,0.0,0.0,205.0,6
0.7946377999905962,5.0,0.0014103193854877335,0.0,0.0,0.0,205.0,7
0.794584199989913,5.0,0.0008930772362329984,0.0,0.0,1.0,205.0,8
0.7912857999908738,5.0,0.0007481827731479863,0.0,0.0,1.0,205.0,9
