N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,76.94653780001681,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,76.17243460001191,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,76.21995579998475,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,69.8736460999935,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,60.84507179999491,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,59.139998300001025,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,57.69318270002259,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,58.1361823999905,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,57.610018499952275,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,57.73453509999672,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,57.34251269995002,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,57.39814559998922,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,58.28330060001463,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,57.762792799971066,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,58.297832800017204,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,58.009805399982724,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,57.949648099951446,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,57.79985820001457,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,57.24700049997773,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,58.05118469998706,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,58.14995709998766,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,57.1406707999995,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,56.56876319996081,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,55.82191210001474,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,56.20355410000775,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,56.792502900003456,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,55.68324360001134,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,54.62342110002646,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,54.49680620001163,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,54.82870630000252,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,56.05806650000159,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,55.530535600031726,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,50.37431920005474,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,56.31983739999123,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,56.27146780001931,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,55.768651099991985,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,56.48165869998047,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,55.22212969994871,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,54.95323019998614,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,55.50793729996076,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,54.617617700016126,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,54.33241159998579,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,54.47672539995983,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,55.55743340001209,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,55.65428369998699,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,55.28663789998973,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,55.36887900001602,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,55.51884490001248,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,55.74769340001512,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,55.70395360002294,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,55.48138720000861,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,56.35845130000962,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,55.90002689999528,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,56.185290099994745,0.0,0.0,0.0,0.0,79,0.0
