step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,1.9200029782950878e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,2.039998071268201e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.6700010746717453e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.6499951016157866e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.7600017599761486e-05
5,1080.0,20.810525945720194,8.184459748822935,12.626066196897257,130.51399884788302,51.240871264287364,79.27312758359565,515.4803560000146
6,1260.0,28.75529496369657,11.802909257648638,16.95238570604793,159.2692938115796,63.043780521936,96.22551328964359,512.2869826999959
7,1440.0,48.54133787869617,21.722781299158257,26.818556579537912,207.81063169027576,84.76656182109426,123.0440698691815,494.69752139999764
8,1620.0,68.21976873589574,33.78464314003693,34.43512559585882,276.0304004261715,118.55120496113119,157.47919546504033,340.49587990000146
9,1800.0,81.77994628855812,43.32056968305496,38.45937660550316,357.8103467147297,161.87177464418616,195.9385720705435,358.42495269997744
10,1980.0,92.08680965815759,53.407376940163125,38.679432717994466,449.89715637288725,215.27915158434928,234.61800478853797,537.5023221000447
11,2160.0,101.56458682685962,62.94382210302257,38.62076472383706,551.4617431997469,278.22297368737185,273.23876951237503,501.6115730999736
12,2340.0,112.11785528263492,74.08329355782645,38.03456172480847,663.5795984823817,352.3062672451983,311.27333123718347,630.2665044000023
13,2520.0,123.58403484363478,85.11813105800297,38.46590378563181,787.1636333260165,437.42439830320126,349.73923502281525,472.7986091999919
14,2700.0,136.45729733024584,98.44863028062261,38.00866704962323,923.6209306562623,535.8730285838238,387.7479020724385,475.0701884999871
15,2880.0,150.79003509557114,112.32378369273076,38.46625140284039,1074.4109657518334,648.1968122765546,426.21415347527886,427.8446560999728
16,3060.0,165.62012530264502,127.6160675706943,38.00405773195072,1240.0310910544786,775.812879847249,464.21821120722956,393.12799589999486
17,3240.0,180.8911129729065,142.4332122493669,38.457900723539616,1420.922204027385,918.2460920966158,502.6761119307692,358.60288500000024
18,3420.0,195.9692273475643,157.5214312043657,38.44779614319858,1616.8914313749492,1075.7675233009816,541.1239080739678,332.0064409999759
