step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,0.0006614000303670764
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.2999960239976645e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,2.989999484270811e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,5.029997555539012e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,4.800001624971628e-05
5,1080.0,20.718053132275756,8.04896259962637,12.669090532649388,130.42152603443859,51.1053741150908,79.31615191934779,43.462131100008264
6,1260.0,28.34969162701495,11.549419395782397,16.80027223123255,158.77121766145353,62.65479351087319,96.11642415058034,44.83621530001983
7,1440.0,47.84196030575217,18.89792559722289,28.944034708529273,206.6131779672057,81.55271910809608,125.06045885910962,45.325468999973964
8,1620.0,66.23044137356447,25.881457900340255,40.348983473224216,272.84361934077015,107.43417700843634,165.40944233233384,45.51634609996108
9,1800.0,76.61120776079832,28.968309149315353,47.64289861148296,349.4548271015685,136.4024861577517,213.0523409438168,45.21309289999772
10,1980.0,82.85606180638746,32.17890927118091,50.67715253520655,432.3108889079559,168.5813954289326,263.72949347902335,62.71517059998587
11,2160.0,88.11682322142225,33.20141748252472,54.91540573889753,520.4277121293782,201.7828129114573,318.64489921792085,25.9156753999996
12,2340.0,96.43124023304037,34.902954503508475,61.52828572953189,616.8589523624186,236.6857674149658,380.17318494745274,45.33096490002936
13,2520.0,106.11792763358504,35.98282817908637,70.13509945449867,722.9768799960036,272.66859559405214,450.3082844019514,46.218440300028306
14,2700.0,116.08782304887546,37.81577474681948,78.27204830205599,839.064703044879,310.48437034087164,528.5803327040074,47.50155400001677
15,2880.0,125.82080656455952,38.53205888757221,87.2887476769873,964.8855096094386,349.0164292284438,615.8690803809948,57.92114189994754
16,3060.0,135.60006348889792,40.860176737200256,94.73988675169765,1100.4855730983365,389.8766059656441,710.6089671326924,57.689070499967784
17,3240.0,145.05425540788715,45.81053166762101,99.24372374026615,1245.5398285062238,435.68713763326514,809.8526908729586,47.358927500026766
18,3420.0,154.42645827269467,51.880655728512316,102.54580254418235,1399.9662867789184,487.56779336177743,912.398493417141,47.59992969996529
19,3600.0,164.10247157027814,57.28675320009892,106.81571837017921,1564.0687583491965,544.8545465618763,1019.2142117873202,46.95986190001713
20,3780.0,174.32387939322194,63.64051294329694,110.68336644992502,1738.3926377424184,608.4950595051732,1129.8975782372452,74.39868139999453
21,3960.0,183.4019684180219,68.86616739299404,114.53580102502788,1921.7946061604403,677.3612268981673,1244.433379262273,46.12994890002301
22,4140.0,190.2789175257773,73.5954530935424,116.6834644322349,2112.0735236862174,750.9566799917097,1361.116843694508,44.088114199985284
23,4320.0,196.42050528127115,76.68762806468908,119.73287721658207,2308.4940289674887,827.6443080563988,1480.84972091109,42.47848009999143
24,4500.0,202.77862224045288,82.1016874400986,120.67693480035427,2511.2726512079416,909.7459954964975,1601.5266557114442,47.93715789995622
25,4680.0,209.4272708875598,87.22364771682176,122.20362317073804,2720.6999220955013,996.9696432133193,1723.7302788821821,46.85221270000329
26,4860.0,215.8456620884569,91.45623549862212,124.38942658983476,2936.5455841839585,1088.4258787119413,1848.119705472017,47.992987199977506
27,5040.0,222.50890351647814,93.26776154177668,129.24114197470146,3159.0544877004363,1181.693640253718,1977.3608474467183,43.15042080002604
28,5220.0,222.5308845584809,92.85753445540354,129.67335010307735,3381.5853722589172,1274.5511747091216,2107.0341975497954,47.98204400000395
29,5400.0,208.75208169700966,85.16558761921178,123.5864940777979,3590.3374539559263,1359.7167623283333,2230.6206916275933,44.10284120001597
30,5580.0,188.19315477468996,76.67915440174427,111.51400037294567,3778.530608730616,1436.3959167300775,2342.134692000539,60.75820689997636
31,5760.0,167.5082657078234,69.63043325157292,97.87783245625046,3946.03887443844,1506.0263499816504,2440.0125244567894,44.224564200034365
32,5940.0,147.26268283897178,63.96003668453454,83.30264615443726,4093.3015572774116,1569.986386666185,2523.3151706112267,44.931064300006256
33,6120.0,128.13696258637427,57.850474764352725,70.28648782202154,4221.4385198637865,1627.8368614305377,2593.6016584332483,47.75471369997831
34,6300.0,111.29445176506528,51.74495463510689,59.54949712995839,4332.732971628851,1679.5818160656447,2653.151155563207,48.16731059999438
35,6480.0,96.65392669253622,44.908973632817606,51.74495305971861,4429.386898321388,1724.4907896984623,2704.8961086229256,47.46848149999278
36,6660.0,83.75150691605793,38.02996681512868,45.721540100929246,4513.138405237446,1762.520756513591,2750.617648723855,42.91886910004541
37,6840.0,73.55597352659672,31.804090147251394,41.75188337934533,4586.694378764043,1794.3248466608425,2792.3695321032,38.718488899990916
38,7020.0,65.02420270460571,26.318936648750988,38.70526605585472,4651.718581468648,1820.6437833095933,2831.074798159055,20.126298999995925
39,7200.0,57.00864408000007,21.359800666792154,35.64884341320791,4708.727225548648,1842.0035839763855,2866.7236415722627,19.904597399989143
