step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,1.6599999980826396e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.459999970800709e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.699999984339229e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,1.6899999991437653e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,1.7100000150094274e-05
5,1080.0,20.778270920291924,8.105527746034538,12.672743174257384,130.48174382245475,51.161939261498965,79.31980456095579,41.55979800000023
6,1260.0,28.816000919766495,11.970569308293479,16.845431611473014,159.29774474222125,63.13250856979244,96.1652361724288,38.791942199999994
7,1440.0,48.65747951478935,21.741301171519073,26.91617834327028,207.9552242570106,84.87380974131152,123.08141451569908,44.13788530000011
8,1620.0,68.25075050915748,33.85841638755406,34.39233412160342,276.2059747661681,118.73222612886558,157.4737486373025,38.01126919999979
9,1800.0,81.77082167731952,43.28901418761125,38.48180748970827,357.9767964434876,162.02124031647682,195.95555612701077,38.009122800000114
10,1980.0,92.03712793132048,52.63771768476054,39.399410246559945,450.0139243748081,214.65895800123735,235.3549663735707,37.76909400000022
11,2160.0,101.19577434914527,61.00962913678525,40.18614521236001,551.2096987239534,275.6685871380226,275.5411115859307,36.86048200000005
12,2340.0,110.20285339959996,70.39240838491556,39.810445014684404,661.4125521235533,346.06099552293813,315.35155660061514,36.9635873000002
13,2520.0,119.9259631587896,79.67217682865352,40.25378633013608,781.3385152823429,425.73317235159163,355.60534293075125,37.45498580000003
14,2700.0,130.16643399492008,90.24055863475138,39.9258753601687,911.504949277263,515.9737309863431,395.5312182909199,37.372778800000106
15,2880.0,141.89921975071238,101.80016824420358,40.09905150650881,1053.4041690279755,617.7738992305467,435.63026979742875,39.290235600000415
16,3060.0,154.72434981026936,114.91096870780873,39.81338110246062,1208.1285188382449,732.6848679383554,475.44365089988935,38.994424799999706
17,3240.0,168.17412669857654,127.9489945893967,40.22513210917984,1376.3026455368213,860.6338625277522,515.6687830090692,37.26758050000035
18,3420.0,181.5883530990339,141.77771599591262,39.810637103121266,1557.8909986358553,1002.4115785236647,555.4794201121905,37.77755859999979
19,3600.0,195.37661138776838,155.16851771045378,40.20809367731461,1753.2676100236238,1157.5800962341186,595.6875137895051,37.77190930000006
20,3780.0,209.03303439916965,169.2325366104769,39.800497788692766,1962.3006444227935,1326.8126328445956,635.4880115781979,37.71436070000027
21,3960.0,223.25383321099198,183.26617120826208,39.987662002729905,2185.5544776337856,1510.0788040528575,675.4756735809278,37.67169060000015
22,4140.0,237.74613915059203,197.92553409204896,39.820605058543066,2423.3006167843773,1708.0043381449066,715.2962786394709,37.60095579999961
23,4320.0,252.76956255684718,212.5582786086389,40.2112839482083,2676.0701793412245,1920.5626167535454,755.5075625876792,37.353253100000074
24,4500.0,267.0302152954197,226.99725125538677,40.0329640400329,2943.100394636644,2147.559868008932,795.5405266277121,36.894139500000165
25,4680.0,280.55748495925803,240.29269964003632,40.264785319221716,3223.657879595902,2387.8525676489685,835.8053119469338,37.232937999999194
26,4860.0,294.5982884659128,254.5570520825523,40.041236383360456,3518.256168061815,2642.4096197315207,875.8465483302942,37.42900610000015
27,5040.0,309.3247972258775,269.04391596637475,40.28088125950274,3827.5809652876924,2911.4535356978954,916.127429589797,37.17365019999943
28,5220.0,316.55460553982,279.40872606511607,37.14587947470393,4144.135570827512,3190.8622617630117,953.273309064501,38.27992189999986
29,5400.0,310.0103575589043,280.7092917806529,29.301065778251346,4454.145928386417,3471.571553543665,982.5743748427523,38.26939659999971
30,5580.0,299.37873238924294,278.58646988765935,20.792262501583604,4753.52466077566,3750.158023431324,1003.3666373443359,36.55998699999964
31,5760.0,294.2422915284256,277.1488232558874,17.093468272538168,5047.766952304086,4027.3068466872114,1020.4601056168741,36.92843600000015
32,5940.0,292.9248493436598,276.43914692610207,16.485702417557725,5340.691801647746,4303.745993613314,1036.9458080344318,37.66535180000028
33,6120.0,292.3391431649773,275.80052045276676,16.538622712210547,5633.030944812723,4579.546514066081,1053.4844307466424,36.92049610000049
34,6300.0,291.68934790674746,275.22313618845357,16.466211718293895,5924.72029271947,4854.769650254534,1069.9506424649362,37.35266750000028
35,6480.0,291.11118709207574,274.5444178964827,16.566769195593047,6215.831479811546,5129.314068151017,1086.5174116605292,38.66365829999995
36,6660.0,290.43526473028055,273.92438692209737,16.51087780818319,6506.2667445418265,5403.238455073114,1103.0282894687125,37.50302269999975
37,6840.0,289.88431682201843,273.4118912031163,16.472425618902136,6796.151061363845,5676.65034627623,1119.5007150876147,36.76732609999999
38,7020.0,289.5163040592674,273.0551640757684,16.46113998349897,7085.667365423113,5949.705510351999,1135.9618550711136,37.39403080000011
39,7200.0,289.14338619495356,272.57956720278025,16.563818992173324,7374.810751618066,6222.2850775547795,1152.525674063287,37.317757199999505
40,7380.0,287.95841749134485,271.47453491219585,16.48388257914902,7662.769169109411,6493.759612466975,1169.0095566424359,37.2078148999999
41,7560.0,286.23477037561537,269.7297547006654,16.50501567494996,7949.003939485026,6763.489367167641,1185.514572317386,38.16913670000031
42,7740.0,283.4798116701349,267.0046474556808,16.475164214454075,8232.483751155161,7030.494014623322,1201.98973653184,37.32323650000035
43,7920.0,279.9270624682954,263.3997516103314,16.527310857963993,8512.410813623457,7293.893766233654,1218.517047389804,36.79041690000031
44,8100.0,274.1665519308255,257.707592339949,16.458959590876546,8786.577365554283,7551.601358573603,1234.9760069806805,37.369848499999534
45,8280.0,266.87496505512803,250.3680866044744,16.506878450653627,9053.45233060941,7801.969445178077,1251.4828854313341,38.200663199999326
46,8460.0,258.64115621945257,242.19201656046403,16.449139658988532,9312.093486828864,8044.161461738541,1267.9320250903227,36.90975890000027
47,8640.0,250.20826656301688,233.71071248521523,16.497554077801663,9562.30175339188,8277.872174223756,1284.4295791681243,38.10216700000001
48,8820.0,242.11821401215502,225.67315802049254,16.445055991662485,9804.419967404036,8503.545332244248,1300.8746351597867,38.37562100000014
49,9000.0,234.1271347024369,217.6301726763487,16.4969620260882,10038.547102106471,8721.175504920597,1317.3715971858749,36.99244689999978
50,9180.0,226.10591445867107,209.6375765277892,16.468337930881862,10264.653016565144,8930.813081448387,1333.8399351167568,37.09615490000033
51,9360.0,217.96743055437793,201.49744504962212,16.469985504755826,10482.620447119521,9132.31052649801,1350.3099206215127,37.31977840000036
52,9540.0,210.0071430983574,193.54737360565116,16.459769492706243,10692.62759021788,9325.857900103661,1366.769690114219,37.30866210000022
53,9720.0,202.40831065267514,185.94235095539753,16.465959697277597,10895.035900870556,9511.80025105906,1383.2356498114966,37.427390700000615
54,9900.0,195.00654694726455,178.53132533197953,16.475221615285037,11090.042447817821,9690.33157639104,1399.7108714267818,37.89674110000033
55,10080.0,187.5994761775069,171.12657768640562,16.47289849110125,11277.641923995328,9861.458154077445,1416.183769917883,37.501552800000354
56,10260.0,180.39119030017645,163.92348110034138,16.467709199835067,11458.033114295504,10025.381635177786,1432.651479117718,36.83688239999992
57,10440.0,173.10569623664793,156.64036027399158,16.46533596265635,11631.138810532153,10182.021995451778,1449.1168150803744,37.39660670000012
58,10620.0,165.96350710341042,149.66588186805905,16.297625235351372,11797.102317635563,10331.687877319837,1465.4144403157259,37.499380700000074
59,10800.0,159.17974952598198,143.0263565712079,16.153392954774052,11956.282067161545,10474.714233891045,1481.5678332705,37.3718960999995
60,10980.0,152.73311601537392,136.5982092329867,16.13490678238721,12109.01518317692,10611.312443124032,1497.702740052887,38.16693899999973
61,11160.0,146.2717649877418,130.11539846951956,16.156366518222235,12255.286948164661,10741.427841593551,1513.8591065711094,38.88391750000028
62,11340.0,139.80978453999845,123.75211876037697,16.057665779621463,12395.096732704658,10865.179960353928,1529.9167723507308,36.626300300000366
63,11520.0,133.5348876519577,117.4551225478194,16.079765104138296,12528.631620356615,10982.635082901747,1545.996537454869,37.42270169999938
64,11700.0,127.54612080594787,111.64595593648738,15.900164869460479,12656.177741162563,11094.281038838233,1561.8967023243295,37.68184419999943
65,11880.0,121.72066571874299,105.94312276433183,15.777542954411162,12777.898406881306,11200.224161602566,1577.6742452787407,37.44016219999958
66,12060.0,116.03419138494999,100.26624784088227,15.76794354406772,12893.932598266256,11300.490409443448,1593.4421888228085,37.869877399999496
67,12240.0,110.445398823944,94.67187365944311,15.773525164500889,13004.3779970902,11395.16228310289,1609.2157139873093,38.04208019999987
68,12420.0,105.20886307607711,89.50039293760501,15.70847013847209,13109.586860166277,11484.662676040496,1624.9241841257815,37.4551405000002
69,12600.0,100.20071769121012,84.559681651918,15.64103603929211,13209.787577857487,11569.222357692413,1640.5652201650737,37.104940199999874
70,12780.0,95.33145822714519,79.69526514916753,15.636193077977673,13305.119036084634,11648.917622841582,1656.2014132430513,37.638751099999354
71,12960.0,90.41981490297442,74.82895973581012,15.59085516716431,13395.538850987608,11723.746582577392,1671.7922684102157,37.58901369999967
72,13140.0,85.81792422061173,70.34180633904177,15.476117881569968,13481.35677520822,11794.088388916434,1687.2683862917856,38.1050180000002
73,13320.0,81.98139807589726,66.59251344945987,15.388884626437386,13563.338173284117,11860.680902365893,1702.657270918223,38.55696489999991
74,13500.0,78.59615535093002,63.407760164797004,15.188395186133013,13641.934328635047,11924.08866253069,1717.845666104356,38.14172880000024
75,13680.0,75.69429972579522,60.5147079291132,15.179591796682022,13717.62862836084,11984.603370459803,1733.025257901038,36.83625269999993
76,13860.0,72.92669622115677,57.692629392052076,15.234066829104693,13790.555324581997,12042.295999851855,1748.2593247301427,36.60238339999978
77,14040.0,70.1450457511383,55.00234903790431,15.14269671323399,13860.700370333136,12097.298348889759,1763.4020214433767,37.19621659999939
78,14220.0,67.53393345356639,52.87647750478991,14.657455948776484,13928.234303786701,12150.174826394548,1778.0594773921532,36.797011499999826
79,14400.0,65.3631908107389,50.53020485542157,14.832985955317328,13993.597494597441,12200.70503124997,1792.8924633474705,36.84232669999983
