N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,36.55998699999964,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,36.92843600000015,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,37.66535180000028,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,36.92049610000049,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,37.35266750000028,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,38.66365829999995,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,37.50302269999975,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,36.76732609999999,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,37.39403080000011,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,37.317757199999505,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,37.2078148999999,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,38.16913670000031,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,37.32323650000035,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,36.79041690000031,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,37.369848499999534,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,38.200663199999326,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,36.90975890000027,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,38.10216700000001,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,38.37562100000014,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,36.99244689999978,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,37.09615490000033,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,37.31977840000036,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,37.30866210000022,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,37.427390700000615,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,37.89674110000033,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,37.501552800000354,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,36.83688239999992,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,37.39660670000012,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,37.499380700000074,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,37.3718960999995,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,38.16693899999973,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,38.88391750000028,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,36.626300300000366,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,37.42270169999938,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,37.68184419999943,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,37.44016219999958,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,37.869877399999496,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,38.04208019999987,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,37.4551405000002,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,37.104940199999874,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,37.638751099999354,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,37.58901369999967,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,38.1050180000002,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,38.55696489999991,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,38.14172880000024,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,36.83625269999993,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,36.60238339999978,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,37.19621659999939,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,36.797011499999826,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,36.84232669999983,0.0,0.0,0.0,0.0,79,0.0
