N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
495.21695,6000.0,6.91749669333416,40.93648521455742,0.0,103.44559416392818,150.0033410332084,39.88343084111345,0,17.712617477814806
469.1529,4275.0,8.732743853144285,47.988923292078105,0.0,212.53520435498837,165.8917690493248,6.693187406581629,1,34.90690115586053
469.1529,4000.0,7.7732743625422005,46.46779018138583,0.0,381.3426377260355,97.01087087672744,3.812310036492379,2,50.827058184429994
469.1529,3352.223701937733,6.833686120889591,44.218330114585285,0.0,565.5153243361024,103.21094076713916,9.79812799654904,3,66.02591692201882
469.1529,4459.4761902161945,7.1367060092091,45.52623964108325,0.0,716.188037168215,133.585431950418,10.302594137931527,4,77.92533503692776
521.281,3738.712860626809,8.57096215053414,48.304566755689095,0.0,874.1770942266714,167.2253933643871,16.09775188727163,5,88.85142457089557
469.1529,4000.0,8.475480878978628,48.30213822227383,0.0,1056.7322441303245,115.71050985151543,6.1204029913993985,6,100.84754053625186
495.21695,4000.0,7.597109437042167,46.58158515689163,0.0,1267.1652455028861,98.31526124560784,8.570839093708761,7,114.77042220751774
495.21695,4118.654636274428,7.949404789745357,47.60640028462678,0.0,1436.494730101048,137.4578269532538,7.5886271283786115,8,128.36146632976985
469.1529,4000.0,8.198708870911508,48.03466946108741,0.0,1615.6040705970795,120.17353947388658,9.53240596330242,9,142.04664597516395
469.1529,2928.5136026930245,7.859353070754081,47.36963764864949,0.0,1837.9983661890467,95.9103076440869,5.707063145963828,10,158.25076726196482
503.9049666666666,2000.0,7.707074554999218,45.5457092345556,0.0,2060.8303867335326,100.76887166538307,22.4754943845152,11,173.10168586107346
469.1529,3128.805401336638,8.065492664065847,47.28638300364293,0.0,2255.995707145551,114.17914168527942,11.624021525971784,12,188.8947330076167
469.1529,2837.6797744034516,8.221678992247197,47.80192271879703,0.0,2480.703042553046,106.31890440862912,9.464011315487193,13,205.37183640496005
486.5289333333333,2000.0,8.081375525797757,47.081402831766106,0.0,2715.6377157022343,94.48574877000115,17.717572397891672,14,221.8950214157725
503.9049666666666,2000.0,7.30214241769466,45.70349805794162,0.0,2962.09743740689,62.04164849083851,8.191740146585913,15,240.25282826528718
469.1529,3305.267209968327,7.959913079074118,46.37910379735967,0.0,3181.8747181450535,124.35326695723137,20.72138989207436,16,255.46899615949746
486.5289333333333,4000.0,9.098583045500288,49.27091232706196,0.0,3375.4377633692357,132.770657397173,6.7548218952010775,17,269.9441088289054
521.281,2000.0,9.58077137540351,48.312786037273824,0.0,3612.8390428909906,104.67994562705692,25.269181935319942,18,285.2748550893348
503.9049666666666,1913.4812079991166,9.614883310255014,46.83253689245728,0.0,3859.2378904327334,88.24443238365623,29.42246436681683,19,301.1562832642209
469.1529,2000.0,9.821168895186664,45.619367952308124,0.0,4095.5326161197854,97.84318027720596,44.57464699974982,20,319.34877973112407
486.5289333333333,2000.0,10.416698801999443,46.392691834051966,0.0,4344.425491565566,89.25985593850893,35.08426070022215,21,336.74858130228574
503.9049666666666,936.9910412395957,9.86204370088253,44.516477599946434,0.0,4608.803999068508,58.14667495488168,52.61881514653129,22,353.6707434408572
469.1529,3088.367824097949,10.422070274451306,47.52130559904093,0.0,4825.308335959578,116.33249368209165,23.355905778404896,23,370.2605804871755
486.5289333333333,1833.718067767381,9.957373133962857,46.09742463300543,0.0,5088.242572159983,67.56874214098752,12.789070350960491,24,388.42221861593373
486.5289333333333,1234.717032686881,9.221194752412986,43.27182619451241,0.0,5344.116562205085,56.978311738482866,16.920404491581532,25,406.8279816477636
469.1529,905.2945622715042,9.650688113303664,43.071840557009196,0.0,5584.963193461652,85.61340888791462,57.26381389300076,26,424.71924087609
469.1529,2000.0,10.147541719744929,46.05256007681212,0.0,5823.758405434877,90.8724436844687,48.15377117763375,27,442.56172811387563
503.9049666666666,2000.0,10.01910264866464,47.05797990780817,0.0,6030.8540213118995,104.76177447000182,52.91555125198761,28,459.79334183554346
503.9049666666666,2000.0,9.344023334468577,46.94408013591363,0.0,6254.921718645139,77.1864133013712,30.1019645537175,29,476.6167763026358
503.9049666666666,2000.0,8.203231421989143,46.03693645005613,0.0,6477.158505678764,82.44797265710913,23.090557900453128,30,493.61385936646434
469.1529,4268.230289834724,7.811033737877412,45.91150245802151,0.0,6683.935121624975,100.96914225426896,8.551343901550037,31,509.74140231264585
486.5289333333333,2671.767468664073,8.202213990154053,46.33980301713166,0.0,6873.889971470472,123.91094527502605,13.42106952387461,32,525.4931833677352
486.5289333333333,4000.0,8.180481199315373,46.57976417538784,0.0,7063.466617134558,104.62969883064497,4.738192892883295,33,539.8851182957751
486.5289333333333,3438.5110268430335,8.205903129696827,46.782400123691126,0.0,7246.867429418065,127.37744847047512,12.638391815939618,34,553.530027301785
469.1529,4000.0,8.599013421513861,47.064670674196606,0.0,7419.902038867443,134.25431741323186,8.692327206635316,35,565.8863763875333
469.1529,2856.5646637524774,7.724190753372473,46.08425693643536,0.0,7626.402300626021,91.97365245279647,17.177243929004657,36,578.4655080693033
469.1529,4000.0,7.423739807603386,45.59630794555411,0.0,7771.347108552539,129.86670450234246,17.094481586753215,37,590.9003581310247
486.5289333333333,6000.0,7.720680414527836,47.33648817579842,0.0,7908.822773971061,141.47028339649918,7.610722421745355,38,602.0674129402868
469.1529,5036.71015533397,8.245618930708394,46.84980145693008,0.0,8029.487449773829,159.99214982163627,22.615747250283206,39,612.1504252521984
