N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,2.4848713000537828,0.0,0.0,0.0,493.0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1325.5850014067871,0.0,1325.5850014067871
0.0,0.0,2.472729899978731,0.0,0.0,0.0,482.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1460.1702844547092,0.0,1460.1702844547092
0.0,0.0,2.399600200005807,0.0,0.0,0.0,475.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1662.6787309052384,0.0,1662.6787309052384
0.0,0.0,2.307388900022488,0.0,0.0,0.0,437.0,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1839.3068271439565,0.0,1839.3068271439565
0.0,0.0,2.370008700003382,0.0,0.0,0.0,466.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1970.7314031273474,0.0,1970.7314031273474
0.0,0.0,2.2551597999990918,0.0,0.0,0.0,429.0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991.8291331195992,0.0,1991.8291331195992
0.0,0.0,1.9558733999729156,0.0,0.0,0.0,403.0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001.6278847659682,0.0,2001.6278847659682
0.0,0.0,2.0895009000087157,0.0,0.0,0.0,432.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2031.5827699447832,0.0,2031.5827699447832
0.0,0.0,2.120520300057251,0.0,0.0,0.0,440.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2066.705494715687,0.0,2066.705494715687
0.0,0.0,1.9342538999626413,0.0,0.0,0.0,411.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2075.9145631847045,0.0,2075.9145631847045
0.0,0.0,1.925898400018923,0.0,0.0,0.0,433.0,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2085.378313817718,0.0,2085.378313817718
0.0,0.0,2.1194595999550074,0.0,0.0,0.0,444.0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2113.441787559089,0.0,2113.441787559089
0.0,0.0,2.1812735000276007,0.0,0.0,0.0,437.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2108.380922025878,0.0,2108.380922025878
0.0,0.0,2.133230999985244,0.0,0.0,0.0,415.0,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2161.2016980647463,0.0,2161.2016980647463
0.0,0.0,1.960247699986212,0.0,0.0,0.0,416.0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2171.727972614489,0.0,2171.727972614489
0.0,0.0,2.2293953000335023,0.0,0.0,0.0,430.0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2241.868080151145,0.0,2241.868080151145
0.0,0.0,2.120574000000488,0.0,0.0,0.0,426.0,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2130.9842111960065,0.0,2130.9842111960065
0.0,0.0,2.0506149999564514,0.0,0.0,0.0,413.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.735785363481,0.0,2019.735785363481
0.0,0.0,2.1334798999596387,0.0,0.0,0.0,434.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1807.0526212736327,0.0,1807.0526212736327
0.0,0.0,2.109539399971254,0.0,0.0,0.0,450.0,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1779.015454193568,0.0,1779.015454193568
0.0,0.0,2.239710299996659,0.0,0.0,0.0,458.0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1631.9427141002311,0.0,1631.9427141002311
0.0,0.0,2.051647000014782,0.0,0.0,0.0,452.0,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1499.403761074387,0.0,1499.403761074387
0.0,0.0,2.023188899969682,0.0,0.0,0.0,423.0,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1362.3600425100653,0.0,1362.3600425100653
0.0,0.0,1.9350648000254296,0.0,0.0,0.0,404.0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1336.5692603548173,0.0,1336.5692603548173
0.0,0.0,1.9276360999792814,0.0,0.0,0.0,399.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1261.6509542721244,0.0,1261.6509542721244
0.0,0.0,1.8137391000054777,0.0,0.0,0.0,384.0,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1231.0777460102406,0.0,1231.0777460102406
0.0,0.0,1.87798190000467,0.0,0.0,0.0,377.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1164.8266116084185,0.0,1164.8266116084185
0.0,0.0,1.783231400011573,0.0,0.0,0.0,381.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1184.3932342736766,0.0,1184.3932342736766
0.0,0.0,1.6234695999883115,0.0,0.0,0.0,355.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1139.8509035632815,0.0,1139.8509035632815
0.0,0.0,1.8139313000137918,0.0,0.0,0.0,345.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1095.1188074016136,0.0,1095.1188074016136
0.0,0.0,1.684791999985464,0.0,0.0,0.0,335.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1004.9036572325217,0.0,1004.9036572325217
0.0,0.0,1.6897073999862187,0.0,0.0,0.0,332.0,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,961.6911524191082,0.0,961.6911524191082
0.0,0.0,1.6986446999944746,0.0,0.0,0.0,335.0,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,960.0717923787054,0.0,960.0717923787054
0.0,0.0,1.6522543000173755,0.0,0.0,0.0,336.0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,952.342803845826,0.0,952.342803845826
0.0,0.0,1.6579870999557897,0.0,0.0,0.0,335.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,938.6811416136095,0.0,938.6811416136095
0.0,0.0,1.8194122000131756,0.0,0.0,0.0,340.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,930.3787708216018,0.0,930.3787708216018
0.0,0.0,1.7867551999515854,0.0,0.0,0.0,340.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,920.7644142844404,0.0,920.7644142844404
0.0,0.0,1.6518197000259534,0.0,0.0,0.0,335.0,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,925.673508706434,0.0,925.673508706434
0.0,0.0,1.6955774000380188,0.0,0.0,0.0,340.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,859.6713153864656,0.0,859.6713153864656
0.0,0.0,1.7069618999958038,0.0,0.0,0.0,340.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,783.6408709018544,0.0,783.6408709018544
0.0,0.0,1.7424911999842152,0.0,0.0,0.0,340.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,701.4906511381754,0.0,701.4906511381754
0.0,0.0,1.6522158000152558,0.0,0.0,0.0,340.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,666.5847776750321,0.0,666.5847776750321
0.0,0.0,1.8066405999707058,0.0,0.0,0.0,339.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,670.5434095942894,0.0,670.5434095942894
0.0,0.0,1.6678811999736354,0.0,0.0,0.0,340.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,700.8266189500591,0.0,700.8266189500591
0.0,0.0,1.6885123000247404,0.0,0.0,0.0,340.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,754.7146300324414,0.0,754.7146300324414
0.0,0.0,1.842047400015872,0.0,0.0,0.0,345.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,835.4747912210944,0.0,835.4747912210944
0.0,0.0,1.7855958000291139,0.0,0.0,0.0,341.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.2055163155691,0.0,854.2055163155691
0.0,0.0,1.7669560000067577,0.0,0.0,0.0,360.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,923.7082962201907,0.0,923.7082962201907
0.0,0.0,1.7391926000127569,0.0,0.0,0.0,359.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,919.6962646946153,0.0,919.6962646946153
0.0,0.0,1.7286941999918781,0.0,0.0,0.0,377.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,936.0957503522966,0.0,936.0957503522966
0.0,0.0,1.6690127000329085,0.0,0.0,0.0,333.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,825.1835887265555,0.0,825.1835887265555
0.0,0.0,1.8123252000077628,0.0,0.0,0.0,352.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,746.3586882717603,0.0,746.3586882717603
0.0,0.0,1.6139926000032574,0.0,0.0,0.0,327.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,608.1431042916812,0.0,608.1431042916812
0.0,0.0,1.6547781999688596,0.0,0.0,0.0,339.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,531.000554577754,0.0,531.000554577754
0.0,0.0,1.5548087999923155,0.0,0.0,0.0,305.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,437.11019084181976,0.0,437.11019084181976
0.0,0.0,1.5618383000255562,0.0,0.0,0.0,309.0,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,347.0952949080164,0.0,347.0952949080164
0.0,0.0,1.6427633999846876,0.0,0.0,0.0,335.0,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,261.6337207336514,0.0,261.6337207336514
0.0,0.0,1.6429204000160098,0.0,0.0,0.0,345.0,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,262.6774142093341,0.0,262.6774142093341
0.0,0.0,1.6631184000289068,0.0,0.0,0.0,344.0,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,275.6215398532038,0.0,275.6215398532038
0.0,0.0,1.6410968000418507,0.0,0.0,0.0,330.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,338.84981927913145,0.0,338.84981927913145
0.0,0.0,1.7032698999973945,0.0,0.0,0.0,344.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.40379339681203,0.0,255.40379339681203
0.0,0.0,1.651269699970726,0.0,0.0,0.0,331.0,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,272.32067350085765,0.0,272.32067350085765
0.0,0.0,1.5786896999925375,0.0,0.0,0.0,310.0,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.2575066544636,0.0,156.2575066544636
0.0,0.0,1.6818496999912895,0.0,0.0,0.0,315.0,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190.77241269133742,0.0,190.77241269133742
0.0,0.0,1.7306311000138521,0.0,0.0,0.0,321.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.08231845935995,0.0,140.08231845935995
0.0,0.0,1.6137823999742977,0.0,0.0,0.0,315.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,249.81557320798996,0.0,249.81557320798996
0.0,0.0,1.6852817999897525,0.0,0.0,0.0,331.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,241.62298452312552,0.0,241.62298452312552
0.0,0.0,1.5924035999923944,0.0,0.0,0.0,315.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,364.0620160170888,0.0,364.0620160170888
0.0,0.0,1.6173364000278525,0.0,0.0,0.0,331.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,337.6655167204642,0.0,337.6655167204642
0.0,0.0,1.597061800013762,0.0,0.0,0.0,317.0,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,430.2026192540651,0.0,430.2026192540651
