computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
1.4904248000020743,1.0,0.0,9.0,2030.184806361936,1.0,396.0,0
1.5022353000022122,1.0,0.0,9.0,2488.674658490073,1.0,396.0,1
1.4686664000000746,1.0,0.0,9.0,3246.3675744177235,1.0,396.0,2
1.5090689999997267,1.0,0.0,9.0,4515.804922201178,1.0,396.0,3
1.5687985000004119,1.0,0.0,9.0,6039.501265827825,1.0,396.0,4
1.4773275000006834,1.0,0.0,9.0,7528.124491535717,1.0,396.0,5
1.5439669999977923,1.0,0.0,9.0,8773.275037663352,1.0,396.0,6
1.5038449999992736,1.0,0.0,9.0,9909.176695344278,1.0,396.0,7
1.5892847999966762,1.0,0.0,9.0,10960.826617940207,1.0,396.0,8
1.5158378000014636,1.0,0.0,9.0,12028.988272229093,1.0,396.0,9
1.4894920000006096,1.0,0.0,9.0,13045.337225992213,1.0,396.0,10
1.5087302000029013,1.0,0.0,9.0,14085.951187240178,1.0,396.0,11
1.552570800002286,1.0,0.0,9.0,15066.995737702802,1.0,396.0,12
1.49452680000104,1.0,0.0,9.0,16063.009731701895,1.0,396.0,13
1.4860617000013008,1.0,0.0,9.0,17032.210963867154,1.0,396.0,14
1.5136564999993425,1.0,0.0,9.0,17998.68986411153,1.0,396.0,15
1.4918314999995346,1.0,0.0,9.0,18948.193198447352,1.0,396.0,16
1.5496291999988898,1.0,0.0,9.0,19884.71362485405,1.0,396.0,17
1.5526666000005207,1.0,0.0,9.0,20804.881499769624,1.0,396.0,18
1.5145723999994516,1.0,0.0,9.0,21712.359460460284,1.0,396.0,19
1.6115829999980633,1.0,0.0,9.0,22601.34033227307,1.0,396.0,20
1.5465134999976726,1.0,0.0,9.0,23484.87808074159,1.0,396.0,21
1.5512682999979006,1.0,0.0,9.0,24351.59122806604,1.0,396.0,22
1.5558271000008972,1.0,0.0,9.0,25215.76895945932,1.0,396.0,23
1.5235668000022997,1.0,0.0,9.0,26041.095334788566,1.0,396.0,24
1.563909100001183,1.0,0.0,9.0,26873.12501852435,1.0,396.0,25
1.5331052000001364,1.0,0.0,9.0,27674.108117341562,1.0,396.0,26
1.5705444999985048,1.0,0.0,9.0,28502.177214971332,1.0,396.0,27
1.5523882000015874,1.0,0.0,9.0,29292.128873626414,1.0,396.0,28
1.520344100001239,1.0,0.0,9.0,30083.035020949566,1.0,396.0,29
1.5355936999985715,1.0,0.0,9.0,30893.249410765955,1.0,396.0,30
1.5239710999994713,1.0,0.0,9.0,31655.889070257024,1.0,396.0,31
1.5219921999996586,1.0,0.0,9.0,32429.534634458196,1.0,396.0,32
1.5312465999995766,1.0,0.0,9.0,33193.87015424309,1.0,396.0,33
1.5448705999988306,1.0,0.0,9.0,33955.35989975564,1.0,396.0,34
1.4635807999984536,1.0,0.0,9.0,34673.86125247386,1.0,396.0,35
1.4407475000007253,1.0,0.0,9.0,35396.8662329857,1.0,396.0,36
1.5775879999964673,1.0,0.0,9.0,36073.793873772775,1.0,396.0,37
1.5335326999993413,1.0,0.0,9.0,36755.56325606229,1.0,396.0,38
1.5340479999977106,1.0,0.0,9.0,37406.48596038815,1.0,396.0,39
