N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
495.21695,6000.0,6.91749669333416,40.93648521455742,0.0,103.44559416392818,150.0033410332084,39.88343084111345,0,17.712617477814806
469.1529,4275.0,8.732743853144285,47.988923292078105,0.0,212.53520435498837,165.8917690493248,6.693187406581629,1,34.90690115586053
469.1529,4000.0,7.777686426505207,46.472726492684934,0.0,381.1034395899481,97.2500705754433,3.8521727518330495,2,50.81220387851349
469.1529,3369.2657909399127,6.93512834395149,44.467065118317564,0.0,561.4010970880374,107.54781184987675,9.494531361402137,3,65.87524843116319
495.21695,5218.003337513055,7.8415938178842115,47.05829049234449,0.0,695.6071627180914,162.5693923349391,9.192653809238339,4,76.59564410323142
469.1529,3586.7764263727468,8.89588297835545,48.506363405353376,0.0,851.1212428927117,147.91875365451304,14.047498456930583,5,87.34290098160899
469.1529,2565.1052155462776,8.19300854833649,47.537182089661826,0.0,1055.5755644922426,101.08231440752255,7.826072735496847,6,99.39978254175631
495.21695,6000.0,8.562987781359283,48.47674389519912,0.0,1206.6114224741057,161.3721647585832,10.242083448308152,7,110.9369913159221
495.21695,2000.0,8.665165305075043,47.7474368742896,0.0,1406.6300844640666,105.381008737171,18.033793741567784,8,123.50166542154277
495.21695,4000.0,8.665547297321343,48.692935285879244,0.0,1587.6877847554804,134.45727120683654,7.938148919940474,9,137.18312571852883
495.21695,4000.0,9.084810182605452,48.05330290488629,0.0,1781.177473391342,126.28652595948668,18.61220412403836,10,150.84613245014307
486.5289333333333,2111.305799871646,8.816779190985894,47.34340110428067,0.0,1998.3177316792544,92.47979805390321,13.233036094837614,11,166.27329538612878
495.21695,2000.0,7.742335422884576,46.386200935552196,0.0,2232.6799011452686,73.43984542316296,9.220413484040401,12,182.72030369467922
486.5289333333333,2616.2759484322623,7.0668696585966355,45.418743147666966,0.0,2449.6727192425515,79.47452223257434,4.6566034404743535,13,200.93681986187622
486.5289333333333,4000.0,8.292719240821805,46.79600301577278,0.0,2627.4848126204133,142.90795399379954,32.1320321670193,14,217.28519868875838
486.5289333333333,2000.0,9.32358956651044,47.671306310979126,0.0,2880.959964832433,97.99711034895766,31.24698320582205,15,234.06075883628662
469.1529,2000.0,8.346518999332172,47.32673298748833,0.0,3132.8386501346936,72.9185477507529,8.679279099309968,16,250.92468575009738
486.5289333333333,3085.2628943797354,8.13211221155871,46.99509209863413,0.0,3372.5994767372595,100.69082769503797,11.918681266917856,17,266.9802593541324
469.1529,4000.0,8.684625531775186,48.749124941399984,0.0,3573.4613997184983,127.91927427431018,8.540567128049702,18,282.46810795426353
486.5289333333333,2000.0,8.842684359040625,47.544800968223456,0.0,3821.2230519030672,89.04530004780824,11.723497548515859,19,297.98028871961986
503.9049666666666,1023.1155785389088,8.032743083756909,45.71949820206148,0.0,4099.255604327445,56.77288663071083,20.602432998537065,20,315.860399048525
469.1529,3394.912633451252,8.776960340301784,47.30206281463916,0.0,4298.788110099325,130.2242826239411,19.729739575491216,21,332.9378793678486
469.1529,2289.8421226086757,8.22662181685471,47.23827228095268,0.0,4557.103831799802,63.68515958234107,13.75067421848644,22,349.94755608154816
486.5289333333333,1831.906387751545,8.806081074823584,45.11671719213578,0.0,4794.832698879354,107.62136379138876,45.11751112642307,23,366.6304846816003
503.9049666666666,2000.0,8.705962784297522,46.40620283861029,0.0,5042.992037897529,73.43698899326392,19.726760702879353,24,384.51038155347555
469.1529,2000.0,8.011979618177653,46.545709116273954,0.0,5279.854932685142,86.77361604114458,16.782527482505913,25,401.5740275642829
469.1529,2000.0,7.831135794754993,46.535262816830766,0.0,5510.58767640058,90.23673896215307,14.325083295468467,26,417.58655022349325
469.1529,3234.8174605113436,8.329171730719564,48.24371726098039,0.0,5724.988046567829,122.71680807804351,6.704504657673932,27,433.8926257341623
486.5289333333333,6000.0,8.534928854634089,48.574112002937994,0.0,5911.229887488941,124.95045709920063,9.876123303016646,28,449.83233195069204
486.5289333333333,2000.0,8.23372737951396,47.559502989133,0.0,6133.603599411891,92.04579553734109,11.118677571725406,29,464.5601850185653
469.1529,3194.849770301147,7.726073169695493,46.927267458784556,0.0,6320.380438064818,103.41582241411943,5.631406132008811,30,479.49290210280896
469.1529,1859.2403696889419,7.62799208182698,44.88736569288694,0.0,6543.55850309369,90.62095755263573,22.697544588078642,31,494.72945154949264
469.1529,2493.8604094183156,7.733787208339533,45.5212693236924,0.0,6756.114430220048,102.09237909833917,11.123381248621172,32,510.76668098599174
469.1529,6000.0,8.3892474192983,48.01248729243686,0.0,6891.181703095961,155.92311024751885,17.137205154785875,33,524.7527280438113
486.5289333333333,2267.931914667342,7.492671913177871,46.02608317331981,0.0,7118.244219498946,65.8317428919699,7.708673234091541,34,538.3281258266489
469.1529,3280.255179000166,7.781081830274394,45.508547225771906,0.0,7279.235651560533,148.89866682955483,25.96781800750579,35,552.0895613633484
469.1529,3323.837747573055,8.35902164120077,47.48269336257905,0.0,7467.301936058892,128.19206844693102,11.384463601486665,36,563.7122069812154
469.1529,3373.7929888708168,7.730559979944549,47.131762962378815,0.0,7635.9501661177765,124.0168424960826,9.371895589551977,37,574.6610593137792
469.1529,3259.258439116517,7.159481887565456,45.57085864697844,0.0,7805.3560537803105,114.36361301261925,9.25171554104638,38,586.9146981858037
486.5289333333333,6000.0,7.985537213184161,47.388049327203035,0.0,7925.493396510595,178.76442246414436,12.063830335889254,39,597.3320547802749
