N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.5999965146183968e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,2.1300045773386955e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.7700018361210823e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,1.880002673715353e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,1.850002445280552e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,53.668706300028134,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,55.6454192000092,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,71.70860499999253,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,71.49558029999025,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,68.67137019999791,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,70.51953200000571,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,72.23028380004689,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,72.66639169998234,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,75.26724810001906,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,72.66028870001901,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,74.03308710001875,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,73.54045969998697,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,75.57316570001421,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,77.26861780002946,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,72.96412329998566,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,71.64318929996807,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,31.310969999991357,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,26.235104000021238,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,23.334184700041078,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,67.7478632000275,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,69.55084599996917,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,70.10016240004916,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,27.54884480003966,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,52.651078600028995,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,65.57816189998994,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,54.096320700016804,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,57.95412559999386,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,60.511721100017894,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,55.201007600000594,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,50.02782879996812,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,42.879773399967235,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,46.89197230001446,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,41.96886269998504,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,42.002886899979785,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,48.265384200029075,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,39.881078300008085,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,40.55665750004118,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,41.17354249994969,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,45.03252299997257,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,43.2816147999838,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,43.40231179998955,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,45.029140200000256,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,46.16646859998582,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,47.50683719996596,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,47.77020419994369,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,47.29652500001248,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,48.827686699980404,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,47.36801729997387,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,46.29166039999109,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,45.874120599997696,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,44.43315440003062,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,44.399944700009655,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,47.869311599992216,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,53.75096020003548,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,54.65082069998607,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,42.96362220001174,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,44.293724000046495,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,47.049086300015915,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,46.32682640000712,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,45.60947550000856,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,48.28021769999759,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,52.0902853999869,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,46.80547900003148,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,42.58156899997266,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,43.719224600004964,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,43.877404500031844,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,42.05643170000985,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,44.157572700001765,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,42.75353809999069,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,43.1987638999708,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,44.46096200001193,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,42.69128649996128,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,42.32778260001214,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,42.42956429999322,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,45.1443847999908,0.0,0.0,0.0,0.0,79,0.0
