N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,2.5898018999723718,0.0,0.0,0.0,321.0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,189.05308672732195,0.0,189.05308672732195
0.0,0.0,2.665706700005103,0.0,0.0,0.0,345.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,171.53750124772807,0.0,171.53750124772807
0.0,0.0,2.63953310000943,0.0,0.0,0.0,331.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204.17650135304837,0.0,204.17650135304837
0.0,0.0,2.7463140999898314,0.0,0.0,0.0,370.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.56455597701333,0.0,174.56455597701333
0.0,0.0,2.660158600017894,0.0,0.0,0.0,337.0,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.75931632618526,0.0,181.75931632618526
0.0,0.0,2.670792300021276,0.0,0.0,0.0,369.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190.60852446904323,0.0,190.60852446904323
0.0,0.0,2.7201824000221677,0.0,0.0,0.0,352.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,235.28214222782182,0.0,235.28214222782182
0.0,0.0,2.5354802000219934,0.0,0.0,0.0,375.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,246.0960564390785,0.0,246.0960564390785
0.0,0.0,2.4165675999829546,0.0,0.0,0.0,362.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.6381215465499,0.0,270.6381215465499
0.0,0.0,2.5771319000050426,0.0,0.0,0.0,385.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00243743968207,0.0,259.00243743968207
0.0,0.0,2.5025178999640048,0.0,0.0,0.0,362.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.51464128437055,0.0,270.51464128437055
0.0,0.0,2.505560899968259,0.0,0.0,0.0,385.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055377350232,0.0,259.0055377350232
0.0,0.0,2.562413200037554,0.0,0.0,0.0,362.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145225151034,0.0,270.5145225151034
0.0,0.0,2.79003090003971,0.0,0.0,0.0,385.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00551846139564,0.0,259.00551846139564
0.0,0.0,2.645087200042326,0.0,0.0,0.0,362.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145429734556,0.0,270.5145429734556
0.0,0.0,2.732095199986361,0.0,0.0,0.0,385.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.005544353877,0.0,259.005544353877
0.0,0.0,2.6807186999940313,0.0,0.0,0.0,362.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.51454577860085,0.0,270.51454577860085
0.0,0.0,2.7261054000118747,0.0,0.0,0.0,385.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055447669473,0.0,259.0055447669473
0.0,0.0,2.6600109999999404,0.0,0.0,0.0,362.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.51454585448374,0.0,270.51454585448374
0.0,0.0,2.861594400019385,0.0,0.0,0.0,385.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055447954178,0.0,259.0055447954178
0.0,0.0,2.688261999981478,0.0,0.0,0.0,362.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.51454586389656,0.0,270.51454586389656
0.0,0.0,2.7995609999634326,0.0,0.0,0.0,385.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055447983392,0.0,259.0055447983392
0.0,0.0,2.6596304000122473,0.0,0.0,0.0,362.0,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458644893,0.0,270.5145458644893
0.0,0.0,2.60703710000962,0.0,0.0,0.0,385.0,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055447986255,0.0,259.0055447986255
0.0,0.0,2.7845276999869384,0.0,0.0,0.0,362.0,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645556,0.0,270.5145458645556
0.0,0.0,2.5112231000093743,0.0,0.0,0.0,385.0,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00554479863536,0.0,259.00554479863536
0.0,0.0,2.5605107999872416,0.0,0.0,0.0,362.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645592,0.0,270.5145458645592
0.0,0.0,2.5627677000011317,0.0,0.0,0.0,385.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00554479863615,0.0,259.00554479863615
0.0,0.0,2.428625500004273,0.0,0.0,0.0,362.0,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645594,0.0,270.5145458645594
0.0,0.0,2.464354199997615,0.0,0.0,0.0,385.0,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00554479863627,0.0,259.00554479863627
0.0,0.0,2.480548700026702,0.0,0.0,0.0,362.0,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.51454586455935,0.0,270.51454586455935
0.0,0.0,2.635543400014285,0.0,0.0,0.0,385.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0055447986362,0.0,259.0055447986362
0.0,0.0,2.56404189998284,0.0,0.0,0.0,362.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645594,0.0,270.5145458645594
0.0,0.0,2.491298699984327,0.0,0.0,0.0,385.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00554479863627,0.0,259.00554479863627
0.0,0.0,2.6506226999918,0.0,0.0,0.0,362.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645594,0.0,270.5145458645594
0.0,0.0,2.6767692000139505,0.0,0.0,0.0,385.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.00554479863627,0.0,259.00554479863627
0.0,0.0,2.6172912000329234,0.0,0.0,0.0,362.0,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5145458645594,0.0,270.5145458645594
