N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.9200047720223665e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,3.7400051951408386e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,3.0099996365606785e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,3.0199997127056122e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,3.219995414838195e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,230.08011079998687,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,235.11289349995786,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,244.5809070999967,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,242.19060050003463,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,237.37184629996773,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,237.3697753000306,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,234.75775759998942,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,237.99270100001013,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,244.31209149997449,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,242.74775019998197,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,241.26630609994754,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,241.87660389998928,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,42.83694010000909,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,31.716049000038765,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,24.048478199983947,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,16.49252400000114,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,236.6807073999662,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,180.019521899987,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,203.4311113000149,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,203.2400551000028,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,213.25007389998063,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,210.90257109998493,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,215.26700729998993,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,213.23137459997088,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,213.03054230002454,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,211.71448839997174,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,209.9525971999974,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,209.92457730002934,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,205.00474460003898,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,82.58160119998502,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,95.50173780001933,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,158.822135000024,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,205.96759020001628,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,203.63508430001093,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,201.32204810000258,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,200.72060960001545,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,200.44224259996554,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,200.028192400001,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,201.22635000001173,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,211.40603399998508,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,203.83990830002585,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,191.2639821000048,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,184.57082419999642,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,179.2444880999974,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,179.3169969000155,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,180.99201670003822,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,172.90857249998953,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,173.98802049999358,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,171.94869419996394,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,172.97450920002302,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,171.8095288000186,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,172.09407130000181,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,172.3546514000045,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,164.89371440000832,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,165.3667737999931,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,164.04956329998095,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,158.06549110001652,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,152.44229490001453,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,152.49060940003255,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,151.68098000000464,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,151.84288100001868,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,155.5194450999843,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,155.63956689997576,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,155.36944629997015,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,153.60140680003678,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,153.6533924000105,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,154.074851100042,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,156.0791806000052,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,152.51370709994808,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,152.31617040000856,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,152.02771299995948,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,149.5201429000008,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,150.09407869999995,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,149.94449409999652,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,150.25578390003648,0.0,0.0,0.0,0.0,79,0.0
