step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.78662612764044,9.277464796772705,15.509161330867732,24.78662612764044,9.277464796772705,15.509161330867732,2.700003096833825e-05
1,360.0,22.48071007836949,9.13143061134805,13.349279467021441,47.26733620600993,18.408895408120756,28.858440797889173,3.300001844763756e-05
2,540.0,20.92710905927568,8.391659419387043,12.535449639888634,68.19444526528561,26.8005548275078,41.393890437777806,1.6300007700920105e-05
3,720.0,20.833682440921464,8.098816834353347,12.734865606568116,89.02812770620707,34.899371661861146,54.12875604434592,1.6600009985268116e-05
4,900.0,20.751708729809096,8.227563896396628,12.52414483341247,109.77983643601615,43.12693555825777,66.65290087775838,1.71000137925148e-05
5,1080.0,20.728516882796622,8.044911736247787,12.683605146548835,130.5083533188128,51.171847294505554,79.33650602430723,8.272324200021103
6,1260.0,28.33999266840997,11.480913657166743,16.859079011243224,158.84834598722276,62.6527609516723,96.19558503555045,9.712399000010919
7,1440.0,47.773920519518555,18.935309234583478,28.838611284935073,206.6222665067413,81.58807018625578,125.03419632048552,7.702104900032282
8,1620.0,65.98242415881516,26.081363267417768,39.90106089139739,272.60469066555646,107.66943345367355,164.9352572118829,7.926009699993301
9,1800.0,76.45351752156456,29.638140756054387,46.81537676551018,349.058208187121,137.30757420972793,211.75063397739308,7.738198399951216
10,1980.0,83.06000115463048,33.510546621122984,49.5494545335075,432.1182093417515,170.81812083085092,261.3000885109006,18.798012599989306
11,2160.0,87.47633479767609,35.37896224645412,52.097372551221966,519.5945441394276,206.19708307730502,313.39746106212255,10.122413099976256
12,2340.0,91.40145417820568,38.242055943717155,53.15939823448852,610.9959983176332,244.43913902102219,366.55685929661104,11.84473579999758
13,2520.0,94.79276968386074,39.90202636944726,54.89074331441348,705.788768001494,284.3411653904694,421.44760261102454,10.051270099997055
14,2700.0,98.23453760929586,42.27018984409577,55.96434776520009,804.0233056107897,326.61135523456517,477.41195037622464,9.011466500000097
15,2880.0,101.54863288117006,43.44051182776951,58.10812105340055,905.5719384919598,370.0518670623347,535.5200714296252,9.229600100021344
16,3060.0,105.35994513630914,45.68257830660825,59.677366829700894,1010.931883628269,415.73444536894294,595.1974382593261,8.07650810002815
17,3240.0,109.63159893930806,46.680340105056835,62.95125883425123,1120.563482567577,462.41478547399976,658.1486970935773,10.376872799999546
