N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_min,wu_faithful_np_original_target,wu_faithful_np_pd_exit,wu_faithful_np_pd_iters,wu_faithful_np_pd_lam_entry,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projection_residual,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error
0.0,0.0,2.3333225999958813,0.0,0.0,0.0,347.0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,823.8872045022665,0.0,823.8872045022665
0.0,0.0,2.417854500003159,0.0,0.0,0.0,384.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,825.6422997294187,0.0,825.6422997294187
0.0,0.0,2.6152700999518856,0.0,0.0,0.0,411.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,841.8080224325527,0.0,841.8080224325527
0.0,0.0,1.9884183999965899,0.0,0.0,0.0,449.0,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,867.6357975362835,0.0,867.6357975362835
0.0,0.0,2.1701408000080846,0.0,0.0,0.0,450.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,902.4362163184329,0.0,902.4362163184329
0.0,0.0,2.03726439998718,0.0,0.0,0.0,472.0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,935.0624926432927,0.0,935.0624926432927
0.0,0.0,1.843388999986928,0.0,0.0,0.0,450.0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,971.9923700093917,0.0,971.9923700093917
0.0,0.0,2.09249379998073,0.0,0.0,0.0,486.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,995.4457155720854,0.0,995.4457155720854
0.0,0.0,1.852158399997279,0.0,0.0,0.0,435.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1032.077964177709,0.0,1032.077964177709
0.0,0.0,1.9847663999535143,0.0,0.0,0.0,446.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1046.3704085113327,0.0,1046.3704085113327
0.0,0.0,1.8648765999823809,0.0,0.0,0.0,420.0,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1081.875908153438,0.0,1081.875908153438
0.0,0.0,1.9591306999791414,0.0,0.0,0.0,441.0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1094.471905060394,0.0,1094.471905060394
0.0,0.0,1.9416758000152186,0.0,0.0,0.0,423.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1114.9301190091132,0.0,1114.9301190091132
0.0,0.0,2.036221799964551,0.0,0.0,0.0,439.0,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1147.6548290052199,0.0,1147.6548290052199
0.0,0.0,2.5633036000072025,0.0,0.0,0.0,422.0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1187.844243972266,0.0,1187.844243972266
0.0,0.0,2.1305316000361927,0.0,0.0,0.0,433.0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1224.6208281426825,0.0,1224.6208281426825
0.0,0.0,1.9816901999874972,0.0,0.0,0.0,423.0,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1127.4016827477844,0.0,1127.4016827477844
0.0,0.0,1.9832897000014782,0.0,0.0,0.0,441.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,939.5277231500254,0.0,939.5277231500254
0.0,0.0,1.8355806000181474,0.0,0.0,0.0,405.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,706.7117585461824,0.0,706.7117585461824
0.0,0.0,2.5827841999707744,0.0,0.0,0.0,407.0,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,570.0283486332464,0.0,570.0283486332464
0.0,0.0,1.9585562000283971,0.0,0.0,0.0,364.0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,428.6295198838244,0.0,428.6295198838244
0.0,0.0,2.0819678000407293,0.0,0.0,0.0,359.0,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,410.84338203970754,0.0,410.84338203970754
0.0,0.0,1.9157592999981716,0.0,0.0,0.0,325.0,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,405.37234628437113,0.0,405.37234628437113
0.0,0.0,2.329174900020007,0.0,0.0,0.0,341.0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,387.48580254768507,0.0,387.48580254768507
0.0,0.0,2.10521620005602,0.0,0.0,0.0,328.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.16641460160497,0.0,303.16641460160497
0.0,0.0,1.975549399969168,0.0,0.0,0.0,339.0,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,286.59579939302176,0.0,286.59579939302176
0.0,0.0,2.0328496999572963,0.0,0.0,0.0,352.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,214.70646361598006,0.0,214.70646361598006
0.0,0.0,2.0304828000371344,0.0,0.0,0.0,358.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229.59024582627532,0.0,229.59024582627532
0.0,0.0,2.0222142999991775,0.0,0.0,0.0,342.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208.66837865309202,0.0,208.66837865309202
0.0,0.0,1.912528500019107,0.0,0.0,0.0,388.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,248.39292369452528,0.0,248.39292369452528
0.0,0.0,2.219088300014846,0.0,0.0,0.0,358.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.40475584602532,0.0,255.40475584602532
0.0,0.0,2.385601299989503,0.0,0.0,0.0,377.0,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,287.5215283040769,0.0,287.5215283040769
0.0,0.0,2.4031054999795742,0.0,0.0,0.0,370.0,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.39860069569954,0.0,269.39860069569954
0.0,0.0,2.7534637000062503,0.0,0.0,0.0,374.0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.3509080450185,0.0,267.3509080450185
0.0,0.0,2.5998336999909952,0.0,0.0,0.0,372.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.462103045184,0.0,269.462103045184
0.0,0.0,2.6127321000094526,0.0,0.0,0.0,374.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2274691507332,0.0,267.2274691507332
0.0,0.0,2.577601599972695,0.0,0.0,0.0,372.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.4703121988067,0.0,269.4703121988067
0.0,0.0,2.662307799968403,0.0,0.0,0.0,374.0,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2320320925266,0.0,267.2320320925266
0.0,0.0,2.5431724000372924,0.0,0.0,0.0,372.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.4718064399862,0.0,269.4718064399862
0.0,0.0,2.6356810000143014,0.0,0.0,0.0,374.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321751199932,0.0,267.2321751199932
0.0,0.0,2.4100051999557763,0.0,0.0,0.0,372.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810917813,0.0,269.471810917813
0.0,0.0,2.6551743000163697,0.0,0.0,0.0,374.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.23219048453166,0.0,267.23219048453166
0.0,0.0,2.592467000009492,0.0,0.0,0.0,372.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.4718101722264,0.0,269.4718101722264
0.0,0.0,2.4404087000293657,0.0,0.0,0.0,374.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.23219135404594,0.0,267.23219135404594
0.0,0.0,2.5123101000208408,0.0,0.0,0.0,372.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.47181031461656,0.0,269.47181031461656
0.0,0.0,2.533056599961128,0.0,0.0,0.0,374.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.23219143328004,0.0,267.23219143328004
0.0,0.0,1.8185671999817714,0.0,0.0,0.0,372.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.4718103248687,0.0,269.4718103248687
0.0,0.0,1.8155185999930836,0.0,0.0,0.0,374.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.23219143920113,0.0,267.23219143920113
0.0,0.0,1.8293114000116475,0.0,0.0,0.0,372.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.47181032473975,0.0,269.47181032473975
0.0,0.0,1.955010800040327,0.0,0.0,0.0,374.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395685,0.0,267.2321914395685
0.0,0.0,1.8043247000314295,0.0,0.0,0.0,372.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.4718103247622,0.0,269.4718103247622
0.0,0.0,1.9173327999887988,0.0,0.0,0.0,374.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395937,0.0,267.2321914395937
0.0,0.0,1.7713148000184447,0.0,0.0,0.0,372.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.47181032476493,0.0,269.47181032476493
0.0,0.0,1.7601378000108525,0.0,0.0,0.0,374.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.23219143959557,0.0,267.23219143959557
0.0,0.0,1.8937293000053614,0.0,0.0,0.0,372.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,1.9488899999996647,0.0,0.0,0.0,374.0,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,2.0645781999919564,0.0,0.0,0.0,372.0,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,1.9105186999659054,0.0,0.0,0.0,374.0,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,1.897363599971868,0.0,0.0,0.0,372.0,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,2.0247730999835767,0.0,0.0,0.0,374.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,2.0068826000206172,0.0,0.0,0.0,372.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,2.0161683000042103,0.0,0.0,0.0,374.0,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,1.8679169999668375,0.0,0.0,0.0,372.0,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,1.89252050005598,0.0,0.0,0.0,374.0,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,2.209701200015843,0.0,0.0,0.0,372.0,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,2.663805899966974,0.0,0.0,0.0,374.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,2.3183962000184692,0.0,0.0,0.0,372.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,2.650154899980407,0.0,0.0,0.0,374.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
0.0,0.0,2.485711999994237,0.0,0.0,0.0,372.0,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269.471810324765,0.0,269.471810324765
0.0,0.0,2.4852207000367343,0.0,0.0,0.0,374.0,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.2321914395957,0.0,267.2321914395957
