step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.78662612764044,9.277464796772705,15.509161330867732,24.78662612764044,9.277464796772705,15.509161330867732,2.570002106949687e-05
1,360.0,22.48071007836949,9.13143061134805,13.349279467021441,47.26733620600993,18.408895408120756,28.858440797889173,2.1499989088624716e-05
2,540.0,20.92710905927568,8.391659419387043,12.535449639888634,68.19444526528561,26.8005548275078,41.393890437777806,1.7600017599761486e-05
3,720.0,20.833682440921464,8.098816834353347,12.734865606568116,89.02812770620707,34.899371661861146,54.12875604434592,1.750001683831215e-05
4,900.0,20.751708729809096,8.227563896396628,12.52414483341247,109.77983643601615,43.12693555825777,66.65290087775838,1.9499973859637976e-05
5,1080.0,20.807071998043284,8.195249493136764,12.611822504906518,130.58690843405944,51.322185051394534,79.2647233826649,429.3853522000136
6,1260.0,28.861655360536275,11.94901151149003,16.912643849046248,159.4485637945957,63.27119656288456,96.17736723171114,445.71681930002524
7,1440.0,48.786476014574916,22.038231310758302,26.748244703816614,208.23503980917062,85.30942787364286,122.92561193552775,469.6411133999936
8,1620.0,68.74850447177167,34.258786146924734,34.489718324846926,276.9835442809423,119.5682140205676,157.41533026037467,323.89020630001323
9,1800.0,82.56971630567332,44.199854166177516,38.36986213949581,359.5532605866156,163.7680681867451,195.78519239987048,340.9563921999652
10,1980.0,92.89589695095663,53.381154903970746,39.51474204698588,452.4491575375722,217.14922309071585,235.29993444685635,469.3558607000159
11,2160.0,102.06577642579197,61.97306259621065,40.09271382958132,554.5149339633642,279.1222856869265,275.3926482764377,331.51508019998437
12,2340.0,111.02060882094281,71.09392851607326,39.92668030486954,665.5355427843069,350.21621420299977,315.3193285813072,310.4660756000085
13,2520.0,120.59635028683559,80.26869014787987,40.32766013895573,786.1318930711425,430.4849043508796,355.6469887202629,441.736214100034
14,2700.0,130.81585867601166,90.94063938558074,39.875219290430934,916.9477517471541,521.4255437364603,395.5222080106939,474.285034600005
15,2880.0,142.61171003944875,102.41465274571325,40.19705729373549,1059.559461786603,623.8401964821736,435.71926530442937,310.39366130001144
16,3060.0,155.73645191107508,115.74475772048461,39.991694190590465,1215.295913697678,739.5849542026582,475.71095949501984,389.12567520001903
