step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.7872258680911,9.278395484179635,15.508830383911462,24.7872258680911,9.278395484179635,15.508830383911462,1.9600032828748226e-05
1,360.0,22.48228120263802,9.13453731246104,13.347743890176982,47.26950707072912,18.412932796640675,28.856574274088445,2.239999594166875e-05
2,540.0,20.929980973109306,8.392307130510202,12.537673842599103,68.19948804383843,26.80523992715088,41.39424811668755,2.0900042727589607e-05
3,720.0,20.838771758901935,8.101218883152104,12.73755287574983,89.03825980274036,34.90645881030298,54.13180099243738,1.98000343516469e-05
4,900.0,20.758437842515697,8.233925338939297,12.524512503576398,109.79669764525606,43.14038414924228,66.65631349601378,1.750001683831215e-05
5,1080.0,20.82225031626683,8.233746149673069,12.588504166593765,130.6189479615229,51.37413029891535,79.24481766260755,226.4570478000096
6,1260.0,28.377541727887213,11.51521614737857,16.862325580508642,158.9964896894101,62.889346446293914,96.10714324311618,270.53391090000514
7,1440.0,47.71628101146318,18.9179488656964,28.798332145766782,206.71277070087328,81.80729531199032,124.90547538888296,286.376780599996
8,1620.0,66.11306704598805,25.883939352519388,40.22912769346866,272.82583774686134,107.69123466450971,165.13460308235162,287.6692332000239
9,1800.0,76.81529119354826,30.235035098273993,46.580256095274265,349.6411289404096,137.9262697627837,211.7148591776259,288.4970420000027
10,1980.0,82.98636143272378,33.5281278439003,49.45823358882348,432.62749037313336,171.454397606684,261.1730927664494,287.2753673999687
11,2160.0,87.5281904419372,35.84497130194751,51.683219139989696,520.1556808150706,207.29936890863152,312.8563119064391,288.59414800000377
12,2340.0,91.63946144538963,38.74716756129182,52.8922938840978,611.7951422604602,246.04653646992335,365.7486057905369,287.90213900001254
13,2520.0,95.17459348109823,40.84386796876481,54.330725512333416,706.9697357415585,286.89040443868817,420.0793313028703,285.98982700001216
14,2700.0,98.77680843275904,43.725863300569614,55.050945132189426,805.7465441743175,330.61626773925775,475.1302764350597,287.5512508999673
15,2880.0,102.5431155913975,46.85206622663316,55.69104936476433,908.289659765715,377.4683339658909,530.8213257998241,284.9302797000273
16,3060.0,106.65574134803688,50.677369553640965,55.978371794395926,1014.9454011137518,428.1457035195319,586.79969759422,278.6349335000268
17,3240.0,110.65723306288498,54.486141619868235,56.17109144301674,1125.602634176637,482.6318451394001,642.9707890372367,269.8313213000074
