step,time_sec,step_total_ttt,step_urban_ttt,step_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,cumulative_freeway_ttt,computation_time_sec
0,180.0,24.785860738900226,9.276018479787327,15.509842259112897,24.785860738900226,9.276018479787327,15.509842259112897,2.540001878514886e-05
1,360.0,22.46947972442454,9.116860546354225,13.352619178070317,47.255340463324764,18.39287902614155,28.862461437183214,3.890000516548753e-05
2,540.0,20.904514465412205,8.372388612432076,12.532125852980132,68.15985492873696,26.765267638573626,41.394587290163344,1.73999578692019e-05
3,720.0,20.816095434082506,8.083556336996137,12.732539097086367,88.97595036281948,34.848823975569765,54.12712638724971,2.870004391297698e-05
4,900.0,20.72752253934334,8.207587539894659,12.519934999448681,109.70347290216282,43.056411515464426,66.6470613866984,2.95999925583601e-05
5,1080.0,20.795375784339555,8.212279862939727,12.58309592139983,130.49884868650238,51.26869137840416,79.23015730809823,216.2193421999691
6,1260.0,28.349603344274673,11.48541895676556,16.864184387509113,158.84845203077705,62.75411033516971,96.09434169560734,217.55731090001063
7,1440.0,47.67384625108683,18.89200656741715,28.78183968366968,206.5222982818639,81.64611690258687,124.87618137927703,222.258008600038
8,1620.0,65.86111298465778,25.452804757177468,40.40830822748032,272.38341126652165,107.09892165976433,165.28448960675735,233.00176979997195
9,1800.0,76.28736552902546,28.552128817848995,47.73523671117646,348.6707767955471,135.65105047761332,213.01972631793382,229.02212669997243
10,1980.0,82.81671001336534,30.948000855400313,51.86870915796502,431.48748680891254,166.59905133301365,264.88843547589886,231.2699763000128
11,2160.0,88.79184524200718,32.372416489326454,56.41942875268073,520.2793320509197,198.97146782234012,321.3078642285796,238.20322319999104
12,2340.0,95.61690388833044,34.59883273879416,61.01807114953628,615.8962359392501,233.57030056113427,382.3259353781159,228.66452580003534
13,2520.0,102.33096775660388,38.80027529793546,63.53069245866842,718.2272036958541,272.37057585906973,445.8566278367843,249.69644349999726
14,2700.0,108.99519940505033,45.10225466396558,63.89294474108475,827.2224031009043,317.4728305230353,509.74957257786906,261.8249345999793
15,2880.0,115.578289445683,51.25714867515985,64.32114077052314,942.8006925465875,368.72997919819517,574.0707133483922,262.90875050000614
16,3060.0,122.49359399746916,57.5994384977266,64.89415549974257,1065.2942865440566,426.3294176959218,638.9648688481348,258.294310999976
17,3240.0,129.95883301663844,64.83820202474692,65.12063099189152,1195.253119560695,491.1676197206687,704.0854998400263,247.18062159995316
18,3420.0,137.80577327977218,72.10933904709611,65.69643423267607,1333.0588928404673,563.2769587677649,769.7819340727024,241.04778379999334
19,3600.0,145.9788257255821,78.65610798660408,67.32271773897803,1479.0377185660493,641.933066754369,837.1046518116804,156.51909019995946
20,3780.0,154.41708946472778,84.8164642419001,69.60062522282767,1633.4548080307773,726.7495309962691,906.7052770345081,171.16644160001306
21,3960.0,161.9466003131054,90.31908611569956,71.62751419740583,1795.4014083438824,817.0686171119686,978.3327912319139,171.71228510001674
22,4140.0,167.8923142365744,95.29357659103944,72.59873764553498,1963.2937225804571,912.3621937030081,1050.931528877449,168.62463969999226
23,4320.0,172.9256992153779,99.99269601296548,72.93300320241244,2136.219421795835,1012.3548897159735,1123.8645320798614,168.1892596000107
24,4500.0,177.8119773095318,104.74451083978617,73.06746646974565,2314.0313991053667,1117.0994005557598,1196.931998549607,118.51134809997166
25,4680.0,182.35162515645916,109.5548147307816,72.79681042567756,2496.383024261826,1226.6542152865413,1269.7288089752847,112.68908360000933
26,4860.0,186.97706552129057,114.54036939395456,72.43669612733599,2683.3600897831166,1341.1945846804958,1342.1655051026207,115.53561379999155
27,5040.0,191.62210334084367,119.46659100902518,72.15551233181849,2874.9821931239603,1460.661175689521,1414.3210174344392,168.98489990003873
28,5220.0,188.77202014798104,119.67532020001629,69.09669994796475,3063.7542132719414,1580.3364958895374,1483.417717382404,221.65137370000593
29,5400.0,172.28517567475402,110.72997699111494,61.55519868363907,3236.039388946695,1691.0664728806523,1544.972916066043,216.243622399983
30,5580.0,151.5763466538175,98.6927261542589,52.883620499558575,3387.615735600513,1789.7591990349113,1597.8565365656016,214.0134058999829
31,5760.0,133.64310266834102,87.9773839650568,45.66571870328421,3521.2588382688537,1877.736582999968,1643.5222552688858,232.58215170004405
32,5940.0,118.55371267636568,78.83202339560349,39.7216892807622,3639.8125509452193,1956.5686063955716,1683.243944549648,229.81732820003526
33,6120.0,106.6178722534816,70.6740219204702,35.9438503330114,3746.430423198701,2027.2426283160419,1719.1877948826593,216.2703988000285
34,6300.0,97.15806378191066,62.42163112681084,34.73643265509982,3843.588486980612,2089.6642594428527,1753.9242275377592,215.7981600999483
35,6480.0,88.26554343142186,54.31742209860434,33.94812133281752,3931.8540304120334,2143.981681541457,1787.8723488705766,215.3534934000345
36,6660.0,79.80845223815368,46.79941382031992,33.009038417833764,4011.6624826501875,2190.781095361777,1820.8813872884105,214.3733099999954
37,6840.0,71.92290624626973,39.823211376239165,32.09969487003057,4083.585388896457,2230.604306738016,1852.981082158441,215.8711407999508
38,7020.0,64.27043806364917,33.64768021130696,30.622757852342204,4147.855826960106,2264.251986949323,1883.6038400107832,219.80456479999702
39,7200.0,57.26796738062299,29.169735205204393,28.098232175418598,4205.123794340729,2293.4217221545273,1911.7020721862018,230.792765900027
40,7380.0,50.277601060000435,24.543434383483078,25.73416667651736,4255.40139540073,2317.9651565380104,1937.4362388627192,234.43255170003977
41,7560.0,43.700513980423665,20.524714894210167,23.1757990862135,4299.101909381154,2338.4898714322208,1960.6120379489328,234.9955383000197
42,7740.0,37.284414673085806,16.332737410663118,20.951677262422688,4336.38632405424,2354.8226088428837,1981.5637152113554,233.22918049996952
43,7920.0,32.57670892969462,13.255424929131781,19.32128400056284,4368.963032983934,2368.0780337720157,2000.8849992119183,231.78660519997356
44,8100.0,28.38032449160071,10.298961847254315,18.081362644346395,4397.3433574755345,2378.37699561927,2018.9663618562647,221.480000999989
45,8280.0,24.972859932700096,8.74438051630536,16.228479416394734,4422.3162174082345,2387.1213761355752,2035.1948412726595,220.4853631000151
46,8460.0,22.022770258750825,8.043707148285284,13.979063110465539,4444.338987666985,2395.1650832838604,2049.173904383125,225.69893850001972
47,8640.0,20.737754865731592,8.10077884266109,12.636976023070503,4465.076742532717,2403.2658621265214,2061.8108804061953,235.84085400000913
48,8820.0,20.55529757483104,7.999976109771901,12.555321465059139,4485.632040107548,2411.2658382362933,2074.3662018712544,234.07661420002114
49,9000.0,20.586685797669908,8.07738995978569,12.509295837884219,4506.218725905217,2419.343228196079,2086.8754977091385,234.8418428999721
50,9180.0,20.537318253655087,8.010271980986133,12.527046272668953,4526.756044158872,2427.353500177065,2099.4025439818074,235.00220129999798
51,9360.0,20.588853405346534,8.081945507532279,12.506907897814255,4547.344897564219,2435.435445684597,2111.909451879622,234.42756470001768
52,9540.0,20.537668899823686,8.010769866920855,12.52689903290283,4567.882566464043,2443.446215551518,2124.4363509125246,234.13621949998196
53,9720.0,20.58918101815742,8.082085732076674,12.507095286080746,4588.4717474822,2451.528301283595,2136.943446198605,214.04898660001345
54,9900.0,20.537774708998526,8.010827379935801,12.526947329062725,4609.009522191199,2459.539128663531,2149.470393527668,203.9954093999695
55,10080.0,20.589197674925124,8.082094410743286,12.507103264181838,4629.598719866124,2467.621223074274,2161.9774967918497,203.6010136999539
56,10260.0,20.53778011507626,8.01082994057037,12.526950174505892,4650.136499981199,2475.632053014844,2174.5044469663558,204.74940989998868
57,10440.0,20.589198778011635,8.082094979306929,12.507103798704705,4670.725698759212,2483.714147994151,2187.0115507650603,204.02999720000662
58,10620.0,20.53778036205154,8.010830072422333,12.526950289629205,4691.263479121262,2491.7249780665734,2199.5385010546893,209.08669959998224
59,10800.0,20.58919884466144,8.082095010614351,12.507103834047086,4711.852677965924,2499.807073077188,2212.0456048887363,202.42539019999094
60,10980.0,20.537780376155773,8.010830079869038,12.526950296286733,4732.390458342081,2507.817903157057,2224.5725551850232,202.53078339999774
61,11160.0,20.589198848135325,8.08209501235425,12.507103835781074,4752.979657190215,2515.8999981694114,2237.0796590208042,203.08529059996363
62,11340.0,20.537780377000452,8.010830080283668,12.526950296716782,4773.517437567216,2523.910828249695,2249.606609317521,204.36378049995983
63,11520.0,20.589198848323207,8.082095012452825,12.50710383587038,4794.1066364155395,2531.992923262148,2262.1137131533915,201.35279939998873
