computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,solver_converged,solver_evaluations,step
0.5824118999989878,5.0,0.0007601981537951048,0.0,1.0,55.0,0
0.6028848999994807,5.0,0.000637844020890343,0.0,1.0,55.0,1
0.6013616000018374,6.0,0.00030535596404164913,0.0,1.0,66.0,2
0.5895378000022902,5.0,0.0004257150936076666,0.0,1.0,55.0,3
0.6048757000025944,5.0,0.0004147787080719561,0.0,1.0,55.0,4
0.6167878000014753,5.0,0.00033688876212958045,0.0,1.0,55.0,5
0.5833574000025692,5.0,0.00034112775771364854,0.0,1.0,55.0,6
0.5954496000013023,5.0,0.00022762566836708202,0.0,1.0,55.0,7
0.5759361000018544,4.0,0.0003903322288469765,0.0,1.0,44.0,8
0.5957419000005757,5.0,0.0002561522627841911,0.0,1.0,55.0,9
0.6142599000013433,6.0,0.00023584506961243573,0.0,1.0,66.0,10
0.5839804000024742,5.0,0.00044874963553653233,0.0,1.0,55.0,11
0.5822840000000724,4.0,0.0005302388086104916,0.0,1.0,44.0,12
0.5724745000006806,1.0,0.0,0.0,1.0,11.0,13
0.5694511999972747,1.0,0.0,0.0,1.0,11.0,14
0.5813440000019909,1.0,0.0,0.0,1.0,11.0,15
0.5744502999987162,1.0,0.0,0.0,1.0,11.0,16
0.5787041000003228,1.0,0.0,0.0,1.0,11.0,17
0.5652822000010929,1.0,0.0,0.0,1.0,11.0,18
0.5855358999979217,1.0,0.0,0.0,1.0,11.0,19
0.5666745000016817,1.0,0.0,0.0,1.0,11.0,20
0.5863331999971706,1.0,0.0,0.0,1.0,11.0,21
0.5681435000005877,1.0,0.0,0.0,1.0,11.0,22
0.5617995000029623,1.0,0.0,0.0,1.0,11.0,23
0.5838351000020339,1.0,0.0,0.0,1.0,11.0,24
0.5659089000000677,1.0,0.0,0.0,1.0,11.0,25
0.5923947999981465,1.0,0.0,0.0,1.0,11.0,26
0.5674704000011843,1.0,0.0,0.0,1.0,11.0,27
0.5843364000029396,1.0,0.0,0.0,1.0,11.0,28
0.5992321000012453,1.0,0.0,0.0,1.0,11.0,29
0.5876481999985117,1.0,0.0,0.0,1.0,11.0,30
0.5562304999984917,1.0,0.0,0.0,1.0,11.0,31
0.583028999997623,1.0,0.0,0.0,1.0,11.0,32
0.5853714000004402,1.0,0.0,0.0,1.0,11.0,33
0.5737000000008265,1.0,0.0,0.0,1.0,11.0,34
0.5794314000013401,1.0,0.0,0.0,1.0,11.0,35
0.5860754999994242,1.0,0.0,0.0,1.0,11.0,36
0.5764457000004768,1.0,0.0,0.0,1.0,11.0,37
0.5832343000001856,1.0,0.0,0.0,1.0,11.0,38
0.5668783000000985,1.0,0.0,0.0,1.0,11.0,39
