N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,2.0799983758479357e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,3.2400013878941536e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.950003206729889e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,2.0700041204690933e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,1.8199963960796595e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,52.96960660000332,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,54.711106800008565,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,56.42752369999653,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,71.15053869999247,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,73.39654769998742,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,75.47440219996497,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,73.95247829996515,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,72.96626600000309,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,73.84941590001108,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,73.49698290001834,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,70.12229849997675,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,72.0047554000048,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,73.26915860001463,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,73.04688239999814,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,47.37394199997652,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,72.51273560000118,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,46.3038376000477,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,44.555476999958046,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,32.12002080003731,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,28.681592600012664,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,52.08739010000136,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,40.63994800002547,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,69.12015620002057,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,73.99454069999047,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,70.77913510001963,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,66.34048340003937,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,54.10193279996747,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,53.87181490001967,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,54.50062479998451,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,53.941989100014325,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,53.149035900016315,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,54.86693739995826,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,56.8188097999664,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,58.73950949998107,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,58.809842100017704,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,57.27368859999115,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,54.92564390000189,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,57.041315599984955,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,57.040670999966096,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,54.492749999975786,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,55.871645500010345,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,56.17542579997098,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,54.99316940002609,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,54.455051700002514,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,56.88894669996807,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,58.21366960002342,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,56.93843670003116,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,56.58045599999605,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,56.82965869997861,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,45.14677509997273,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,45.98394000000553,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,51.83601650001947,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,43.77745399996638,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,45.25868699996499,0.0,0.0,0.0,0.0,58,0.0
0.0,0.0,44.768004600016866,0.0,0.0,0.0,0.0,59,0.0
0.0,0.0,44.4094564000261,0.0,0.0,0.0,0.0,60,0.0
0.0,0.0,50.368298800021876,0.0,0.0,0.0,0.0,61,0.0
0.0,0.0,47.441009300004225,0.0,0.0,0.0,0.0,62,0.0
0.0,0.0,44.31271119997837,0.0,0.0,0.0,0.0,63,0.0
0.0,0.0,50.69449869997334,0.0,0.0,0.0,0.0,64,0.0
0.0,0.0,43.389999899955,0.0,0.0,0.0,0.0,65,0.0
0.0,0.0,44.77613869996276,0.0,0.0,0.0,0.0,66,0.0
0.0,0.0,44.639042099996004,0.0,0.0,0.0,0.0,67,0.0
0.0,0.0,44.7057965999702,0.0,0.0,0.0,0.0,68,0.0
0.0,0.0,44.57603509997716,0.0,0.0,0.0,0.0,69,0.0
0.0,0.0,44.85863850003807,0.0,0.0,0.0,0.0,70,0.0
0.0,0.0,45.4453909000149,0.0,0.0,0.0,0.0,71,0.0
0.0,0.0,44.8613359000301,0.0,0.0,0.0,0.0,72,0.0
0.0,0.0,46.01946569996653,0.0,0.0,0.0,0.0,73,0.0
0.0,0.0,46.46739540004637,0.0,0.0,0.0,0.0,74,0.0
0.0,0.0,46.23587209999096,0.0,0.0,0.0,0.0,75,0.0
0.0,0.0,47.14681600005133,0.0,0.0,0.0,0.0,76,0.0
0.0,0.0,45.74021489999723,0.0,0.0,0.0,0.0,77,0.0
0.0,0.0,47.068564100016374,0.0,0.0,0.0,0.0,78,0.0
0.0,0.0,46.44074679998448,0.0,0.0,0.0,0.0,79,0.0
