N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_faithful_active
0.0,0.0,4.579999949783087e-05,0.0,0.0,0.0,0.0,0,0.0
0.0,0.0,2.19999928958714e-05,0.0,0.0,0.0,0.0,1,0.0
0.0,0.0,1.7899961676448584e-05,0.0,0.0,0.0,0.0,2,0.0
0.0,0.0,2.859998494386673e-05,0.0,0.0,0.0,0.0,3,0.0
0.0,0.0,3.130000550299883e-05,0.0,0.0,0.0,0.0,4,0.0
0.0,0.0,7.377665999985766,0.0,0.0,0.0,0.0,5,0.0
0.0,0.0,7.253615099994931,0.0,0.0,0.0,0.0,6,0.0
0.0,0.0,7.699239599984139,0.0,0.0,0.0,0.0,7,0.0
0.0,0.0,7.412946399999782,0.0,0.0,0.0,0.0,8,0.0
0.0,0.0,7.924160299997311,0.0,0.0,0.0,0.0,9,0.0
0.0,0.0,17.79200180002954,0.0,0.0,0.0,0.0,10,0.0
0.0,0.0,7.783326499979012,0.0,0.0,0.0,0.0,11,0.0
0.0,0.0,7.863141600042582,0.0,0.0,0.0,0.0,12,0.0
0.0,0.0,7.225497899984475,0.0,0.0,0.0,0.0,13,0.0
0.0,0.0,6.6818410999840125,0.0,0.0,0.0,0.0,14,0.0
0.0,0.0,6.78056609997293,0.0,0.0,0.0,0.0,15,0.0
0.0,0.0,6.688339399988763,0.0,0.0,0.0,0.0,16,0.0
0.0,0.0,7.446527799998876,0.0,0.0,0.0,0.0,17,0.0
0.0,0.0,7.15073619998293,0.0,0.0,0.0,0.0,18,0.0
0.0,0.0,7.180323700013105,0.0,0.0,0.0,0.0,19,0.0
0.0,0.0,17.80174750002334,0.0,0.0,0.0,0.0,20,0.0
0.0,0.0,7.447078299999703,0.0,0.0,0.0,0.0,21,0.0
0.0,0.0,7.574590099975467,0.0,0.0,0.0,0.0,22,0.0
0.0,0.0,7.333583799947519,0.0,0.0,0.0,0.0,23,0.0
0.0,0.0,7.849518499977421,0.0,0.0,0.0,0.0,24,0.0
0.0,0.0,7.473097299982328,0.0,0.0,0.0,0.0,25,0.0
0.0,0.0,7.501788800000213,0.0,0.0,0.0,0.0,26,0.0
0.0,0.0,7.198063999996521,0.0,0.0,0.0,0.0,27,0.0
0.0,0.0,6.998954899958335,0.0,0.0,0.0,0.0,28,0.0
0.0,0.0,6.855655500025023,0.0,0.0,0.0,0.0,29,0.0
0.0,0.0,17.565205799997784,0.0,0.0,0.0,0.0,30,0.0
0.0,0.0,7.246561500011012,0.0,0.0,0.0,0.0,31,0.0
0.0,0.0,6.974129300040659,0.0,0.0,0.0,0.0,32,0.0
0.0,0.0,6.7374933999963105,0.0,0.0,0.0,0.0,33,0.0
0.0,0.0,6.695238500018604,0.0,0.0,0.0,0.0,34,0.0
0.0,0.0,6.457223900011741,0.0,0.0,0.0,0.0,35,0.0
0.0,0.0,6.63859039999079,0.0,0.0,0.0,0.0,36,0.0
0.0,0.0,6.333535999991,0.0,0.0,0.0,0.0,37,0.0
0.0,0.0,6.862699799996335,0.0,0.0,0.0,0.0,38,0.0
0.0,0.0,7.009068900020793,0.0,0.0,0.0,0.0,39,0.0
0.0,0.0,15.124572000000626,0.0,0.0,0.0,0.0,40,0.0
0.0,0.0,5.834787700034212,0.0,0.0,0.0,0.0,41,0.0
0.0,0.0,6.507202800014056,0.0,0.0,0.0,0.0,42,0.0
0.0,0.0,6.7474835000466555,0.0,0.0,0.0,0.0,43,0.0
0.0,0.0,6.903206399991177,0.0,0.0,0.0,0.0,44,0.0
0.0,0.0,7.251292599947192,0.0,0.0,0.0,0.0,45,0.0
0.0,0.0,7.1258006999851204,0.0,0.0,0.0,0.0,46,0.0
0.0,0.0,7.215115400031209,0.0,0.0,0.0,0.0,47,0.0
0.0,0.0,7.437575199990533,0.0,0.0,0.0,0.0,48,0.0
0.0,0.0,7.050893300038297,0.0,0.0,0.0,0.0,49,0.0
0.0,0.0,16.576490900013596,0.0,0.0,0.0,0.0,50,0.0
0.0,0.0,7.098621100012679,0.0,0.0,0.0,0.0,51,0.0
0.0,0.0,6.984159499988891,0.0,0.0,0.0,0.0,52,0.0
0.0,0.0,6.447491500002798,0.0,0.0,0.0,0.0,53,0.0
0.0,0.0,6.347402299987152,0.0,0.0,0.0,0.0,54,0.0
0.0,0.0,6.623088599997573,0.0,0.0,0.0,0.0,55,0.0
0.0,0.0,6.355000299983658,0.0,0.0,0.0,0.0,56,0.0
0.0,0.0,6.034930800029542,0.0,0.0,0.0,0.0,57,0.0
0.0,0.0,5.999466000008397,0.0,0.0,0.0,0.0,58,0.0
