computation_time_sec,coordination_iterations,coupling_residual,leader_candidate_count,leader_objective,solver_converged,solver_evaluations,step
1.3080245999999534,1.0,0.0,9.0,2206.5940665585135,1.0,396.0,0
1.3252252000002045,1.0,0.0,9.0,3103.775722831629,1.0,396.0,1
1.3291002999999364,1.0,0.0,9.0,4521.237094981583,1.0,396.0,2
1.3218947000000298,1.0,0.0,9.0,6321.188041948064,1.0,396.0,3
1.332987199999934,1.0,0.0,9.0,7998.721547234719,1.0,396.0,4
1.356834500000332,1.0,0.0,9.0,9358.966269161512,1.0,396.0,5
1.4342212000001382,1.0,0.0,9.0,10452.865628118847,1.0,396.0,6
1.311302699999942,1.0,0.0,9.0,11426.595656673746,1.0,396.0,7
1.3163798000000497,1.0,0.0,9.0,12204.457454620977,1.0,396.0,8
1.3322957999998835,1.0,0.0,9.0,12917.701365134217,1.0,396.0,9
